Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,≤100
County Cork,368
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,143
County Mayo,≤100
County Meath,147
County Monaghan,≤100
County Offaly,≤100
County Tipperary,123
County Westmeath,≤100
Donegal,148
Dublin,1291
Galway,206
Kerry,113
Kildare,149
Kilkenny,≤100
Limerick,150
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,≤100
Wexford,≤100
Wicklow,113
