Location name,Amount spent (USD)
Barisal Division,≤100
Chittagong Division,263
Dhaka Division,595
Khulna Division,≤100
Rajshahi Division,113
Rangpur Division,≤100
Sylhet Division,≤100
Unknown,≤100
