Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
104499778172400,臺灣雷伊漢勒世界公民中心,臺灣雷伊漢勒世界公民中心,62763,37
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,14735,125
693907914395620,良杯製所 Oolab,良杯製所 Oolab,14505,10
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,9946,2
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),8975,58
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,8765,2
920752461339263,上班不要看,上班不要看,8667,37
106801464127093,目目非營利 MUVE NPO,目目非營利,7292,15
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,7190,8
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,4897,2
177161918975981,基督教芥菜種會,基督教芥菜種會,4446,31
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,3525,3
158025223269,今周刊,今周刊,3373,2
1436850183290438,One-Forty,One-Forty,2892,4
211730475524462,大陸委員會,大陸委員會,2704,5
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2473,61
1649523455281990,遠山呼喚,遠山呼喚,2138,3
235679595900,民視新聞,民視新聞,2022,7
1629474157289221,小牛頓,小牛頓科學教育有限公司,1904,6
401843085061,台電電力粉絲團,These ads ran without a disclaimer,1628,2
628210660663641,自由時報地產天下,自由時報地產天下,1493,2
104381935820077,南方，寂寞鐵道 On The Train,貝殼放大股份有限公司,1486,3
189061482332,張嘉郡,嘉郡張,1258,3
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,1193,2
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1094,29
3344785885547669,新北社會局,新北市政府社會局,969,1
104624290080479,張育美,翊斌黃,926,3
106319540949564,五顯大帝開基祖廟-彰化大村埤腳五通宮,博程游,921,1
109803990352026,南島魯瑪社 LUMA Association,貝殼放大,873,6
149004300631630,鄧凱勛 Kai,凱勛 鄧,847,1
1537741526464370,桃園市議長邱奕勝,奕勝 邱,845,3
101718182459153,天秤座戰士,Companionship Digital,830,4
246324992373019,傅崐萁,Evonne Hu,793,1
106118168971467,債務人權益協會 扣薪 協商 更生 清算,傢宇 吳,774,1
436843193180529,Unipapa,Unipapa,771,11
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,767,8
390569611008641,願景工程基金會 Vision Project,願景工程基金會,753,28
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,745,8
170671044596,天主教善牧基金會,天主教善牧基金會,702,12
174567875906128,Epson,台灣愛普生科技股份有限公司,689,4
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,682,6
185265471538397,余宛如,余宛如,607,2
102764756435823,黃柏霖,柏霖黃,603,1
201107280815936,潔淨學-不咬手潔淨體貼,永勝 許,582,6
1649151078446134,卓冠廷,冠廷卓,580,14
191690867518507,江啟臣,江啟臣,567,2
449156429152075,永安國際理財中心,黃詩凭,549,1
158723167479444,再生能源資訊網,泛科知識股份有限公司,541,1
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,529,5
359293781476624,看護達人 華鎰仲介,看護達人 華鎰仲介,527,5
100269158455411,Wh偉鴻金融貸款中心,傢宇 吳,499,2
104959119850676,轉角國際 udn Global,轉角國際 udn Global,490,1
748193915263885,羅廷瑋,大銘阮,486,16
108696572024879,民視嘎哩供,民視新聞,484,4
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,470,1
195094157238158,好立委 楊瓊瓔,宛儀林,466,2
2199675410320212,台灣制憲基金會 TNC,台灣制憲基金會 TNC,459,2
120717494683943,大玩台中-臺中觀光旅遊局,大玩台中-臺中觀光旅遊局,433,1
335544036485779,經濟部,經濟部,433,1
784013591704650,彰化市公所,彰化市公所,432,1
796994720374176,鳴人堂,鳴人堂,420,2
138654461200,康健雜誌,These ads ran without a disclaimer,420,3
107561193936634,南投小鋼炮曾琮愷,歷軒郭,416,1
115851341819969,21世紀基金會,21世紀基金會,411,1
821486421219089,捷傑電影,These ads ran without a disclaimer,408,1
1636733309982216,黃明賢 屏東縣議員,沛旭 傅,400,1
555448224595231,許立丕後援會粉絲團,立丕 許,379,3
188358792124,聯經出版,聯經出版,359,2
114159468223784,張建焜-行動發光 照亮青商,林杰,353,6
237483602952352,黃適卓,適卓 黃,332,3
739049559498402,元氣網,udn.com,326,4
469562983072410,做事的議員 周勝考,做事的議員 周勝考,318,2
218662974825481,王惠美,王惠美,311,1
267210596804238,啟德機械起重工程-股公司,鈺梅蔡,307,1
131410820262008,宏其婦幼醫院,宏其婦幼醫院,305,2
1234106229938484,台灣健康空氣行動聯盟,慧琳趙,299,2
226660410787355,民視體育新聞,民視新聞,291,3
239512030682497,第一手星聞,民視新聞,289,3
103141681121150,城市學,遠見雜誌,287,1
679518422104905,民視全球新聞,民視新聞,287,4
125534862174582,法律萬狀通-書狀生成,法律萬狀通-書狀生成,285,3
127628276929,天下雜誌,天下雜誌,282,4
441685342920785,張廖乃綸,張廖乃綸,248,3
997683843637673,蔡培慧 慧做事真實在,蔡培慧 慧做事真實在,247,2
103640919705348,綠色公民行動聯盟Green Citizens' Action Alliance,綠色公民行動聯盟Green Citizens' Action Alliance,240,1
107162861090654,法律協會-前置協商  更生 清算  免費諮詢,Yaya Lin,239,1
224048024739982,段樹文,段樹文,231,1
182051388480660,客家委員會 Hakka Affairs Council,客家委員會 Hakka Affairs Council,207,1
103032645529885,菱傳媒,菱傳媒,207,2
100872611804109,李有宜,有宜李,205,3
119465751469140,萬美玲,美玲 萬,204,1
891084220962935,時代力量 New Power Party,時代力量,204,1
111695394938904,桃園市議員 陳韋曄,詩婷陳,204,1
1743825042576235,楊文科,楊文科,201,1
343347583411734,歡樂大東家,These ads ran without a disclaimer,194,4
622028857838106,吳琪銘,思穎 陳,188,1
1503745219913314,"孫大千Sun, Ta-Chien",宜軒 李,171,2
194832457212,天下文化,天下文化,162,1
213939351983587,劉櫂豪,劉櫂豪,159,2
891199440972878,魏嘉彥,魏嘉彥,149,1
105931358099314,遠雄文教公益基金會,遠雄文教公益基金會,142,2
103524641586993,哲學開箱文,詠盛周,140,2
743100072477291,台中市議員何文海,文海 何,139,2
186612874691719,鄭正鈐,正鈐 鄭,135,1
1603472716564539,五倍創意 vxdesign,五倍創意股份有限公司,134,2
182115675191123,洪明江 屏東縣議員,洪明江 屏東縣議員,130,1
1385225591717634,何權峰 高雄市議員,何權峰 高雄市議員,122,1
101990615224455,朱正軒 Chu Cheng-Hsuan,瑋婷劉,122,1
935696763157759,飛馬文化聚場 Flying Horse,熊海佑,118,1
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,112,2
105961094120160,老師雞 何景榮,景榮 何,112,1
109946254161907,Tommy 獨立理財顧問,詠程 許,109,1
109358201564879,反廢死Q&A,天恩鄭,108,1
105229401587752,林延鳳,延鳳林,≤100,1
102026822182838,林立偉  打造新朝陽,林立偉,≤100,1
105692292105892,黃士修,Shih-Hsiu Huang,≤100,1
1031665423565876,中華大學行政管理學系,筵儀張,≤100,1
665524006871228,江聰淵,葉芸,≤100,1
148513668543221,地球公民基金會,地球公民基金會,≤100,1
593374924100942,經濟民主連合,社團法人經濟民主連合,≤100,1
1645501069043806,科科性別,國立高雄師範大學,≤100,1
103993244913942,Milly & Sissy 台灣,Stephanie Hsu,≤100,1
972132016144408,施佩妤《十年有妤．感恩有您》,施佩妤《十年有妤．感恩有您》,≤100,1
241403045973,IC 之音 FM97.5,IC 之音 FM97.5,≤100,1
1385833738386412,徐志榮,嘉玲 詹,≤100,6
850754301947812,鏡新聞,鏡新聞,≤100,1
144181272662168,台南新芽,台南新芽,≤100,1
218735308146236,衛城出版,衛城出版,≤100,1
218229778615150,朱珍瑤,珍瑤朱,≤100,1
100425126055592,洪子超-彰化縣議員,洪子超,≤100,1
134086613358799,立法委員孔文吉,Wenchi Kung,≤100,1
1553668178254881,淨毒五郎 Chef Clean,These ads ran without a disclaimer,≤100,2
2142074882525226,張智倫,張智倫,≤100,1
673035569401167,育田基金會 Mercyland,財團法人育田社會福利慈善基金會,≤100,2
228454724714051,育英醫專教務處,毓倫吳,≤100,2
470182060002395,合邦國際法律事務所,合邦國際法律事務所,≤100,1
102289559026396,臺灣智庫智策顧問公司-附設教育訓練中心,謝承儫,≤100,1
162701220453187,新北市議員 陳永福,陳韋任,≤100,1
299438037147212,王宥忻財富女神,These ads ran without a disclaimer,≤100,1
101576862144790,工程師看政治,玄超 黃,≤100,1
103921062032627,苗栗縣非都市土地再生能源發電案場巡監綠電巡守隊,振宏林,≤100,1
1765791806973716,徐榛蔚,These ads ran without a disclaimer,≤100,1
289513064743024,大倫老師 日本代購教學 批貨網路創業,These ads ran without a disclaimer,≤100,1
107406514367230,台灣法治暨政策研究基金會,These ads ran without a disclaimer,≤100,1
100919304770294,開根好 SquareGood,妍孜 陳,≤100,1
101167718281657,徐勝凌,勝凌徐,≤100,1
105742975534267,吳明宜,吳明宜,≤100,1
104061258420296,賀伯臺參加2024年總統大選尋求廣大和平善心民眾協助,These ads ran without a disclaimer,≤100,1
521176024619313,花輪哥,傑齊 黃,≤100,6
1553668178254881,淨毒五郎 Chef Clean,志強靳,≤100,1
1466476516978500,花現彰化-彰化縣政府新聞處,佳欣 蔡,≤100,1
111654304644525,藍青挺,凱勛 鄧,≤100,1
104478515128771,自忠學堂,Kaiwun Lin,≤100,4
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
1972784759614152,國有財產e點靈,國有財產e點靈,≤100,1
190104864502982,寧瑪巴喇榮三乘法林佛學會,These ads ran without a disclaimer,≤100,1
105070597957026,Atlantic Pacific Japan -APJ-,These ads ran without a disclaimer,≤100,1
100696642943720,Daily Green,These ads ran without a disclaimer,≤100,1
393177851247383,KBOPS,These ads ran without a disclaimer,≤100,1
110919974897108,SH,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
151405678864363,全民Party,These ads ran without a disclaimer,≤100,1
103117404929533,九鹿小說,These ads ran without a disclaimer,≤100,1
176674683103237,賀伯臺,These ads ran without a disclaimer,≤100,1
