Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
121443474562882,Fugo,These ads ran without a disclaimer,12376,3
107754875610654,10 Haber,10 Haber,8928,15
462963834529864,Levent Uysal,Levent Uysal,2047,1
100675732413915,Anketci.Net,Anketci.Net,2002,10
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1574,9
115219274900927,Smatip1_cinar,Emrah Bilaloglu,1189,6
575755372513811,Muhittin Böcek,Muhittin Böcek,1116,8
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,956,1
103375823077684,Kurukahveci Mehmet Efendi Mahdumları 1871,Kurukahveci Mehmet Efendi Mahdumları Gıda Sanayi ve Ticaret Anonim Şirketi,948,4
100701695747178,Usta Kasap,Şenpiliç Gıda Sanayi A.Ş.,889,2
842962915908391,Seçim Oyunu,These ads ran without a disclaimer,747,4
146234755411446,Mirasımız Derneği,(MİRASIMIZ) Kudüs ve Civarındaki Osmanlı Mirasını Koruma ve Yaşatma Derneği,697,4
191453580768,Yeni Şafak,Yeni Şafak,629,6
220319391464566,Vahap Akay,Vahap Akay,618,3
102081045702842,Ozan Balık,Ozan Balik,567,4
226410901315304,Areda Survey,Areda Survey,565,17
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,473,3
498579987170393,العدسة  The Lens,thelenspost,398,16
2460602023969969,Erhan Kılıç,Erhan Kılıç,300,1
101031753040680,Yener Can IŞIK,These ads ran without a disclaimer,285,1
355906905169362,M.Erkut Ekinci,Kemal Afşin Ekinci,276,1
505757142770713,Rönesans Holding,Rönesans Holding Anonim Şirketi,272,4
459374448202949,Doruk BULUT,Doruk Bulut,253,2
129348497218806,Afyonkarahisar Belediyesi,Afyonkarahisar Belediyesi,250,3
103285814499773,Hikmet Yalım Halıcı,Hikmet Yalım Halıcı,248,2
160299890701550,Zeydan Karalar,Zeydan Karalar,233,1
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,220,11
199503873424371,KEMALİZM,Mehmet Erkul,210,1
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,205,6
1380594035550142,Aydınpost,AYDINPOST,201,2
199303673445174,Setur,These ads ran without a disclaimer,200,1
2349136915368127,Yiğit Karakış,Yiğit Karakış,196,1
100942688529011,osmaniyeyerfistigi80,osmaniyeyerfistigi80,194,1
815048841929079,M. Ergün Turan,M. Ergün Turan,181,5
243308135735519,Aydın Ses Gazetesi,Aydın Ses Gazetesi,177,1
187078624636671,Mesaj TV,Mehmet Erkul,177,1
102113492170604,Meysa danışmanlık,These ads ran without a disclaimer,176,1
64625878491,Eyüpsultan Belediyesi,Eyüpsultan Belediyesi,174,2
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,166,2
262923957052422,İHH İnsani Yardım Vakfı Bursa Şubesi,İHH İnsani Yardım Vakfı Bursa Şubesi,165,1
1776545895921237,Nedersiniz,Nedersiniz,161,6
114906067887862,Yetki uzem,These ads ran without a disclaimer,158,2
498108350567415,Nilüfer Deveci,Nilufer Deveci,130,1
210636876843,Türkiye Gençlik Birliği (TGB),Türkiye Gençlik Birliği-TGB,126,1
183134165593297,"SES Eşitlik, Adalet, Kadın Platformu","SES Eşitlik, Adalet, Kadın Platformu",124,3
264018517607219,Mehmet Zeybek,Mehmet Zeybek,118,1
755201084826878,Aşkın Tören,Aşkın Tören,116,1
102579942625464,Güncel Haber,Güncel Haber,115,6
112196420232776,Kurs ve Meslek,These ads ran without a disclaimer,103,1
108855465479915,HHA Yerel Gündem,Resul Mesut Büyüksarı,≤100,1
162426093833308,Fransızca Öğreniyorum,These ads ran without a disclaimer,≤100,1
