Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
1501570506768598,Ministre Moustapha Diop,Elaj Toure,≤100,1
100215025601701,Moussa Baldé,Yaya Baldé,≤100,4
163629387105042,APS (Agence de Presse Sénégalaise),APS (Agence de Presse Sénégalaise),≤100,5
104189875729285,Meleye Seck l'officiel,Meleye Seck,≤100,2
110986297266758,Mamadou Saliou Sow,Raissa Bindia,≤100,1
101321076075048,Nouvelle Aube,These ads ran without a disclaimer,≤100,1
1707536856204544,Hamidou Thiaw,Hamidou Thiaw,≤100,1
141839635861343,Prof. Georges Minyem,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
1712287259020639,"Et toi, le Jihad ?",These ads ran without a disclaimer,≤100,1
101769325674257,naseartsconsortium,These ads ran without a disclaimer,≤100,1
135799599823455,Arboricultural Association,These ads ran without a disclaimer,≤100,1
