Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,800606,4
251292808253299,Canadian College,Canadian College,582072,19
101071764864119,Dulce Veneno,Dulce Veneno,522986,12
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,334216,5
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,196222,4
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,193145,4
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,189239,19
190649367660431,Orlando Benítez,Orlando David Benitez Mora,182761,4
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,150975,15
1147318942107929,Todos Somos Una,DEBRAIN LLC,116675,5
2327643077472100,Instituto Educativo Digital,Instituto Educativo Digital,115277,3
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,87847,1
1119413181474050,El Avispero Mov,Movilizatorio,75969,2
417060811811167,Juan David Duque García,Juan David Duque Garcia,74442,8
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,73487,12
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,64320,2
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,64014,3
108946084100541,Alcaldía Cartagena Del Chairá,Tuto Gonzalez,56622,2
104969865721375,Profes.movimientociudadano,John Bazurto,54637,6
308398253196220,Jorge Andrés,Digital Tech Ideas S.A.S,48962,1
101769386141297,Congreso Nacional de Actualización Tributaria y Laboral,Julian Chuchoque,48929,1
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,48506,4
1823807254333065,Soy Más País,Soy Mas Pais,45666,17
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,40577,1
765302097170348,Línea Cero,Linea Cero,39475,15
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,39283,1
201504926957834,Luis M. Carvajalino,Luis Manuel Carvajalino Quin,36125,5
295277256700,Concejal María Victoria Vargas Silva,Carmen Pumarejo,34514,2
1670178443243805,Soluciones Educativas P&G,Soluciones Educativas P&G,33845,2
252640334936797,Skandia Colombia,Kelly Vanessa Cuellar Garces,32912,1
915743661945208,Alejandro Eder,Alejandro Eder,32087,3
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,31723,5
107096255516225,Juan Pablo Cano P,Juan Pablo Cano Pulgarin,30000,2
108875804858437,Antimilitantes,Antimilitantes,29551,10
437833369757523,DB MEDIA,Diana Paola Bernal Rodriguez,28413,1
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,27297,4
1622001728047397,Harman Alcalde,Harman Alcalde,26805,4
224116751044855,Fundación Carvajal,Fundación Carvajal,26556,1
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,26552,1
102189475407642,Eder Regalado,Eder Luis Regalado Matos,25022,3
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,23667,1
302949706873585,David Múnera Cavadía,Randolf De Jesus Herrera Rincon,21424,1
1174073589339169,Cauca Nos Une,Eduer Mauricio Muñoz Noguera,21077,1
813793875378684,Bambalinas Co,Bambalinas Co,20491,2
105788042199348,James Urrego,Tuto Gonzalez,19499,1
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,19402,5
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,19352,16
280796045975298,UniFinanzas S.A.S,Wilmer Arley Céspedes,18887,1
1130613886971903,Alejandro Abuchar,Byron Andres Velez Valdes,18074,1
108459260282,Universidad La Gran Colombia,Universidad La Gran Colombia,17432,2
303695930565561,Miguel Zarate,Miguel Anthony Zarate Nieves,17342,1
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,16556,4
109810958651903,Daniel Duarte Pabón candidato a Representante de los Egresados UIS 2023,Daniel F Duarte Pabón,16109,1
2013525382284983,Wilson Florez,Wilson Antonio Florez Vanegas,15415,1
109244682035411,Primero el empleo,Camilo Alfredo Vieco Merlano,15330,5
1798830637009736,Ciudad Bolívar Ant.,Mauricio Marquez Valencia,13187,1
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,13083,2
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,12484,4
398583357661790,Papo Amín,Papo Amín,12220,2
351633895540830,Cristhian Fernandez Concejal,Cristhian Camilo Fernandez Morales,12208,2
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,11380,1
237316706446146,Alianza Francesa de Pereira,Alianza Francesa de Pereira,10854,2
941293005965935,Jonny Portilla Confía Putumayo,Jonny Fernando Portilla Moncayo,10660,2
1314470175266037,Liderazgo politico,Mauricio Florez-Morris,10399,1
104542552452795,Shirley Charris,Shirley Patricia Charris Lopez,9787,1
2068245743232990,Cesar Augusto Guzman,Cesar Augusto Guzman,9696,1
1319410371405224,Marketing Político,Mauricio Florez-Morris,9650,2
796134277395174,Luis Francisco Ruiz Aguilar,Luis Francisco Ruiz Aguilar,9493,2
104947707728179,Personería Municipal Jamundí,Jorge Iván Mejía Gutiérrez,8812,1
277375286205338,InnovoBox - Agencia de Publicidad,InnovoBox - Agencia de Publicidad,8228,1
1548934708483807,Didier Lobo,Didier Lobo,8030,1
127263917374129,90Segundos - Magazin en la Mira,Haisamar Emileidy Sanchez Cardenas,7950,1
108489893822657,Alcaldía De Guasca 2020-2023.,Alcaldía De Guasca 2020-2023.,7847,1
104237548662249,Centro de Emprendimiento Impúlsate,Sebastian Galeano,7831,1
