Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
116568687987919,No Merger,No Merger,6779,209
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,3698,10
2112106495731697,Wild First,Canadian Coastal Research Society,3186,15
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,1945,6
203652059653094,Government of British Columbia,Government of British Columbia,1604,15
1097840090260804,National Police Federation,National Police Federation,1286,85
16761458703,University of British Columbia,University of British Columbia,1261,87
154462904588700,Enbridge Gas,Enbridge Gas,1219,62
139019864276,Oxfam Canada,Oxfam Canada,1186,79
6319213302,Heart & Stroke,Heart & Stroke,1155,1
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,1111,2
115835521825983,UNHCR Canada,UNHCR Canada,926,106
112554280322795,Kivalliq Hydro-Fibre Link,Kivalliq Hydro-Fibre Link,915,12
1530293140634544,"No Options, No Choice","No Options, No Choice Project",865,9
6695079125,TD,TD Bank Canada,794,18
107670711947328,Only One CA,"Only One, Inc.",784,18
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,777,47
104853517861788,Surrey’s Say on Policing,National Police Federation,729,12
1547351742002843,Recovery Capital Summit- Overcoming Addiction,Giuseppi Ganci,726,7
117109432079,CAMH Foundation,CAMH Foundation,632,56
172145722975250,PressProgress,PressProgress,630,110
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,624,17
109045051805492,Made The Canadian Way,Canadian Energy Centre,604,4
274877362536876,CUPE BC,CUPE BC,592,17
625254780822339,CUPE Manitoba,CUPE MB,591,11
404950259547092,Scarborough Health Network Foundation,SHN with Facebook ad credits,485,20
633812813408377,Elections Canada,Elections Canada,470,12
168617319831578,Nature Canada,Nature Canada,436,2
114849617772737,Care2 Canada,Press Pause Collective,394,8
113297740077607,Canadian Energy Centre,Canadian Energy Centre,392,60
33730130515,Metro Vancouver,Metro Vancouver,387,28
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,370,43
107385241806,Plan International Canada,Plan International Canada,363,65
426142360767608,United Way Simcoe Muskoka,United Way Simcoe Muskoka,359,11
247550302115830,Elections Saskatchewan,Elections Saskatchewan,337,3
600199730040379,David Eby,BC New Democrat Caucus,324,1
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,295,6
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,295,15
111064284385333,Notjustajob.ca,NotJustAJob.ca,289,12
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,287,48
35715544220,Stand.earth,Stand.earth,272,1
102794729214729,Avoid the Shock,Insurance Bureau of Canada,264,7
104386908631938,Pathways Alliance,Pathways Alliance,258,6
7522587804,Green Party of Ontario,Green Party of Ontario,258,4
177741812241442,SCFP-Québec,le SCFP,248,16
281999881613,World Vision Canada,World Vision Canada,236,5
256219551228579,CUPE 905,CUPE 905,233,1
101488322839614,Selam Debs - The Antiracism Course,Selam Debs-The Antiracism Course,228,27
335316996546813,Nova Scotia Department of Health and Wellness,Government of Nova Scotia,220,1
39315431246,Fair Vote Canada/Représentation équitable au Canada,Fair Vote Canada/Représentation équitable au Canada,217,7
176256900912,Saskatchewan Party,The Saskatchewan Party,215,2
163336718421,PSAC - AFPC,PSAC-AFPC,207,2
158469129085,TVO,TVO Today,197,1
150435931672156,Élections Québec,Élections Québec,190,20
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,187,66
185413851479580,New Brunswick Health Council / Conseil de la santé du Nouveau-Brunswick,New Brunswick Health Council / Conseil de la santé du Nouveau-Brunswick,187,4
114312524502,City of Surrey,City of Surrey,183,5
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,180,8
106360778489053,Fuelling Canada,Canadian Gas Association,172,64
106917558391358,Alliance Nouvelles voies,Pathways Alliance,167,2
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,155,38
105227135799463,Appleby Climate Fellowship,Harrison Peter Nolan,152,28
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,151,13
161817467263,Nova Scotia Government,Government of Nova Scotia,151,1
100999094747422,Land Needs Guardians,Land Needs Guardians,150,4
