Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
224451981016415,Mercedes-Benz Taiwan 台灣賓士,Mercedes-Benz Taiwan 台灣賓士,75438,25
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,25254,165
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,19122,7
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),15252,56
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,14030,21
693907914395620,良杯製所 Oolab,良杯製所 Oolab,12046,10
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,9730,1
106801464127093,目目非營利 MUVE NPO,目目非營利,7623,16
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,7428,5
177161918975981,基督教芥菜種會,基督教芥菜種會,4336,24
246517878713911,劉家昌,勇勳沈,4321,1
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,4052,15
211730475524462,大陸委員會,大陸委員會,3980,8
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2360,37
174567875906128,Epson,台灣愛普生科技股份有限公司,2240,3
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,2165,2
335544036485779,經濟部,經濟部,2089,2
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1920,17
104624290080479,張育美,翊斌黃,1770,5
1649523455281990,遠山呼喚,遠山呼喚,1739,3
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1691,28
132727540081371,立法委員賴惠員,立法委員賴惠員,1651,3
436843193180529,Unipapa,Unipapa,1607,14
235679595900,民視新聞,民視新聞,1601,8
101643786051216,楊昌德 新竹縣議員,Maggie Chen,1563,1
1573873889493647,賴士葆,賴士葆,1519,1
199893756728360,Alibaba.com 阿里巴巴,These ads ran without a disclaimer,1498,1
1436850183290438,One-Forty,One-Forty,1456,2
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1431,4
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1401,4
127628276929,天下雜誌,天下雜誌,1344,10
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1327,3
103640919705348,綠色公民行動聯盟Green Citizens' Action Alliance,綠色公民行動聯盟Green Citizens' Action Alliance,1324,4
218662974825481,王惠美,王惠美,1230,1
1659728604312270,台泥企業團,台泥,1214,2
189061482332,張嘉郡,嘉郡張,1196,4
739049559498402,元氣網,udn.com,1161,4
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1155,12
122825514432837,黃健豪-北屯漸好,健豪 黃,1153,1
569626243213799,生鮮時書,生鮮時書,1138,2
106265361106594,海鼎離岸風電計畫 Formosa III,品典周,1107,1
195094157238158,好立委 楊瓊瓔,宛儀林,1080,5
390569611008641,願景工程基金會 Vision Project,願景工程基金會,1070,28
628210660663641,自由時報地產天下,自由時報地產天下,1041,2
219315794887869,聯合報,聯合報股份有限公司,1040,8
101297638763256,識媒體,識媒體,999,3
182051388480660,客家委員會 Hakka Affairs Council,客家委員會 Hakka Affairs Council,910,3
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,885,12
164216566973089,Taiwan Raelian Movement 台灣雷爾運動,彭韋銘,861,2
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,856,3
103219708815173,蕭立妍,Li Yen Hsiao,837,1
572641856277844,義竹鄉公所,義竹鄉公所,798,1
1649151078446134,卓冠廷,冠廷卓,772,18
1962708127351225,國際房產部落客 SuperJullian,Che Hui Chu,708,1
1587628301470657,林沛祥,沛祥林,701,1
1629474157289221,小牛頓,小牛頓科學教育有限公司,696,7
104805437969925,JERA 台灣捷熱能源,"JERA Energy Taiwan Co., Ltd.",674,1
1466476516978500,花現彰化-彰化縣政府新聞處,佳欣 蔡,647,2
1621835121361449,陳超明-阿明哥粉絲團,超明 陳,640,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,631,3
105692292105892,黃士修,Shih-Hsiu Huang,608,4
814142741942881,陳若翠-微笑加油讚,郁琪廖,585,3
101718182459153,天秤座戰士,Companionship Digital,584,3
327941870899267,元智大學 i Life,元智大學 i Life,582,2
110647840532680,Merge Mayor,These ads ran without a disclaimer,551,1
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,526,4
154631861234059,吳秉叡,吳秉叡,500,1
102943834507641,立法委員 陳椒華,時代力量立委陳椒華,492,1
850754301947812,鏡新聞,鏡新聞,485,1
188014637904753,行政院環境保護署,行政院環境保護署,482,4
111334712256714,勇媽阿惠 - 黃敏惠,勇媽阿惠 - 黃敏惠,455,3
148513668543221,地球公民基金會,地球公民基金會,450,5
109803990352026,南島魯瑪社 LUMA Association,貝殼放大,447,1
194832457212,天下文化,天下文化,446,1
1636733309982216,黃明賢 屏東縣議員,沛旭 傅,439,1
110125264121324,自由路上藝術節,林冠億,437,2
276861822357066,高金素梅(吉娃斯．阿麗),智葟 陳,416,4
296199430542790,何志偉,志偉 何,404,1
1452376615040708,遠雄集團,遠雄集團,401,2
110699089014688,三立新聞,三立新聞,381,1
289158417927469,大衛綠色科技，大衛太陽能,大衛綠色科技，大衛太陽能,377,1
343347583411734,歡樂大東家,These ads ran without a disclaimer,367,2
119282744754924,台灣人權促進會 Taiwan Association for Human Rights,台灣人權促進會 Taiwan Association for Human Rights,359,2
188358792124,聯經出版,聯經出版,356,2
496684637111616,陳偉杰 Chen Wei-chieh,偉傑 陳,338,2
202921733128123,黃露慧 Lulu,黃露慧,332,1
679518422104905,民視全球新聞,民視新聞,329,4
226660410787355,民視體育新聞,民視新聞,329,4
239512030682497,第一手星聞,民視新聞,329,4
103141681121150,城市學,遠見雜誌,325,1
1232239783459957,ICDI  國際氣候發展智庫 International Climate Development Institute,國際氣候發展智庫,324,1
1751961571765479,CSR在天下,偉倫 高,322,1
2290806454495023,Mangodan芒菓丹,澤嵐 林,311,1
1855418728011324,鏡週刊,鏡週刊,307,1
481065478629613,The News Lens 關鍵評論網,The News Lens 關鍵評論網,304,2
104013138750678,翁震州,震州 翁,300,1
104690535860982,楊永明,永明楊,300,2
102475659251313,蘇婉真,蘇婉真,294,1
158025223269,今周刊,今周刊,293,1
743100072477291,台中市議員何文海,文海 何,293,2
699398610097783,劉仁照 Liu Jen-Chao,劉仁照,292,1
211122988933967,吳思瑤,立法委員吳思瑤辦公室,287,1
314757905313275,饒慶鈴,台東縣政府,284,1
791870507594526,利樂創新界,利樂創新界,283,1
2049728081906577,自由時報財經頻道,自由時報財經頻道,279,1
120653918021517,中國人壽,These ads ran without a disclaimer,275,5
748193915263885,羅廷瑋,大銘阮,274,15
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,240,2
1921016244677218,國際橋牌社 Island Nation,These ads ran without a disclaimer,240,1
112570843421623,社團法人台灣你不是一個人實踐協會,柏岑 葉,234,2
201107280815936,潔淨學-不咬手潔淨體貼,永勝 許,227,3
125534862174582,法律萬狀通-書狀生成,法律萬狀通-書狀生成,224,2
109946254161907,Tommy 獨立理財顧問,詠程 許,220,1
112022294684422,選賢與能－徐尚賢,徐尚賢,219,1
107162861090654,法律協會-前置協商  更生 清算  免費諮詢,Yaya Lin,218,1
679585598806446,八旗文化gūsa,八旗文化gūsa,218,2
103032645529885,菱傳媒,菱傳媒,213,2
110836311758305,關鍵調查有限公司,關鍵調查有限公司,212,1
112571907179969,玩霸教育,思揚 蘇,211,1
129452013855801,RITE,RITE,210,1
101438659233740,卓越電子報,縱橫加策略公司,198,1
979796735518944,法蘭絲 Finesse Wine,These ads ran without a disclaimer,197,1
