Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
197770137236410,日本維新の会,日本維新の会,338606,204
112523977041775,参政党,参政党,120199,36
1904070096535109,スマート選挙,株式会社センキョ,115753,37
684161888345926,西日本新聞me,西日本新聞me,66556,33
475681929154100,国連UNHCR協会,国連UNHCR協会,62213,12
105839479114586,栃木県選挙管理委員会,栃木県選挙管理委員会,36406,2
101060982860934,福岡県選挙管理委員会,福岡県選挙管理委員会,33529,5
100789405705259,神奈川県選挙管理委員会,株式会社旭広告社,30796,28
651801698258818,NewsTV,NewsTV,28568,8
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,17382,11
208661552479830,日本財団,Shigeru Fujita,14773,10
115001374867292,福井県選挙管理委員会事務局,福井県選挙管理委員会,13104,2
111389956948553,コトダマン,These ads ran without a disclaimer,12125,2
106343274834613,群馬県議会議員　小川あきら,群馬県議会議員　小川あきら,9967,7
103914976352692,選挙ドットコム,イチニ株式会社,9880,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,9701,4
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7424,1
106725228934045,プラティニ,These ads ran without a disclaimer,6963,1
103921962501743,こまざき美紀,こまざき美紀,6652,3
852134404953989,神戸市会議員 岡田 ゆうじ,岡田ゆうじ,6419,2
109760801771369,橋本 みきひこ,橋本 みきひこ,6402,9
108376722204259,吉川さとし,藤川 忠彦,6127,9
107313352292674,栄ひろみ,栄ひろみ事務所,5456,7
102468941548369,宮城県民共済,宮城県民共済,5278,2
117511476609129,katariba.online_t,These ads ran without a disclaimer,4968,1
468149989932273,島根県選挙管理委員会,株式会社リステップ,4912,2
118784644457500,,竹澤敏道,4606,2
1754156291464249,Rakuten Kドリームス,These ads ran without a disclaimer,4482,1
1671853216366712,東こう史ひろ,東猴史紘,4260,1
122355814117318,,浦山やすこワクワク応援団,4019,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,3466,2
103012319304529,,市橋 ひろし,3100,3
766572097059549,平野恭子,郷学,2964,1
346736506518940,政治家　沼谷純,寺内 崇浩,2948,1
110293788602871,天野英雄（岡山県笠岡市･自民党）,天野英雄（岡山県笠岡市･自民党）,2933,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2885,2
1886360704784999,秋田県選挙管理委員会事務局,秋田県選挙管理委員会事務局,2728,5
1792524970793058,百瀬智之後援会,百瀬智之後援会,2693,1
175030709211885,日経ビジネス,These ads ran without a disclaimer,2458,2
108971153774431,品川区議会自民党,株式会社マイム,2434,1
486394434773945,春日部市議会議員　栄ひろみ　サポーターズクラブ,栄ひろみサポーターズクラブ,2298,1
1627099440851802,青木たかし（前松本市議会議員）,青木たかし【前松本市議・県政に再挑戦！】,2194,1
2191273960909166,前小山町長　込山正秀後援会,前小山町長　込山正秀後援会,2119,1
103873185130438,今井るる,今井るる後援会,2058,2
104403771689966,株式投資,These ads ran without a disclaimer,2025,2
120885054247021,,しばた 正洋,1899,2
1589376521307736,飯田まさなり／平塚市食育推進会議委員,飯田まさなり／平塚市食育推進会議委員,1888,3
104525832559827,ごとう慎太郎,後藤　慎太郎,1639,2
538632423293119,つるた有司事務所（秋田県横手市　秋田県議会議員　自民党）,Atsushi Uchikawa,1577,2
113714531652580,中村裕一のページ,中村 裕一,1557,3
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,1511,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1474,9
146309392069492,Uniqlo,These ads ran without a disclaimer,1472,2
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,1472,1
111168231729960,前野まみこ,前野まみこ,1409,1
107367904080878,VIVA-たいけん美じゅつ場-,NPO法人取手アートプロジェクトオフィス,1365,2
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,1292,1
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,1103,1
298871050155878,燕三条青年会議所（一般社団法人燕三条青年会議所）,高橋 夢乃,1049,1
541339969214686,早川浩,早川 浩,982,11
553966918049079,サクセス未来塾,These ads ran without a disclaimer,976,1
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,953,1
104837455833648,Issues_ad,株式会社issues,926,3
106343274834613,群馬県議会議員　小川あきら,These ads ran without a disclaimer,889,1
108491485442354,下川たかひこ後援会,下川たかひこ後援会,868,3
107071225655646,島田かおる後援会,島田 薫,839,1
256504371891671,the-issues.jp,株式会社issues,793,3
1590535061243274,精神障害当事者会ポルケ,Yuhei Yamada,770,1
111162221891222,参政党 / 片桐きよみ（きよみん）,参政党 北海道連支部,681,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,603,1
173765542675879,貿易と通関実務研究会,Toshiro Goto,595,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,495,1
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,492,1
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,486,1
259163764160829,FoE Japan,FoE Japan,485,3
286961748136968,目黒区議会議員　河野陽子,Yoko Kono,461,1
102104016089903,上田かずき,上田かずきと共に未来を考える会,457,21
108136530968730,おねがい社長！,These ads ran without a disclaimer,408,1
236759056348950,早稲田塾,These ads ran without a disclaimer,405,3
115247946520017,電波オークションを実現する会,Mitsumasa Kato,394,1
105108557787242,,These ads ran without a disclaimer,379,1
104533215755145,ZOE_Japan,ZOE Japan,350,2
110647840532680,Merge Mayor,These ads ran without a disclaimer,288,2
1368986999877458,寺田ひろひで,博英 寺田,283,1
172546263271651,福島りえこ【都民ファーストの会東京都議団 / 世田谷区】,Rieko Fukushima,277,1
1607696895913679,日経プラス９サタデー　ニュースの疑問,Takamasa Kikawa,265,1
764997836869473,マル川建設株式会社,These ads ran without a disclaimer,203,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,191,1
108228632202066,日本維新の会の「若松尚利」 秋田市の選挙,Naotoshi Wakamatsu,185,1
426981831471929,仙台市議会議員　田村勝,田村勝,148,1
1883724355067784,GANMA！,These ads ran without a disclaimer,104,2
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,103,1
102956825958533,maoo_511,These ads ran without a disclaimer,≤100,1
108260075086726,無理ゲー社会を賢く生き抜く方法,These ads ran without a disclaimer,≤100,1
100722958836671,HIS World,These ads ran without a disclaimer,≤100,1
234052903377656,明和不動産 l ミリーヴグループ,These ads ran without a disclaimer,≤100,2
102483539424919,補助金クラウド,These ads ran without a disclaimer,≤100,1
106198279062104,Japão.Online,Japão.Online,≤100,1
