Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),399714,20
103527991214141,Cero DICOM,Cero Dicom,200223,7
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,183479,4
558224964238853,Anglo American,Anglo American,127745,4
228557190541436,BancoEstado,BancoEstado,126519,15
116896819680750,Flamin hot,These ads ran without a disclaimer,109354,2
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,104343,13
2257351691213562,Noticias que marcarán pauta,Noticias que marcarán pauta,102625,3
1548643738480723,Asistencia Deudores,Asistencia Deudores,99962,2
105798328215264,Asistencia Familia,Asistencia Familia,90202,5
109453328902388,RNxChile,Retarget,77638,8
260111984014486,Clínica Alemana de Santiago,These ads ran without a disclaimer,58042,2
101248444922540,Pescadores Industriales del Biobío,Pescadores Industriales del Biobío,57753,6
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,42059,6
110835964029132,Var Constitucional,Var Constitucional,38726,6
211676538936148,Fundación Reforestemos,Fundación Reforestemos,34077,3
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29932,1
103916934813191,HIF Chile,HIF Global,29603,2
256214294989170,DaleProfe,daleProfe,26230,16
113043358539924,ValpoxClima,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,25833,8
317374934946185,AIEP,Instituto Profesional AIEP,23553,1
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,21299,13
1440240282902180,Teck,These ads ran without a disclaimer,19248,1
311368549779237,Orizon,Orizon,17800,1
26929188652,El Observatodo,MiVoz.cl,15116,38
968772086505075,Gerardo Espíndola Rojas,Gerardo Espíndola Rojas,13768,1
100306353029408,Shop Todo en Uno,These ads ran without a disclaimer,13405,2
104699082662164,Aseguro mi futuro,Aseguro mi futuro,12967,9
112414063439760,DeliBest Chile,Brecha Digital Consultores,12901,11
1880363765543549,Juan Ignacio Latorre Senador,Juan Ignacio Latorre Senador,12670,2
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,11777,4
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,11516,5
179469489118356,UDLA Chile,UDLA Chile,10681,2
105423425922613,Es Tiempo de Ahorrar,Es Tiempo de Ahorrar,9709,15
117752777993026,Economía y Finanzas para Todos,Economía y Finanzas para Todos,8782,6
541390972732127,Consejero Regional Rodrigo Vera,Consejero Regional Rodrigo Vera,8226,1
350025708997760,Minera Vizcachitas,Minera Vizcachitas,7496,2
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,7416,1
78239901502,Diario Financiero,Grupo DF,7091,16
113540781539326,Workmed,Workmed,6744,9
104224427947088,Circula el Plástico,Metrix,6729,1
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,6729,1
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,6572,2
110309894432662,Gerald Castillo - Concejal Ovalle,Gerald Castillo - Concejal Ovalle,6375,2
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,6335,5
184559421980613,Vlado Mirosevic,Vlado Mirosevic,6107,2
103087261729997,Camila Avilés Barraza,Camila Avilés Barraza,6000,6
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,5964,1
173417548106840,Natalia Romero,Natalia Romero,5870,8
110298075136183,Cultura Previsional Chile,Servicios Audiovisualea Sofan SpA,5308,5
109626371709961,Salmones Austral,Salmones Austral,5282,5
518029991591379,Carlos Soto Alcalde,Carlos Soto Alcalde,5051,1
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,5047,2
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,4885,13
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,4810,1
1644925999153601,Alejandra Parra  Concejal,Alejandra Parra  Concejal,4522,1
1436530563295625,El Líbero,These ads ran without a disclaimer,4493,1
113924653318737,ICF,ICF,4416,6
111099218377933,Benjamín Moreno Diputado,Benjamín Moreno Diputado,4225,2
572161723127136,Copsa Chile,COPSA Chile,4046,1
632687896928177,Oscar Crisóstomo,Oscar Crisóstomo,3677,3
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,3464,6
662233193979073,Servicio Civil,These ads ran without a disclaimer,3460,1
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,3421,3
632114610161424,Diputado Miguel Ángel Calisto,Miguel Angel Calisto,2908,1
1544524942457436,Iván Flores García,Iván Flores García,2815,1
761606963919174,Somos Aclara,Somos Aclara,2787,2
110405624650830,Chile En La Encrucijada,Chile En La Encrucijada,2726,2
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,2674,1
113134901818054,Franco y corvalan,These ads ran without a disclaimer,2524,1
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,2515,1
161516273891492,Coopeuch,These ads ran without a disclaimer,2468,1
101443865184651,Marianella Benavides Concejala Los Andes,Marianella Benavides Concejala Los Andes,2463,1
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,2444,2
115477494827470,el buen dato antofagasta,These ads ran without a disclaimer,2405,1
110390070348499,Viviana Delgado Diputada Ambientalista,Viviana Delgado,2403,1
107843817654667,Marcela Mansilla Potocnjak,Marcela Mansilla Potocnjak,2084,1
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,2025,3
104684192398328,Francisco Corral Macías,SocialClick Ads,2001,2
