Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
116269191760882,DSB,DSB,12024,3
63691965101,UNICEF Danmark,UNICEF Danmark,9637,1
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,8351,7
65929129383,Røde Kors,Røde Kors,6614,49
399210657232918,PlanBørnefonden,PlanBørnefonden,6220,36
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,6120,15
55365680705,Greenpeace Danmark,Greenpeace Danmark,5726,30
72672361910,Børns Vilkår,Børns Vilkår,5598,15
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,4283,6
26458152911,SOS Børnebyerne,SOS Børnebyerne,4082,28
12860228293,Politiken,Politiken,4052,33
250994288337708,Sex og Samfund,Sex og Samfund,2957,25
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2722,10
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),2706,3
12787473132,Berlingske,Berlingske,2518,45
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,2460,4
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2310,15
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2151,22
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,2003,2
20303574131,Nationalmuseet,Nationalmuseet,1998,22
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1983,55
110321008383861,Red Barnets landsindsamling,Red Barnet,1863,133
121570596369,CARE Danmark,CARE i Danmark,1783,6
304554445813,Videncentret Bolius,Videncentret Bolius,1371,14
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1254,1
1684646181850363,TjekDet,TjekDet,1214,2
867877683280051,Weekendavisen,Weekendavisen,1181,32
1653030171620285,Wefood,Folkekirkens Nødhjælp,1148,6
126543540781090,Ældre Sagen,Ældre Sagen,1117,9
102154048301476,Lederstof.dk,Lederne,1117,20
1033120613483808,AURA,AURA,1110,3
36664432940,Amnesty International Danmark,Amnesty International Danmark,1028,8
178362315106,European Parliament,European Parliament,928,8
437410226312057,Københavns Kommune,Københavns Kommune,916,6
924692171033381,"UNHCR, FN’s Flygtningeorganisation",These ads ran without a disclaimer,898,7
133707013355759,Danner,Danner,894,1
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,809,2
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,790,7
304554445813,Videncentret Bolius,Bolius,755,3
708245239243699,Dansk Beton,Dansk Beton,727,6
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,675,4
645454495955240,Madmødet,Madmødet,664,30
748887235210811,Obton Forvaltning A/S,Obton A/S,657,7
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,627,1
246977185497434,Plastic Change,Plastic Change,603,27
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,581,6
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,561,6
239624940212,HK Kommunal,HK Kommunal,535,3
110560691837684,SolCompagniet,SolCompagniet,525,17
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,521,20
356520931077196,Europabevægelsen,Europabevægelsen,478,9
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",461,3
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,460,11
130388840342741,Danske Bank,Danske Bank,446,6
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,444,6
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,422,3
287306323369,Børnecancerfonden,Børnecancerfonden,419,2
529124290474705,Nikolaj Villumsen,Enhedslisten,409,1
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,388,2
1704424023182897,Politiken Historie,Politiken Historie,343,10
182121298931589,Odense Kommune,Odense Kommune,322,1
105511328705392,HØRT,Børns Vilkår,309,2
207401585966233,Inger Støjberg,Inger Støjberg,287,1
1819019605034626,Vejdirektoratet,Vejdirektoratet,285,2
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,269,2
125934997444897,SuperBrugsen,Coop,264,1
145392175531068,JydskeVestkysten,JydskeVestkysten,245,1
104414898912918,GOTO Sønderborg,GOTO Sønderborg,244,2
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,240,1
154415494575789,IDA,IDA,230,4
107321098977584,Elisa Rimpler,BUPL,226,1
246097715413231,Alkohol & Samfund,Alkohol & Samfund,226,11
336333896418452,Assens Kommune,Assens Kommune,220,5
657491824390744,Spring Copenhagen,Spring Copenhagen,216,10
111095867334448,Rent Hav,Rent Øresund,213,1
49348971479,Pia Olsen Dyhr,SF,200,3
660286474141527,By & Havn,By & Havn,198,1
163693837526135,Ann Lindhardt,Ann Lindhardt,194,2
314676938743,DM din akademiske fagforening,DM,180,8
111561545539837,Krigsmuseet,Krigsmuseet,173,3
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,163,1
144098125661833,Nordea Invest,Nordea Invest,163,3
186645960378,Danwatch,Danwatch,159,6
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,155,1
494902077334290,Tuborgfondet,Tuborgfondet,154,2
167887506877,AIDS-Fondet,AIDS-Fondet,153,1
102514162425194,Frederik Vad,Frederik Vad,152,1
52824116986,Testrup Højskole,Testrup Højskole,150,1
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,144,12
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,139,2
141343589252160,Dansk Industri - DI,Dansk Industri,137,2
1378861979080037,Torsten Schack Pedersen,Houe Film,134,1
229585537051606,DM Akademikerbladet,These ads ran without a disclaimer,132,1
127053307468851,Foreningen Norden,Foreningen NORDEN,129,5
