Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
109937650579639,discovery+,discovery+,104737,12
109470364774303,Ellorum Nammudan,Ellorum Nammudan,59108,88
21169267101,Give,Give,41393,51
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,34665,2
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,32731,1
349222085840969,Youth in Politics,Indian Political Action Committee,31531,79
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),28223,76
1041070232620031,Sesame Workshop - India,Sesame Workshop India,26267,60
123405501008524,Mercedes-Benz India,Mercedes-Benz India,17963,6
109545244848137,Crafto,Kutumb App,17568,19
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),17449,70
107395897271506,Kutumb,Swatantra Verma,16975,30
108543274952782,Stalinudan Tamil Nadu,Stalinudan Tamil Nadu,16214,36
1521106071438318,CMO Chhattisgarh,IVS Corporation,13673,1
108080828884036,Gehlot Phir Se,DesignBoxed,13555,26
479998865355592,Aditya Birla Group,Aditya Birla Group,12556,7
30290552843,Greenpeace India,Greenpeace Environment Trust,11578,36
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,11573,39
109470364774303,Ellorum Nammudan,DMK,9948,19
106567631300522,The Shinde Sena,Future Ready Media,9746,1
797927846899300,Flag Foundation of India,Flag Foundation of India,8866,9
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,8466,25
114233898263244,Indian Compass Videos,theindiancompass.com,8030,178
270666596375251,Jhatkaa.org,Jhatkaa.org,7843,18
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,7676,37
132689140088396,smilefoundation,smilefoundation,7387,9
102177112507392,Aapanna Hastham,Aapannahastham,7122,9
347337386104390,Ramachandra Yadav,B Ramachandra,6928,4
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,6578,9
1428546280755523,Sulbha Sanjay Khodke,Vishal Vijayrao Khodke,5661,3
389557067910726,Arvind Menon,Abhishek Shukla,5540,10
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,4945,12
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4932,27
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,4806,16
103782051383159,School of Politics,School of Politics,4491,16
165714096933078,Piyush Goyal,Piyush Goyal,4241,2
889810991147251,Nyamar Karbak,Nyamar Karbak,4225,3
163751763980552,Radheshyam Upadhyay,Radhey Shyam Upadhyay,4158,10
109759257551393,Pro Punjab Tv,Pro Punjab Tv,4115,6
1521106071438318,CMO Chhattisgarh,Clarion IT,4069,1
150106531736299,BJP West Bengal,Bharatiya Janata Party (BJP),4013,47
100341472149543,Naveen Goyal,Shamsher Singh,3955,16
103760102031014,Rajeshwar Singh,Medevento Planner,3908,2
138323482894268,Taruni,Taruni,3837,6
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,3818,5
109354741887336,Youth For Udhay Anna,Youth For Udhay Anna,3799,20
704315853046156,DesignBoxed,DesignBoxed,3793,7
100974976268078,Thp Gift,Lata Vani,3779,3
242854309081857,Hanuman Beniwal,Hanuman Beniwal,3732,2
318205675275285,APL Apollo Tubes Limited,APL Apollo Tubes,3715,3
577777532394381,Symbiosis University of Applied Sciences,These ads ran without a disclaimer,3630,4
172627932901770,Gurdeep Singh Shahpini,Gurdeep Singh Shahpini,3621,1
123297034088243,Bhag Bhajpa Ke,Bhag Bhajpa Ke,3612,3
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3606,3
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,3577,13
111127021583375,Jannapureddy Surender Reddy,Jannapureddy Surender Reddy,3561,2
245708465537707,Bhupesh Baghel,Bhupesh Baghel,3545,2
107334185444129,Charitism Global,Charitism Global,3507,1
153891144797146,Uttam Kumar Reddy,Ashutosh Mishra,3348,4
105815225595031,मोदी साथे राजस्थान,मोदी साथे राजस्थान,3262,17
111397805268915,Dr Ramdev Choudhary,Ramdev Choudhary,3239,5
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,3073,20
105671775473178,Jan Suraaj,Jan Suraaj,3060,4
102715296085726,Neta Ji,Deepak Mehla,2910,1
466835200043903,उमेद अभियान - Maharashtra State Rural Livelihoods Mission,MASRLM,2902,3
104418341762895,Anjishnu Chakraborty,Snehasis Chakraborty,2782,1
221256415973730,Ankuram IVF,Ankuram IVF,2749,7
108531050841926,Shanu Yadav,Shanu Yadav,2733,6
140930379388330,Kishan Reddy Gangapuram,Kishan Reddy Gangapuram,2719,3
1785302198354679,Dr. Somendra Tomar,Somendra Singh,2653,17
805526169610318,Shubhashray Housing India,shubhashray housing india,2573,7
316365575140365,Rozana Spokesman,Anish Singh,2551,23
215647178487499,Oxygen The Digital Expert,Mansoor P,2534,4
667560657014524,Mahendra Singh Solanki,Swanit Infotech,2518,2
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,2516,2
118227367824577,Garuda Aerospace Pvt Ltd,Garuda Aerospace Pvt Ltd,2501,3
2025274010873024,Thokala Srinivas Reddy,Sanvi Kreations,2438,4
953600271404690,BJP Meghalaya,Bharatiya Janata Party,2413,11
155418314920954,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,Ganesh Subhashrao Lomte,2357,3
101437656247049,Modi Quotes,Modi Quotes,2311,3
104736419210593,PACE INDIA,PACE INDIA,2252,4
110335041989364,महाराष्ट्राचे भविष्य एकनाथ,महाराष्ट्राचे भविष्य एकनाथ,2200,4
109213711234020,मी एकनाथ समर्थक,Shinde Sahab Fans,2196,3
119050504504279,Jitendra Patel,Jeetendra Patel,2163,6
103475454755546,Krishna Prasad,Abhishek Shukla,2123,10
136804713571547,Nilkanth Singh Munda,Nilkanth Singh Munda,2110,6
515733388449554,Sunil Parihar,Divyesh Parihar,2085,2
168224816536648,Platinum Days of Love,These ads ran without a disclaimer,2079,1
282198256011533,PM Narendra Swamy,PM Narendra Swamy,2067,1
174953884087142,Priyanka Penchi,Varun Shivpuriya,2042,1
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,2025,13
108122750692155,Dhanpal Suryanarayana,Dhanpal Surya Narayana,1995,1
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,1981,24
492533841092196,KP Vivekanand,KP Vivekanand,1976,14
224618077692752,Sanjay Tandon,CosMark Media Pvt Ltd,1971,3
811055169008794,Dr. Bonthu Rammohan,Ram Mohan Bontu,1949,1
111604301898917,OM Prakash - राजू झा,Clickiexpress,1941,4
189271178483352,Five Lotus Indo German,Five Lotus Indo German,1936,15
