Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,12984,10
325780477966356,Geo 24/7,Energy Development Corporation,11161,10
555503991321280,Geraldine Roman,Sulong Pilipinas,10916,7
48688071399,Greenpeace Philippines,Greenpeace Philippines,6550,6
550013548423077,ECPAT Philippines,ECPAT Philippines with Facebook Ad Credits,5977,2
1571061213111533,GlobeICON,Globe Telecom,3093,1
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2928,1
495629064258114,Lolita Karen Javier,Amor U. Nacional,2919,4
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,2887,15
105969951219886,Sibika.ph,Philippine Business for Education,2135,3
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,2091,3
106621860996841,IOptions Ventures Corp.,iOptions Ventures Corp.,2006,2
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,1649,5
100406438859954,Fight Illicit Trade,Fight Illicit Trade,1422,3
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),1400,2
112952897079549,Energy Development Corporation,Energy Development Corporation,1250,1
476553329103668,Alex Advincula,Alex Advincula,1068,1
106352075165169,e-Boto,e-Boto,1067,7
163550757135020,News5,News5,1034,7
100170811672425,Kyusi,WFPH,1030,12
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1007,1
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,936,3
287303531393321,Christian Niño Lajara,Christian Niño Salva Lajara,883,1
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,869,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,861,12
204862942932993,Nikkei Asia,These ads ran without a disclaimer,803,2
113367537918249,Mayor Chao-ig Malannag,Menchie Tabcao Kinao,722,5
104510062461901,Santo Tomas DavNor Information Office,Santo Tomas DavNor Information Office,598,4
1332938170076882,Tatak QC,Polsure,584,3
107092931016452,Negosyante News,Negosyante News,581,10
102029749186072,Konsehal Abu Gino-gino,Emil Justin Angelo Guarte Gino-gino,561,2
186667502068528,Larry De Costa,WFPH,552,7
223618785182273,Pilipinas,WFPH,501,4
1876831369252452,Albee Benitez,Albee Benitez,495,6
265779500134955,SM Supermalls,SM Supermalls,491,3
705660422953865,About Metro Pacific,WFPH,490,6
100668628818013,Bim Ignacio,Ma Angela Escalona Ignacio,483,2
109535090749815,The Manila Journal,The Manila Journal,468,5
289357469540221,Sustainability Solutions Exchange,These ads ran without a disclaimer,453,1
111856750199257,Konsi Major Gani L. Culanding,Isagani Lumucso Culanding,431,1
115015826622320,Rapid News PH,Rapid News PH,430,7
675526249465359,Rolando A. UY,Jerome L. Jungco,371,2
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,343,6
257830240980106,Ronnie Dadivas,Roxas City United,338,4
114857213210297,Ninong Dela Cruz,Batang Malabon'yan Movement,326,3
154386154617,WWF-Philippines,WWF-Philippines,319,3
109515814905110,4Ps Party-list,4Ps Party-list,291,1
102338925458321,Rapid News PH Luzon,Rapid News PH,288,5
104015742220554,Mimic,These ads ran without a disclaimer,283,1
104955062184489,BBM Movement,UEEI Consorcia Inc,281,1
102242755468794,Rapid News PH Mindanao,Rapid News PH,281,5
105144021839699,Rapid News PH Visayas,Rapid News PH,280,5
100305568984268,EdukNaman,Philippine Business for Education,271,2
863532143991600,Office of Member of the Parliament Said Shiek,Mohammad Sheik Pandapatan,269,1
2526565254236651,SPM Gian Crisostomo,SPM Gian Crisostomo,268,4
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,267,1
197171390303624,Arlene B. Arcillas,Sharon Bawan De Dios,265,1
102070751171612,Tuloy Ang Aksyon Konsehala RL Leachon,Ronalee Escondo Leachon,264,1
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,263,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,263,1
104001402372027,Vice Mayor Mark Villaluna Galsim,Mark Francis Villaluna Galsim,263,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,248,3
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,228,2
547821942058909,Radyo Pilipinas Today,WFPH,220,2
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,213,2
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,201,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,199,3
103492035442667,Governor Bai Ainee Sinsuat,Governor Bai Ainee Sinsuat,194,1
100528022689066,Association of Concerned Citizens - WV,Jake Delos Reyes,187,2
106750144853075,Western Visayas Peace Advocates,Jake Delos Reyes,184,2
1400141540285408,Paolo Ortega -Paower,Paolo Ortega -Paower,179,1
107121854955061,Cong Jay Khonghun,Mark Alfonso Gonzales,173,1
110021974112031,Harold David Butardo,Harold David Butardo,166,1
110985836193,Loren Legarda,Clutch Media,163,1
594546817629223,Negosyo QC,Polsure,160,1
108155078312735,Councilor Carlo Mendoza,Jan Carlo Castro Mendoza,160,1
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",156,1
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,154,1
