Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,36896,24
2214398435317853,CNN Prima NEWS,FTV Prima,9803,2
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,3828,14
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,3540,3
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,3518,4
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,3106,8
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,2421,9
251656685576,KDU-ČSL,KDU-ČSL,2163,13
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,2018,8
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1792,16
197010357446014,Ondřej Prokop,Ondrej Prokop,1788,3
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1624,2
120461304659141,O2 CZ,O2 Czech republic,1622,1
100201752249169,Spolu21,Občanská demokratická strana,1550,2
108726857444837,České zájmy v EU,DFMG,1522,3
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1512,9
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",1477,1
143332019059223,DOC Mercury,Jakub Lorenc,1439,1
356451014434612,Marian Jurečka,KDU-ČSL,1431,12
123858471641,iROZHLAS.cz,Český rozhlas,1351,4
307333759374560,Česká národní banka,Česká národní banka,1213,1
52479821102,Týdeník Respekt,Týdeník Respekt,1178,7
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs,1030,2
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",1030,12
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,1016,2
495496033796328,Stanislav Blaha,Stanislav Blaha,1001,7
137301989386,Aktuálně.cz,Aktuálně.cz,929,3
