Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1310731702357133,GEN,GEN,223099,2
1150055398455917,C9N Paraguay,C9N Paraguay,97972,1
176941749043831,YAMIL ESGAIB,Yamil Esgaib,95447,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,93123,3
258712438172291,Santiago Aguilera,Martin Ricardo Stachon,87551,3
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,57977,1
106359961728493,Aula Pyahu,Aula Pyahu,56397,2
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,38738,4
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,31507,1
1659775060937880,Guido González,Rosa Agustin Gonzalez,24588,1
106317565301110,Israel Barreto,Jose Dolores Zarate Gonzalez,12073,1
106973842317140,Sophia Ribeiro,These ads ran without a disclaimer,8678,9
725834240910220,Noticiero Paraguay,Noticiero Paraguay,8603,1
114575858233744,Federico Campos LM Senador 15-4,Federico Campos LM Senador 15-4,7663,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,7032,1
881571071938611,Radar Social TV,Armando Daniel Urbieta,6947,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,5371,1
140280689337896,Escuela de Posgrados en Comunicación - Universidad Austral,These ads ran without a disclaimer,3476,2
105826148700023,Jardín Paraíso  Asesora Lilian Ortiz,These ads ran without a disclaimer,1726,1
112872221753732,Sara Perez,These ads ran without a disclaimer,1446,11
126861771579762,Carlos Ozorio,Carlos Ozorio,1354,1
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,364,1
124109327256894,Dra. Ângela Pistão,These ads ran without a disclaimer,159,5
106774006022127,מסע - Masa Israel Journey,These ads ran without a disclaimer,≤100,1
47815171686,Banyan Tree Hotels & Resorts,These ads ran without a disclaimer,≤100,1
343786409509707,The East Gate,These ads ran without a disclaimer,≤100,1
918318338180165,CHINT GROUP,These ads ran without a disclaimer,≤100,1
1482174305394430,el pupitre de Pilu,These ads ran without a disclaimer,≤100,1
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100,1
618086438391102,Taiwan in the EU and Belgium,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,2
2080709782244559,Molecor,These ads ran without a disclaimer,≤100,1
111132794348779,That Happened,These ads ran without a disclaimer,≤100,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
