Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,7052,72
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,2896,2
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,967,7
100857675472522,ScreeN+,Mahmoud Elfeky,703,2
266790296879,Bloomberg,These ads ran without a disclaimer,613,4
571720146321662,دعاء حسن,These ads ran without a disclaimer,594,1
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,559,6
107767437680846,أحمد صلاح الطاروطي,Suzie Raafat,461,1
1796503060633817,كلمة أخيرة مع لميس الحديدي,These ads ran without a disclaimer,442,1
248039088890000,General Authority for Investment and Free Zones,General Authority for Investment and Free Zones,432,1
102753775202257,جائزة الدولة للمبدع الصغير,جائزة الدولة للمبدع الصغير,417,1
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,369,6
107628151748756,Initiators Congress مؤتمر المبادرون,Initiators Congress,300,3
1720882541553191,حسن طارق عمار - Hassan Ammar,حسن عمار,264,1
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,250,3
110877857406073,المهندس حسام لبن,المهندس حسام لبن,230,3
102341909188211,تحيا مصر سبورت,Mariam Ahmed Hamouda,228,1
117690156743688,النائب حافظ عمران,Shôükrý Ömrãñ,226,7
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,184,1
597990847030734,Narrative Summit,Nourhan Osama,170,1
109366127595756,Ahmed dandash    الصفحه الرسميه للدكتور احمد دندش عضو مجلس النواب,Ahmed dandash    الصفحه الرسميه للدكتور احمد دندش عضو مجلس النواب,169,2
2035593490055091,النائب عمرو القطامي,سيد أحمد,154,2
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,148,5
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,126,4
532134937722830,النائبة أميرة بهاء الدين أبو شقة,Gehad Ali,125,6
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,118,2
109705151894802,مؤسسة خير يبقى,مؤسسة خير يبقى,117,1
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,117,2
334354406775186,الدكتور/ عبدالباقى تركيا عضو مجلس النواب دائرة ديرب نجم,Emad Tarek Negm,112,2
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,111,2
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,104,4
107096734501088,النائبة منى عمر عضو مجلس النواب,Shymaa Adel,103,2
104570177893410,أحمد علي الألفي,أحمد علي الألفي,103,1
1625068054380978,تحيا مصر,Mariam Ahmed Hamouda,≤100,1
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,≤100,3
367290327457959,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,≤100,1
308088503057656,النائب محمود عصام,النائب محمود عصام,≤100,2
