Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,2472408,16
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,2279609,2
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,1680421,69
309383129136101,Secretaría Gobierno de Bogotá,Julian Esteban Cardona Reyes,1550204,22
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1427494,49
1648414861893438,Carlos Diago Alzate,Carlos Alberto Diago Alzate,1223891,247
1667797580123453,Biblioteca Pública Piloto,Biblioteca Pública Piloto de Medellín,850427,22
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,292138,9
101071764864119,Dulce Veneno,Dulce Veneno,263797,12
308398253196220,Jorge Andrés,Digital Tech Ideas S.A.S,261842,7
251292808253299,Canadian College,Canadian College,198365,19
213798789191992,Partido de la U Col,Partido Social de la Unidad Nacional,198104,9
351159188879266,Fabian Camilo Rojas,Fabian Camilo Rojas Barrera,186751,1
181039625587544,Alcaldía de Floridablanca - Oficial,Alcaldía de Floridablanca,182538,10
1165655170260613,Diana Rojas,Add Media,170275,1
734195543347719,Javier Julio Bejarano,Javier Julio Bejarano,142823,1
100869593353173,Universidad Tecnológica de Bolívar,These ads ran without a disclaimer,133989,7
117374017630746,Limpieza con Derechos,Jerson David Londoño Pineda,119204,1
257401965136834,Carlos Marroquín Luna Diputado,Carlos Andres Marroquin Luna,118010,3
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,117028,1
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,116436,5
417060811811167,Juan David Duque García,Juan David Duque Garcia,112352,6
159326370815397,Alcaldía de Itagüí,Joseph Ferney Galvis Gonzalez,107794,6
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,100787,19
553585915161201,Jhon Molina Putumayo,Jhon Gabriel Molina Acosta,99045,2
105848177845789,All Out en español,All Out Action Fund,95491,10
114317847146525,Alvaro Arias Velez,TORO DIGITAL,72427,2
1966684743593773,Chucho Limonada,Bayron Morales Linares,62010,1
137370326880859,Secretaría de Gobierno Paz y Noviolencia,Gobernación de Antioquia,59924,4
137663156763584,Edward Varon,Edward Varón,55100,2
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,53873,1
179003239458192,Jorge Humberto Rangel,Jorge Rangel,47286,3
1622001728047397,Harman Alcalde,Harman Alcalde,47201,8
632765466790634,Wilmer Carrillo,Enderson Omar Tarazona Ochoa,47117,1
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,44287,4
643513979193133,Unidos por Beatriz,Neuma,44057,4
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,43658,4
1961087004115019,Zijin-Continental Gold Colombia,Zijin-Continental Gold,41614,21
246588878847200,Acuavalle SA ESP,Max Social S.A.S,40809,2
1130613886971903,Alejandro Abuchar,Byron Andres Velez Valdes,38714,2
1823807254333065,Soy Más País,Soy Mas Pais,38004,17
1431824383809561,Camilo Torres,Ivonne Mariana Torres Prada,37106,2
416095065845681,Jorge Iván Ramírez Cadavid,Jorge Iván Ramírez Cadavid,34760,2
108875804858437,Antimilitantes,Antimilitantes,32362,12
361663387187347,Fuxión 7,Fuxión 7 ips,31674,1
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,31062,1
108228068238348,Diego Caicedo,Diego Caicedo,31023,2
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,29729,3
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,29603,1
1832438050403942,Amin Losada,Ginna Tatiana Piragauta Guzman,29460,2
105121071016378,Hugo Archila,Hugo Archila,29124,1
196925414520506,Miguel Ángel Moreno,Miguel Ángel Moreno,28928,1
765302097170348,Línea Cero,Linea Cero,27951,13
1119413181474050,El Avispero Mov,Movilizatorio,26460,2
655227911200346,Carlos Edward Osorio,Carlos Edward Osorio,24593,3
648195945371422,Fundación Hablemos,FUNDACIÓN HABLEMOS,24191,2
258948700872338,Isvimed Alcaldía de Medellín,Eikon Digital S.A.S.,24191,9
108946084100541,Alcaldía Cartagena Del Chairá,Tuto Gonzalez,23249,1
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,23170,2
387621548286709,Gustavo Gallego,Gustavo Adolfo Gallego Aristizabal,21255,1
113149344929527,Loly Montañez,Loly Montañez,20624,4
915743661945208,Alejandro Eder,Alejandro Eder,20516,4
275486829735525,Johan Steed,Pedro Barreto,19102,1
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sanchez,18627,1
106706618968908,Contreras,Efrain Eduardo Contreras Ramirez,18364,5
108459260282,Universidad La Gran Colombia,Universidad La Gran Colombia,18115,2
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,17800,4
602624820222269,Antonio Garcia,Antonio Jose Garcia De La Rosa,16558,2
105575860832729,Álvaro Andres Toro parra,Alvaro Andres Toro Parra,16459,1
1106418176235331,Santi Perdomo,Santiago Perdomo Montoya,16214,1
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,15842,5
102249245462577,Secretaría de Hacienda de Manizales,Eikon Digital S.A.S.,15452,6
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,15440,12
101672785855145,Irina Salas,Irina Salas,15271,3
1755642584683879,Camilo Valencia Por Cajamarca,Space Marketing Sas,14910,1
1541028502886692,Alcaldía de Cúcuta,Alcaldía de Cúcuta,14724,5
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,14514,1
1896813010334035,Secretaría de Educación de Barranquilla,Joseph Ferney Galvis Gonzalez,14514,1
769356313118755,Aportando al Cauca Televisión,Gustavo Adolfo Guzman Vallejo,14387,1
1857540077811459,Movilizatorio,Movilizatorio,12763,1
252640334936797,Skandia Colombia,Kelly Vanessa Cuellar Garces,10829,2
104237548662249,Centro de Emprendimiento Impúlsate,Sebastian Galeano,10603,1
901681709949359,TendenciaSocial.com,Indigo Enterprise,10464,2
100537461368132,Elkin Zapata Valencia Concejal,Jeferson Morales,10129,2
130913580922547,Página: Faiber Tamayo su Concejal,José Faiber Tamayo Mendez,10097,1
1529335724037224,Aeropuerto del Café,INTUAL,9728,2
295277256700,Concejal María Victoria Vargas Silva,Carmen Pumarejo,9716,1
105693777827176,Jorge Enrique Sánchez Cerón,Max Social S.A.S,9166,1
1406926926229923,Periódico 15,Periódico 15,9023,2
1987778598132344,Robert Adrián Ramírez,Antonio Cordoba Cobo,9011,1
109810958651903,Daniel Duarte Pabón candidato a Representante de los Egresados UIS 2023,Daniel F Duarte Pabón,8223,1
106892197676696,Pedro León Martínez,Pedro León Martínez Sánchez,8042,1
165042833621264,Schneider Electric,These ads ran without a disclaimer,8002,1
104542552452795,Shirley Charris,Shirley Patricia Charris Lopez,7188,1
105459022029789,Luis Gregorio Moreno Mosquera,Luis Gregorio Moreno Mosquera,6935,1
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,6863,1
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,6798,2
237316706446146,Alianza Francesa de Pereira,Alianza Francesa de Pereira,6776,1
109627065059101,Diego Santamaria,Juan Daniel Botero Garcia,6559,1
2068245743232990,Cesar Augusto Guzman,Cesar Augusto Guzman,6447,1
307952930086094,Boyacá Visible,Comunitic sas,6345,2
204435366254477,IETA - Instituto de Estudios Técnicos Aeronáuticos,William Guillermo Delgado Lopez,6300,1
100319211712051,Walter Salas,Walter Manuel Salas Quinto,6300,2
565761090563102,Autoya,Robert Jose Peroza Restrepo,6279,1
2281070281984444,Juan Sebastián Jiménez,Juan Sebastian Jimenez Jimenez,6150,1
2985975288082911,Lourdes Mateus: La Salud Es Tu Derecho,Lourdes Paola Mateus Serrano,5916,1
102106249390475,Firmeza,Firmeza,5685,1
740154089699095,Yuli Animalista,Cristian Sanchez Caicedo,5677,1
698356406943030,William Rosas Concejal Alianza Verde,Julian Ricardo Echeverry Rodriguez,5627,1
243175276210228,Erick Mauricio Sánchez,Erick Mauricio Sánchez Moreno,5614,1
109144195363366,Colombia Informa,These ads ran without a disclaimer,5403,2
365259027010440,Rigoberto Alfonso Pérez,Rigoberto Alfonso Perez,5218,1
835710939898329,Paulina Aguinaga,Paulina Aguinaga,5208,1
1448426092057311,El PIBE Sabaneta Concejal,El PIBE Sabaneta Concejal,5123,2
1400280116941194,Fabian Diaz,Fabian Diaz,4630,1
598343456889649,Maximo Noriega R.,These ads ran without a disclaimer,2877,1
105584695744977,Germán Ordóñez Plata,Edgar Hernando Paez Aparicio,2742,1
110578875070860,viveelmeta.com,Vive El Meta,2691,2
832088667125644,Andres Trujillo,Andres Ivan Trujillo Sanchez,2386,1
101210759431441,Subsidios actual,These ads ran without a disclaimer,2309,1
336410587634885,Radio Valluno,Radio Valluno,2232,1
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,2020,2
103722127693742,La Voz PAC,Arelis Buitrago Gomez,1926,3
108609858254209,Diego Sánchez,Diego Fernando Sánchez Buritica,1581,1
104685404667057,Fundación Mentes Innovadoras,These ads ran without a disclaimer,915,1
437833369757523,DB MEDIA,Diana Paola Bernal Rodriguez,863,1
626538870727500,Movimiento Indignados Colombia,These ads ran without a disclaimer,801,1
455756068320371,Litefilos,These ads ran without a disclaimer,601,1
861234197280988,Stefany Gómez Concejala de Armenia,Stefany Gomez Murillo,465,1
