Location name,Amount spent (EUR)
Aveiro District,181
Azores,≤100
Beja District,≤100
Braga District,233
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,121
Faro District,165
Guarda District,≤100
Leiria District,139
Lisbon District,949
Madeira,≤100
Portalegre District,≤100
Porto District,569
Santarém District,123
Setúbal District,336
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
