Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
693907914395620,良杯製所 Oolab,良杯製所 Oolab,20971,9
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,20220,139
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,17327,4
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,17222,1
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),10716,27
217517810298674,地方政治觀察家,皮爾森數據,10687,15
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,9392,11
139455393076496,樂天旅遊 - Rakuten Travel,These ads ran without a disclaimer,7229,1
157215971120682,台北運動吧,台北運動吧,6627,4
177161918975981,基督教芥菜種會,基督教芥菜種會,6434,47
106801464127093,目目非營利 MUVE NPO,目目非營利,6291,16
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,5474,26
569626243213799,生鮮時書,生鮮時書,5186,4
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,4909,2
194832457212,天下文化,天下文化,4302,9
451740055338297,吳淑君,吳承宗,4279,3
127628276929,天下雜誌,天下雜誌,3853,14
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,3625,2
246517878713911,劉家昌,勇勳沈,3619,1
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,3612,15
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,3147,3
1436850183290438,One-Forty,One-Forty,3057,6
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,2824,5
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2688,47
1537741526464370,桃園市議長邱奕勝,奕勝 邱,2367,6
1649523455281990,遠山呼喚,遠山呼喚,2132,3
211730475524462,大陸委員會,大陸委員會,2119,4
152479095435700,茶樹莊園 Tea Tree Garden,花仙子 Farcent,2000,1
436843193180529,Unipapa,Unipapa,1900,15
286487218798,遠見雜誌,遠見雜誌,1894,3
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1599,22
1751961571765479,CSR在天下,偉倫 高,1499,5
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1406,3
103219708815173,蕭立妍,Li Yen Hsiao,1369,2
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1312,4
823788047675556,Call of War,These ads ran without a disclaimer,1230,2
131410820262008,宏其婦幼醫院,宏其婦幼醫院,1194,2
850754301947812,鏡新聞,鏡新聞,1179,2
171464500113435,MKStudio,MKStudio,1148,9
1621835121361449,陳超明-阿明哥粉絲團,超明 陳,1133,3
335544036485779,經濟部,經濟部,1123,4
106118168971467,債務人權益協會 扣薪 協商 更生 清算,傢宇 吳,1104,1
104624290080479,張育美,翊斌黃,1090,4
235679595900,民視新聞,民視新聞,1069,7
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1050,13
158025223269,今周刊,今周刊,1047,6
132727540081371,立法委員賴惠員,立法委員賴惠員,987,1
111334712256714,勇媽阿惠 - 黃敏惠,勇媽阿惠 - 黃敏惠,975,5
1659728604312270,台泥企業團,台泥,913,2
100971679482122,2222-《未來選擇地》,2222,862,3
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,787,1
1629474157289221,小牛頓,小牛頓科學教育有限公司,767,8
104381935820077,南方，寂寞鐵道 On The Train,貝殼放大股份有限公司,750,2
1649151078446134,卓冠廷,冠廷卓,736,20
158723167479444,再生能源資訊網,再生能源資訊網,702,2
1962708127351225,國際房產部落客 SuperJullian,Che Hui Chu,665,1
105692292105892,黃士修,Shih-Hsiu Huang,657,4
105931358099314,遠雄文教公益基金會,遠雄文教公益基金會,651,4
390569611008641,願景工程基金會 Vision Project,願景工程基金會,628,22
449156429152075,永安國際理財中心,黃詩凭,610,1
2142074882525226,張智倫,張智倫,578,2
101718182459153,天秤座戰士,Companionship Digital,554,3
891199440972878,魏嘉彥,魏嘉彥,508,1
219315794887869,聯合報,聯合報股份有限公司,498,1
1921016244677218,國際橋牌社 Island Nation,國際橋牌社 Island Nation,487,1
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,486,4
139928446074309,紳裝訂製西服 Leegentux,紳裝訂製西服 Leegentux,482,1
112570843421623,社團法人台灣你不是一個人實踐協會,柏岑 葉,475,3
201107280815936,潔淨學-不咬手潔淨體貼,永勝 許,468,4
104118131540086,湯德章紀念協會,湯德章紀念協會,463,4
289158417927469,大衛綠色科技，大衛太陽能,大衛綠色科技，大衛太陽能,462,2
1206024742797005,UBI Taiwan 台灣無條件基本收入協會,王聖惟,458,1
104118131540086,湯德章紀念協會,These ads ran without a disclaimer,452,2
100900089572253,賤民賤解,賤民賤解,422,2
276861822357066,高金素梅(吉娃斯．阿麗),智葟 陳,421,4
1636733309982216,黃明賢 屏東縣議員,沛旭 傅,418,1
2430390413849261,奕綸有限公司,京昀,412,1
110125264121324,自由路上藝術節,林冠億,393,1
420900021820330,何欣純,欣純 何,391,1
481065478629613,The News Lens 關鍵評論網,The News Lens 關鍵評論網,388,2
185265471538397,余宛如,余宛如,343,2
103993244913942,Milly & Sissy 台灣,Stephanie Hsu,328,3
2290806454495023,Mangodan芒菓丹,澤嵐 林,301,1
104690535860982,楊永明,永明楊,300,2
1232239783459957,ICDI  國際氣候發展智庫 International Climate Development Institute,國際氣候發展智庫,297,1
103640919705348,綠色公民行動聯盟Green Citizens' Action Alliance,綠色公民行動聯盟Green Citizens' Action Alliance,297,1
189061482332,張嘉郡,嘉郡張,293,3
100269158455411,Wh偉鴻金融貸款中心,傢宇 吳,292,1
226660410787355,民視體育新聞,民視新聞,291,4
679518422104905,民視全球新聞,民視新聞,290,4
239512030682497,第一手星聞,民視新聞,290,4
103141681121150,城市學,遠見雜誌,286,1
148513668543221,地球公民基金會,地球公民基金會,278,4
101167718281657,徐勝凌,勝凌徐,262,1
1503745219913314,"孫大千Sun, Ta-Chien",Yi Hsuan Wang,259,2
188358792124,聯經出版,聯經出版,255,3
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,236,3
2049728081906577,自由時報財經頻道,自由時報財經頻道,234,1
1573873889493647,賴士葆,賴士葆,212,1
829253007099726,張肇良會做事,肇良 張,204,2
1466476516978500,花現彰化-彰化縣政府新聞處,佳欣 蔡,202,2
125534862174582,法律萬狀通-書狀生成,法律萬狀通-書狀生成,200,2
112571907179969,玩霸教育,思揚 蘇,198,1
598218730636680,彰化邱建富,邱建富,195,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,194,1
481065478629613,The News Lens 關鍵評論網,These ads ran without a disclaimer,190,2
109946254161907,Tommy 獨立理財顧問,詠程 許,189,1
121504021252255,台灣金融研訓院,台灣金融研訓院,187,1
107162861090654,法律協會-前置協商  更生 清算  免費諮詢,Yaya Lin,187,1
227521757837659,金城更新 許燕輝,許燕輝,187,2
699398610097783,劉仁照 Liu Jen-Chao,劉仁照,180,1
1379388662325800,胡仁順-花蓮縣議員,仁順 胡,174,1
293710800719789,新北衛什麼,These ads ran without a disclaimer,172,1
110098021317740,紫心格-造財運/姻緣/破小人,These ads ran without a disclaimer,171,6
362947561186301,何禮臺-新城鄉公所,紳旭 李,165,2
102411719983,舒翠玲,翠玲 舒,158,2
111695394938904,桃園市議員 陳韋曄,韋曄陳,151,3
100872611804109,李有宜,有宜李,151,1
317996258579415,黃家齊,黃家齊,147,1
1705446959474387,長榮大學應用哲學系,殷資閔,143,1
796994720374176,鳴人堂,鳴人堂,137,1
102475659251313,蘇婉真,蘇婉真,135,2
469433823136537,CSRone永續觀點,CSRone永續觀點,133,1
105742975534267,吳明宜,吳明宜,128,6
113289540119184,優森泰 Altais 天然沙棘,優森泰 Altais 天然沙棘,127,1
1581541812103731,台灣獼猴共存推廣協會,美吟林,114,1
162701220453187,新北市議員 陳永福,陳韋任,111,2
1992951864115792,周柏吟,柏吟周,107,1
107048263999185,百面科技顧問,述信蔡,104,1
359412951284086,啟景國際 KGC - 移民·護照·留學·置產,啟景國際 KGC - 移民·護照·留學·置產,103,1
496684637111616,陳偉杰 Chen Wei-chieh,偉傑 陳,101,1
680759418607486,Pink Solution 一罐就夠也救垢,These ads ran without a disclaimer,≤100,1
1994609594153648,萊波亞美醫診所,These ads ran without a disclaimer,≤100,2
109358201564879,反廢死Q&A,天恩鄭,≤100,1
791039751042770,好民文化行動,好民文化行動,≤100,1
1645501069043806,科科性別,國立高雄師範大學,≤100,1
101576862144790,工程師看政治,玄超 黃,≤100,2
128818803902,兩岸犇報,崇真 陳,≤100,2
218735308146236,衛城出版,衛城出版,≤100,1
101028925636410,luiprize,These ads ran without a disclaimer,≤100,1
241744040079991,春山出版,甘彩蓉,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,1
106221784702615,Mekong Dam Monitor,These ads ran without a disclaimer,≤100,1
101812532622958,日本Jmaaメディカル居家保健芳療協會,日本Jmaaメディカル居家保健芳療協會,≤100,2
114159468223784,張建焜-行動發光 照亮青商,林杰,≤100,5
743100072477291,台中市議員何文海,文海 何,≤100,1
2013924568826126,余筱菁 客家好妹仔,筱菁余,≤100,1
103295545972212,風土沖繩 Oki Terroir,These ads ran without a disclaimer,≤100,1
110858134884421,楊仲傑 潭陽里里長,仲傑楊,≤100,1
158025223269,今周刊,These ads ran without a disclaimer,≤100,1
155906881874882,涂權吉市議員,權吉涂,≤100,1
376261345868585,李文斌,楊喬淩,≤100,1
103027032310003,嘉倍幸福 一言為定-郭定緯,淳芳林,≤100,1
441685342920785,張廖乃綸,張廖乃綸,≤100,1
106680008964782,琅琅悅讀,These ads ran without a disclaimer,≤100,2
343347583411734,歡樂大東家,These ads ran without a disclaimer,≤100,1
521176024619313,花輪哥,傑齊 黃,≤100,6
126361734041343,鳳凰國際公關顧問有限公司,志傑 邵,≤100,1
104859828760801,張芬郁,張芬郁,≤100,1
119150068100964,台灣露德協會,These ads ran without a disclaimer,≤100,2
104843827585184,Izivat,These ads ran without a disclaimer,≤100,2
412182652174876,JESSICA Hong Kong,These ads ran without a disclaimer,≤100,1
102732568545940,JES Network 《茉萃薈》,These ads ran without a disclaimer,≤100,1
1616005255314798,香港輕新聞 LiteNews.hk,These ads ran without a disclaimer,≤100,1
397434441163,左岸文化,左岸文化,≤100,1
397434441163,左岸文化,These ads ran without a disclaimer,≤100,1
134086613358799,立法委員孔文吉,Wenchi Kung,≤100,1
159562924092651,國立臺灣海洋大學 National Taiwan Ocean University,These ads ran without a disclaimer,≤100,1
1553668178254881,淨毒五郎 Chef Clean,志強靳,≤100,1
164924774000,台中志光,These ads ran without a disclaimer,≤100,1
103032645529885,菱傳媒,菱傳媒,≤100,1
104478515128771,自忠學堂,Kaiwun Lin,≤100,4
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),These ads ran without a disclaimer,≤100,1
101490328087087,Majesty,These ads ran without a disclaimer,≤100,1
425297090970774,YANMAR MARINE INTERNATIONAL,These ads ran without a disclaimer,≤100,1
1517088885216557,AIG,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
148543868418,STEYR Traktoren,These ads ran without a disclaimer,≤100,1
101054365776547,Charming Changzhou,These ads ran without a disclaimer,≤100,1
673035569401167,育田基金會 Mercyland,財團法人育田社會福利慈善基金會,≤100,1
424562854270109,Grizzanti Iconista,These ads ran without a disclaimer,≤100,2
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,4
136855919703691,SCHOTT CERAN international,These ads ran without a disclaimer,≤100,1
2069729679963887,Taiwan in Denver,These ads ran without a disclaimer,≤100,1
376567569079631,Yamaha Music Europe,These ads ran without a disclaimer,≤100,1
1289612461070010,《小蓁嚴選》新古車買賣,These ads ran without a disclaimer,≤100,4
423670114403144,Trending in China,These ads ran without a disclaimer,≤100,1
93215829929,International Surfing Association,These ads ran without a disclaimer,≤100,2
151405678864363,全民Party,These ads ran without a disclaimer,≤100,1
102244566076628,Wine & Love - 酒与爱,These ads ran without a disclaimer,≤100,1
318711818130,Boot Camp Digital,These ads ran without a disclaimer,≤100,2
371171589575669,China.org.cn,These ads ran without a disclaimer,≤100,1
102217977859164,LIME,These ads ran without a disclaimer,≤100,1
