Location name,Amount spent (EUR)
Baden-Württemberg,6707
Bayern,8664
Berlin,3997
Brandenburg,989
Bremen,658
Hamburg,1800
Hessen,4715
Mecklenburg-Vorpommern,704
Niedersachsen,4554
Nordrhein-Westfalen,11536
Rheinland-Pfalz,2422
Saarland,587
Sachsen,1876
Saxony-Anhalt,909
Schleswig-Holstein,1914
Thüringen,914
Unknown,≤100
