Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,211
Guria,≤100
Imereti,257
Kakheti,≤100
Kvemo Kartli,113
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,138
Samtskhe-Javakheti,≤100
Shida Kartli,107
Tbilisi,1410
Unknown,≤100
