Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100406438859954,Fight Illicit Trade,Fight Illicit Trade,5043,3
495629064258114,Lolita Karen Javier,Amor U. Nacional,3993,7
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3901,2
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,3585,5
547821942058909,Pilipinas Today,WFPH,3382,36
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",2976,2
701517253228758,DOSTv,DOSTv,2831,5
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2392,1
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,1724,5
555503991321280,Geraldine Roman,Sulong Pilipinas,1573,1
156752721080952,Sonny Angara,Sonny Angara,1559,3
223618785182273,Pilipinas,WFPH,1545,15
784522714997609,Commission on Human Rights of the Philippines,Commission on Human Rights of the Philippines,1519,4
269175894020945,Pilipinas Today,WFPH,1223,13
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1194,2
100170811672425,Pilipinas Today Kyusi,WFPH,979,10
220125414691980,Philusa Corporation,Philusa Corporation,972,2
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,972,1
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,909,25
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,857,1
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,787,5
108663683890355,Ballers PH,These ads ran without a disclaimer,777,1
110906614080083,Ang Realidad PH,Clutchmedia,750,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,717,9
104740232263201,King Home Store,These ads ran without a disclaimer,661,3
105634442212980,Pocket FM Audiobooks,These ads ran without a disclaimer,652,1
112952897079549,Energy Development Corporation,Energy Development Corporation,607,4
197171390303624,Arlene B. Arcillas,Sharon Bawan De Dios,568,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,566,2
1645942209010944,Freddie Siao,Freddie Siao,541,2
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,528,2
109515814905110,4Ps Party-list,4Ps Party-list,504,1
290806868240317,KON TESS AALA,Ma Theresa Cecilia Aala,502,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,500,1
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,490,2
110865933824068,United San Isidro,United San Isidro,483,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,434,7
104955062184489,BBM Movement,UEEI Consorcia Inc,421,1
205248039844,sedaLAW,sedaLAW,415,1
556893261136432,Atty. Lordan Suan,Atty. Lordan Suan,389,1
100613639077658,Councilor Jomil Serna,Friends and Supporters of Jomil Serna,381,1
103152762100656,Mark Cojuangco,Footsteps Digital Advertising,376,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,372,5
1754918234749254,InvestEd,These ads ran without a disclaimer,353,1
413934979205389,Aunell Ross,Aunell Ross,333,1
1566478310240623,Francis Tolentino,Francis Tolentino PH,326,3
102680688401543,Mayor Ongie Grace Bernales-Lim,These ads ran without a disclaimer,310,1
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,300,6
109824251728384,"Bagong Pilipinas, Bagong Mukha","Bagong Pilipinas, Bagong Mukha",287,1
101082242758012,Asenso News Iligan City,Asenso News Iligan City,273,1
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,267,1
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,265,11
705660422953865,About Metro Pacific,WFPH,260,3
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,260,3
100305568984268,EdukNaman,Philippine Business for Education Inc.,251,2
104246114777292,Mayor Marjorie “Joie” Perales,Mayor Marjorie “Joie” Perales,244,4
529901257160994,Paz Radaza,Klin Mar Mejo,237,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,221,3
257830240980106,Ronnie Dadivas,Roxas City United,220,1
454536418241945,MakeSense,MakeSense Asia,216,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,208,2
1329675533726600,Pilipinas Today QC,WFPH,208,2
287609848851584,Bando Escaño,Gerry Jr. Maunes Escaño,207,1
101308502203590,Congressman Romeo S. Momo Sr.,Romeo S. Momo,204,1
110015017184689,Filipinas TODAY,WFPH,203,2
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,199,1
1528902407332883,Konrad-Adenauer-Stiftung Philippines Office,Konrad-Adenauer-Stiftung Philippines,198,1
108897172051370,Renaissance School of Science and Technology,These ads ran without a disclaimer,198,1
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,193,2
154332771585,Center for Leaders,Center for Leaders,192,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,190,1
675526249465359,Rolando A. UY,Jerome L. Jungco,189,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,188,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,184,3
119790231047264,Laban ng Bayan Since 1896,The Daily Dosage Booster,183,2
106307811321442,Dra. Shiela Ferrer - Baniqued,Angel Martinez Baniqued Jr,176,1
325780477966356,Geo 24/7,Energy Development Corporation,172,1
163550757135020,News5,News5,166,1
147975588597216,Stratbase,Stratbase,159,1
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,153,2
505887912898325,Positive Energy,Energy Development Corporation,152,1
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,152,1
138279376537685,"Jocelyn ""Bebot"" Rodriguez",Jocelyn Bautista Rodriguez,149,2
130601183731395,CarGuide.PH,These ads ran without a disclaimer,148,1
319488142121,Jinggoy Estrada,Anak Ng Masa,134,1
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,126,2
106219125482934,"Vice Mayor J. Melchor Quitain, Jr.",Melchor Jr. Bumpus Quitain,124,1
1876831369252452,Albee Benitez,Albee Benitez,123,3
104775207615249,TESDA Region I,TESDA One,115,1
102550901310332,Pilipinas AHA Visayas,WFPH,112,1
100562967966954,Radyo BAHIN,WFPH,108,1
1566478310240623,Francis Tolentino,Francis Tolentino,105,1
390884307668604,"Jose Mari ""Joey"" G. Peláez",Raphael Regalado Jucoy,102,1
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,≤100,1
186667502068528,Larry De Costa,WFPH,≤100,1
1706379116093495,Councilor Michael Roxas Dy,Michael Roxas Dy,≤100,1
1169588819747574,Valeriano Nocon Quotes D7,Valeriano Peralta Nocon Iii,≤100,1
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,≤100,1
105969951219886,Sibika.ph,Philippine Business for Education Inc.,≤100,1
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100,1
172471493465269,Councilor Alex Penolio,These ads ran without a disclaimer,≤100,1
1313013865423596,Cherry DV Agoyaoy,These ads ran without a disclaimer,≤100,1
100156983007600,Metro Clark Advisory Council - Bamban,These ads ran without a disclaimer,≤100,1
108644901632249,KIENT's - The Key To Success,Laica D. Jarandilla,≤100,1
115671604763883,Gabay Lingap Buhay,Gabay Lingap Buhay,≤100,1
862299017292512,Don Ramon Bagatsing,Don Ramon Alonso Bagatsing,≤100,1
100198929141799,Kap Michael Tisoy Cruz,Giordan Santos Filoteo,≤100,2
102081865474762,Kiddie Learning Train,Philippine Business for Education Inc.,≤100,1
100727416137883,Chaz Simmons,These ads ran without a disclaimer,≤100,1
455560761540368,Bordado ni Apolonia,These ads ran without a disclaimer,≤100,1
102149044584904,Iparush kay Paras,Iparush kay Paras,≤100,1
633246560165629,Fujifilm Global,These ads ran without a disclaimer,≤100,1
1900843630061194,Ron Oriel Gimeno,These ads ran without a disclaimer,≤100,1
401812333925645,Malayang Quezon City,The Message Booster Enterprise,≤100,1
388689438381348,Mike Defensor,The Mike Defensor Organization,≤100,1
480552092150213,Malayang Quezon City,The Message Booster Enterprise,≤100,1
751007331705910,Vice Governor Jigjag Pelaez,Maria Cassandra Mae Padla Rosos,≤100,1
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,≤100,1
104001402372027,Vice Mayor Mark Villaluna Galsim,Mark Francis Villaluna Galsim,≤100,1
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100,1
105444038030861,Thai Wah,These ads ran without a disclaimer,≤100,2
104252211741599,Ron Payod,These ads ran without a disclaimer,≤100,1
134024489998663,"Aboitiz Land, Inc.",These ads ran without a disclaimer,≤100,1
108990132108567,kristinaboado,These ads ran without a disclaimer,≤100,1
1759666320975157,Dạ Khúc Tình Yêu,These ads ran without a disclaimer,≤100,1
105962248378123,Juan Health PH,These ads ran without a disclaimer,≤100,1
1452648134951782,Local Government Unit of Solano,Tyrone Joy Galasinao Dagdag,≤100,1
108276595097870,Neptali Bacuso Camsol,Jonathan Malinias Camsol,≤100,1
104439421298306,Pantalan Bago Elementary School,These ads ran without a disclaimer,≤100,1
109111851548727,Mga Kwentong Safety,These ads ran without a disclaimer,≤100,1
450131485341745,Future Energy Asia,These ads ran without a disclaimer,≤100,2
1290970774296917,DailySportx,These ads ran without a disclaimer,≤100,1
117329984641743,C301-29,These ads ran without a disclaimer,≤100,1
114459501556450,C301-16,These ads ran without a disclaimer,≤100,1
102046556174849,C301-44,These ads ran without a disclaimer,≤100,1
100966486285059,C301-18,These ads ran without a disclaimer,≤100,1
101853479470366,Weregreenly,These ads ran without a disclaimer,≤100,6
