Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,188612,18
1904070096535109,スマート選挙,株式会社センキョ,38177,12
208661552479830,日本財団,Shigeru Fujita,36028,8
684161888345926,西日本新聞me,西日本新聞me,28438,16
298060150283457,大分県日出町,帆足吉美,21805,26
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,20229,14
105573155696478,つもり洋介（津森洋介）,つもり洋介（津森洋介）,13500,2
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,9476,1
102468941548369,宮城県民共済,宮城県民共済,6296,3
102123262349398,県知事トークキャラバン事務局,面木 洋一,4860,1
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,3833,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,3817,1
256504371891671,the-issues.jp,株式会社issues,3423,42
259163764160829,FoE Japan,FoE Japan,2873,1
459101354119592,石巻金華鯖ずし”華ずし”,Tsubasa Itabashi,2856,1
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,2815,1
103921962501743,こまざき美紀,こまざき美紀,2368,2
200121530091286,いただきへの、はじまり　富士市,富士市,1860,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1416,9
881025135256351,Japan In-depth,Japan In-depth,1370,5
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,1145,1
676655469036670,松下政経塾,松下政経塾,933,2
168869767018564,白石洋一よういち,Yoichi Shiraishi,777,1
489557227903715,伊藤ゆう- 都議会議員／目黒区,伊藤悠,714,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,709,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,474,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,467,1
1410243545774903,一般社団法人日本wpa,Ogawa Yuzo,461,1
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,436,1
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,385,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,379,1
111452121171849,選挙しか勝たん！しんどい地獄の政治活動は業者に頼む！「どぶ板選挙ドットウィン！」緊急相談窓口「03-6915-2310」,成田幹男,374,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,368,2
492073607520322,認定特定非営利活動法人 ふくしま30年プロジェクト,NPO法人ふくしま30年プロジェクト,320,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,319,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,318,1
109001847557474,flore_young,These ads ran without a disclaimer,289,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,255,1
204862942932993,Nikkei Asia,These ads ran without a disclaimer,243,2
1592959450975504,ザ・ハウス,These ads ran without a disclaimer,194,1
163897240844320,高木信明＠葛飾区議会危機管理対策委員長,高木 信明,139,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,≤100,1
111675408313515,Lisbon Energy Summit,These ads ran without a disclaimer,≤100,1
192381083777,Hyundai Worldwide,These ads ran without a disclaimer,≤100,1
95775573753,Frontiers,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,3
108979982026516,Mariya Dykalo-Burton,These ads ran without a disclaimer,≤100,2
