Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
109217671008015,A kopasz oszt,Megafon,468429,4
103946674951254,Kötter Tamás,Megafon,463046,8
118152054556475,Deák Dániel,Megafon,414883,6
102414628645144,Korondy Tamás,Megafon,291770,2
503614639975773,Trombitás Kristóf,Megafon,289414,2
224274995688487,Bohár Dániel - Riporter,Megafon,283445,2
543788999005363,ORIGO,Mediaworks Hungary Zrt.,203821,24
286759004682537,Tranzit,Kommentár Alapítvány,164757,3
278117815576023,EU Justice and Consumers,EU Justice and Consumers,156266,13
248172631940,Mandiner,Mediaworks Hungary Zrt.,149347,19
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,79832,9
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,62300,9
1534911313439123,Ripost,Ripost,57320,5
178362315106,European Parliament,European Parliament,52727,14
191461774219575,hirado.hu,hirado.hu,47796,16
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,41218,6
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,38956,5
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,32556,4
109414841321682,Magyar Falu Program,Miniszterelnökség,29279,4
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,22823,1
131283758531,HVG,HVG Kiadó ZRt.,21363,18
408924035951553,Körforrás,Körforrás,21194,9
594088897289853,Alapjogokért Központ,Alapjogokért Központ,19071,11
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,19032,67
451844608304228,Metropol,Metropol,18612,3
109528965046103,MCC Feszt,Mathias Corvinus Collegium,16156,7
265672590604606,Makronóm.Blog,Makronóm.Blog,15799,13
115388925185513,Magyar Szocialista Párt,MSZP,14259,1
123910440019,Renew Europe,Renew Europe Group,13629,2
1265353903615539,Oeconomus,Oeconomus,13493,22
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,13018,1
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,12913,3
307618232709851,Hidvéghi Balázs,Fidesz - Magyar Polgári Szövetség,12899,1
851784814892644,Simicskó István,KDNP frakció,12500,4
129255963785124,Heol.hu,Heol.hu,12371,2
108346693873484,Győrffy Balázs,Győrffy Balázs,11999,2
447204268797621,RTL.hu,RTL.HU,11103,41
162344823835042,atlatszo.hu,atlatszo.hu,10977,6
100299381703981,Ps TV,PestiSrácok.hu,10701,1
108248022589754,Bosch Magyarország,Bosch Magyarország,10616,10
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,10521,9
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,10050,3
264517713636590,PestiSracok.hu,PestiSrácok.hu,9936,2
788960034452071,Potápi Árpád János,Potápi Árpád János,9891,1
345496092135627,Hír TV,Mediaworks Hungary Zrt.,9782,2
887921287887805,Király Nóra,Király Nóra,9670,3
113043410066839,Momentum Zala,Momentum Mozgalom,9424,3
267168140529488,György László,György László,9320,2
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,9023,6
102426795954406,Nobilis Márton,Nobilis Márton,8989,15
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,8778,7
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,8289,2
1926735160968885,Válasz Online,Válasz Online,8269,5
329444931109132,Őrsi Gergely,Őrsi Gergely,8077,5
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,7748,1
