Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,204848,18
101997779146691,正しいお金の借り方,These ads ran without a disclaimer,47639,2
1904070096535109,スマート選挙,株式会社センキョ,41876,11
684161888345926,西日本新聞me,西日本新聞me,29805,16
208661552479830,日本財団,Shigeru Fujita,20532,2
105573155696478,つもり洋介（津森洋介）,つもり洋介（津森洋介）,20375,1
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,20173,14
361961963894878,東京都議会議員小山くにひこ,Kunihiko Koyama,11245,1
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,8259,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,6743,2
109760801771369,橋本 みきひこ,橋本 みきひこ,6391,5
102123262349398,県知事トークキャラバン事務局,面木 洋一,5140,1
102468941548369,宮城県民共済,宮城県民共済,4325,3
270368192998908,世田谷区議会議員  あべ力也,阿部 力也,4091,1
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,4000,1
136636846682019,ふるさと名品オブ・ザ・イヤー,ふるさと名品オブ・ザ・イヤー,3881,4
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,3588,4
459101354119592,石巻金華鯖ずし”華ずし”,Tsubasa Itabashi,3094,1
103921962501743,こまざき美紀,こまざき美紀,2377,2
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,1761,2
881025135256351,Japan In-depth,Japan In-depth,1749,7
151214938794853,ミエセン,ジャッグジャパン株式会社,1551,9
486394434773945,春日部市議会議員　栄ひろみ　サポーターズクラブ,栄ひろみサポーターズクラブ,1058,1
676655469036670,松下政経塾,松下政経塾,967,2
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,883,1
105831971138143,HUB沖縄,HUB沖縄,759,2
111452121171849,選挙しか勝たん！しんどい地獄の政治活動は業者に頼む！「どぶ板選挙ドットウィン！」緊急相談窓口「03-6915-2310」,成田幹男,742,1
168869767018564,白石洋一よういち,Yoichi Shiraishi,737,1
256504371891671,the-issues.jp,株式会社issues,596,9
1671853216366712,東こう史ひろ,東猴史紘,564,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,522,1
296703483713248,【久喜市議会議員】新井けん応援ページ,Ken Arai,497,1
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,454,1
492073607520322,認定特定非営利活動法人 ふくしま30年プロジェクト,NPO法人ふくしま30年プロジェクト,417,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,411,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,320,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,304,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,244,2
112326465052935,Artmind,These ads ran without a disclaimer,116,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
1368986999877458,寺田ひろひで,博英 寺田,≤100,1
163897240844320,高木信明＠葛飾区議会危機管理対策委員長,高木 信明,≤100,1
713372452195831,DJ FUMI,These ads ran without a disclaimer,≤100,1
103797484300884,Canary（カナリー）,These ads ran without a disclaimer,≤100,1
181869045187398,一人一票実現しよう！,These ads ran without a disclaimer,≤100,1
204915812876645,CEIBS,These ads ran without a disclaimer,≤100,1
112054718395914,livingwithpsykey,These ads ran without a disclaimer,≤100,1
759660000745866,CC Studio,These ads ran without a disclaimer,≤100,1
574493653232980,Narayan Patel MLA,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
108069968319166,Zöld Pálya,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,3
