Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,311
Guria,≤100
Imereti,260
Kakheti,≤100
Kvemo Kartli,111
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,134
Samtskhe-Javakheti,≤100
Shida Kartli,101
Tbilisi,1281
