Location name,Amount spent (USD)
Anse-la-Raye,≤100
Castries,≤100
Choiseul,≤100
Dauphin,≤100
Dennery,≤100
Gros-Islet,≤100
Laborie,≤100
Micoud,≤100
Praslin,≤100
Soufriere,≤100
Vieux-Fort,≤100
