Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
12860228293,Politiken,Politiken,11095,5
26458152911,SOS Børnebyerne,SOS Børnebyerne,9829,19
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,6927,53
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,6438,30
59143726810,Psykiatrifonden,Psykiatrifonden,5693,8
65929129383,Røde Kors,Røde Kors,5103,25
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3748,31
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,3249,4
399210657232918,PlanBørnefonden,PlanBørnefonden,3206,27
867877683280051,Weekendavisen,Weekendavisen,3032,34
101875098313543,Andel,Andel,2994,16
67571270393,Red Barnet,Red Barnet,2756,12
748887235210811,Obton Forvaltning A/S,Obton A/S,2540,15
12787473132,Berlingske,Berlingske,2213,46
105511328705392,HØRT,Børns Vilkår,1784,4
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1523,6
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1452,33
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1420,3
304554445813,Videncentret Bolius,Videncentret Bolius,1230,13
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1195,8
250994288337708,Sex og Samfund,Sex og Samfund,1165,8
72672361910,Børns Vilkår,Børns Vilkår,1048,8
55365680705,Greenpeace Danmark,Greenpeace Danmark,1000,13
133707013355759,Danner,Danner,960,1
807789366096647,Benny Andersen,Benny Andersen,949,1
246977185497434,Plastic Change,Plastic Change,904,22
66328502645,Dagbladet Information,Dagbladet Information,848,8
144098125661833,Nordea Invest,Nordea Invest,825,5
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,808,3
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,794,13
130388840342741,Danske Bank,Danske Bank,784,4
102154048301476,Lederstof.dk,Lederne,768,15
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,707,1
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,680,10
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,663,2
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,575,18
276770505228,Folkekirkens Nødhjælp,These ads ran without a disclaimer,554,4
126543540781090,Ældre Sagen,Ældre Sagen,553,17
2047554945456852,Climaider,Climaider,509,5
405892706501089,Med Israel for fred - MIFF Danmark,MIFF (Med Israel for fred),460,1
314676938743,DM din akademiske fagforening,DM,458,21
110560691837684,SolCompagniet,SolCompagniet,455,1
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,452,5
287306323369,Børnecancerfonden,Børnecancerfonden,416,2
334571029981175,DM og MA studerende,DM,393,4
304554445813,Videncentret Bolius,Bolius,389,3
437410226312057,Københavns Kommune,Københavns Kommune,367,5
41459763029,Socialdemokratiet,Socialdemokratiet,355,8
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,323,2
1704424023182897,Politiken Historie,Politiken Historie,251,15
246097715413231,Alkohol & Samfund,Alkohol & Samfund,247,8
412665418794113,Claus Jensen,Dansk Metal,219,1
119769598101853,Konservativ Ungdom,Konservativ Ungdom,216,1
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,216,4
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,214,25
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,193,10
36664432940,Amnesty International Danmark,Amnesty Danmark,190,14
1405355586351630,Carlsbergfondet,Carlsbergfondet,178,4
