Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
223866858074475,This TIME McAlpine,Frederick Antonio Mcalpine,≤100,1
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,≤100,1
105947114116292,Photo-Synthesis Designs,These ads ran without a disclaimer,≤100,2
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,2
266790296879,Bloomberg,These ads ran without a disclaimer,≤100,1
1182128755219778,Japan Forward,These ads ran without a disclaimer,≤100,2
