Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
144985128871748,City of Cape Town,City of Cape Town,3623,13
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,2734,7
1005394976243306,Friedrich Naumann Foundation Africa,Friedrich Naumann Foundation,2685,6
740116816003959,Western Cape Government,Western Cape Government,1843,2
136956534616,Times LIVE,TimesLIVE,1119,22
195909420099,Solidariteit,Solidariteit,530,5
584566048684873,Premier Alan Winde,Western Cape Government,518,1
177443222917451,Hands Off My Choices,These ads ran without a disclaimer,427,1
116657351312927,Pledge To Vote SA,Pledge to Vote,411,1
6011868110,Democratic Alliance,Democratic Alliance,387,2
121747307583,Topco Media,Topco Media,373,1
106172744063430,The Daily Friend,The Daily Friend,349,10
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,294,2
115864538089777,Dear SA - Have Your Say,Dear S Africa,285,3
119736861394881,Financial Mail,BusinessLIVE,274,13
446648162438519,Thisisacumen,Acumen Media Management,272,2
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,254,12
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,205,3
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,191,2
106247942465530,Ask SA,Freedom Advocacy Network,147,7
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100,2
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100,6
144954928909651,FAK,FAK,≤100,3
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
246425659800809,Central News,Central News,≤100,4
456190681258118,Democratic Alliance Ngwathe Municipality,Democratic Alliance Free State,≤100,1
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,4
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100,1
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,2
137412866820,RSL Awards,These ads ran without a disclaimer,≤100,1
504946453003245,FarmSpace,These ads ran without a disclaimer,≤100,1
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100,1
181204251979581,NEASA,National Employers' Association of South Africa,≤100,1
1019691118063870,Traverse Le Goff MP,Traverse Le Goff MP,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
405199520209766,The Belt and Road News Network,These ads ran without a disclaimer,≤100,1
105902672565367,The Daily Newsline,These ads ran without a disclaimer,≤100,1
100823192690476,Jennifer Davis,These ads ran without a disclaimer,≤100,1
