Location name,Amount spent (BRL)
Acre (state),530
Alagoas,2115
Amapá,888
Amazonas,5177
Bahia,10314
Ceará,6972
Espírito Santo,3208
Federal District,10559
Goiás,6280
Maranhão,6096
Mato Grosso,3699
Mato Grosso do Sul,4230
Minas Gerais,23766
Paraná,15771
Paraíba,3053
Pará,5833
Pernambuco,8272
Piauí,2281
Rio Grande do Norte,2632
Rio Grande do Sul,19227
Rio de Janeiro (state),19414
Rondônia,1774
Roraima,2367
Santa Catarina,8479
Sergipe,1800
São Paulo (state),82499
Tocantins,1086
Unknown,≤100
