Location name,Amount spent (EUR)
Central Finland,238
Central Ostrobothnia,≤100
Etelä-Savo,123
Kainuu,≤100
Kymenlaakso,149
Lapland (Finland),128
North Karelia,113
Northern Ostrobothnia,317
Ostrobothnia (region),194
Pirkanmaa,511
Pohjois-Savo,207
Päijät-Häme,268
Satakunta,166
South Karelia,127
Southern Ostrobothnia,157
Southwest Finland,468
Tavastia Proper,193
Unknown,≤100
Uusimaa,2004
Åland Islands,≤100
