Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,39554,24
2214398435317853,CNN Prima NEWS,FTV Prima,10981,4
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,5876,9
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,2692,3
120461304659141,O2 CZ,O2 Czech republic,2524,3
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,2264,15
197010357446014,Ondřej Prokop,Ondrej Prokop,2021,3
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1959,8
251656685576,KDU-ČSL,KDU-ČSL,1842,10
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,1807,5
1956144064659620,BlueTV,Aliance pro budoucnost,1754,1
120343698070515,Liberální institut,Liberální institut,1692,4
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1593,3
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,1431,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1251,7
123858471641,iROZHLAS.cz,Český rozhlas,1108,5
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,1031,5
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",1009,12
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,986,8
103779080972210,Youradio Talk,Youradio Talk,789,6
356451014434612,Marian Jurečka,KDU-ČSL,722,9
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,712,7
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,660,20
693725074166331,Naše zdravotnictví,Naše zdravotnictví,646,5
110902058583859,WAVE for a better future,These ads ran without a disclaimer,591,6
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,559,7
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,550,2
100113408672905,Probinex,Probinex,542,3
424114981002397,Český rozhlas Plus,Český rozhlas,532,13
107898832590939,European Commission,These ads ran without a disclaimer,476,1
1469427909957890,Reportér magazín,Reportér magazín,475,1
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,469,6
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",445,6
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,443,1
155406703122,Arnika,Arnika - Centrum pro podporu občanů,420,11
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,412,5
155406703122,Arnika,Arnika,401,1
90002267161,TOP 09,TOP 09,387,4
307333759374560,Česká národní banka,Česká národní banka,360,1
107563435940797,Skanska v ČR a SR,Skanska,345,6
310340246475353,Nové Boleslavsko,Nadační fond ŠKODA AUTO,334,1
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",324,1
101792415727112,Tomáš Morávek,Tomáš Morávek,323,2
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,319,4
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,313,5
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,310,1
113743658978459,Meltingpot,Meltingpot,307,2
343857975108,AFS Mezikulturní programy - Czech Republic,AFS Mezikulturní programy o.p.s.,303,4
567229570370422,Eva Decroix,Decroix Eva,299,5
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",297,1
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,296,11
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,294,4
369035059843617,REMAX Delux,Tomáš Šimek,292,2
125830487980906,Solární asociace,Solární asociace,263,2
495496033796328,Stanislav Blaha,Stanislav Blaha,251,2
