Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,1405187,21
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1216178,17
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,962720,15
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,662339,11
299469560099835,Alcaldía de Cali,Alcaldía de Cali,650876,16
109536228288634,Nuevo Liberalismo Valle del Cauca,Nuevo Liberalismo Valle del Cauca,609102,8
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,571641,11
251292808253299,Canadian College,Canadian College,514985,15
184284351706738,Lotería de Bogotá,Lotería de Bogotá,378055,3
162949777243451,Andrés Julián,Andrés Julián Rendon,306514,3
108827338788235,Por la defensa de Cali,POR LA DEFENSA DE CALI,304155,9
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,278101,10
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,267875,8
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,259735,2
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,255443,7
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,250398,7
656335394705162,TiempoViral,Recorre Colombia,250382,2
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,249918,1
162392497782532,Genaro Redondo,Genaro Redondo,234174,10
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,231223,11
682038131955732,Elizabeth Molina Campo,Julian Felipe Reina Parrado,198839,14
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,183366,23
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,181623,3
103723022353836,Secretaría de Turismo de Antioquia,Secretaría de Turismo Antioquia,175082,3
105848177845789,All Out en español,All Out Action Fund,169551,6
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,168135,6
1589652347763879,Aquileo Medina A,Aquileo Medina Arteaga,165608,2
1147318942107929,Todos Somos Una,DEBRAIN LLC,151502,5
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,150158,5
1832438050403942,Amin Losada,Waidi Mesa Losada,143300,1
232287230205457,IDU Bogotá,Instituto de Desarrollo Urbano : IDU,138194,6
105598124675352,General Juvenal Díaz,General Juvenal Díaz,127772,2
667625736676053,Wilmar Barbosa,Wilmar Barbosa,124423,4
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,123691,5
513373825500774,Catalina Ortiz,Catalina Ortiz,121239,2
1115184931884092,Albert Corredor,Albert Corredor,118104,3
360840354678432,MK Team 24 7,Michel Wadih Kafruni Marin,117579,1
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,112263,15
105578134695113,Andree Uribe Montoya,Andree Uribe Montoya,111917,33
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,106040,8
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,102455,2
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,99563,2
1622001728047397,Harman Alcalde,Harman Alcalde,93316,10
104969865721375,Profes.movimientociudadano,John Bazurto,92349,16
286568181368830,Jhon Eddison Ortega Diputado,Jhon Eddison Ortega Diputado,91448,5
179668218725736,Lina García Gañan,Lina Garcia,90332,7
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,89691,2
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,88715,3
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,88502,4
