Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,482
Flevoland,448
Friesland,626
Gelderland,1924
Groningen,586
Limburg,1032
Noord-Holland,3330
North Brabant,2290
Overijssel,1047
Sint Maarten,≤100
Unknown,≤100
Utrecht,1388
Zeeland,320
Zuid-Holland,4147
