Location name,Amount spent (EUR)
Baden-Württemberg,4441
Bayern,5447
Berlin,2883
Brandenburg,726
Bremen,788
Hamburg,1316
Hessen,3179
Mecklenburg-Vorpommern,563
Niedersachsen,3085
Nordrhein-Westfalen,6617
Rheinland-Pfalz,1507
Saarland,372
Sachsen,1448
Saxony-Anhalt,687
Schleswig-Holstein,1492
Thüringen,547
Unknown,≤100
