Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
107674934088892,Enex Paraguay,Enex Paraguay,623038,15
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,414244,5
268616437382220,Oscar Paciello,Oscar Paciello,342733,2
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,272365,26
103594265451560,Diana Recalde,Diana Recalde,185444,5
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,150218,15
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,102889,2
111912341409356,Centinela del Norte,Centinela del Norte,66704,5
184860595385745,Ing. Roberto Jiménez - Concejal,Ing. Roberto Jiménez - Concejal,55930,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,53588,7
1659775060937880,Guido González,Guido González,47772,3
1073454492740713,Emmanuel Cuevas,Emmanuel Cuevas,46317,1
368247363370300,LATITUD 25,Latitud 25,40262,1
103422905337202,Laura Gamarra Intendente,Laura Gamarra Intendente,36337,1
876472822508954,Ahoracde,Portal Digital de Noticias AHORACDE,31453,2
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,26817,6
357095164345257,Oviedo Press,Oviedo Press,23615,3
1094373423935985,German Solinger - Diputado Nacional,German Solinger - Diputado Nacional,21802,1
2081242738816473,RTV del Sur,RTV del Sur,21201,1
100588788587363,Fernando Ramírez,Fernando Ramírez,21086,2
111266434697216,Edgar Torres Argüello,Edgar Torres Argüello,17425,1
137071910500968,Alvaro Grau,Alvaro Grau,14535,1
107706177740738,Periodismo 29,Periodismo 29,9219,2
1365651890238610,Soberanía Paraguay,Prensa_Py,9168,1
108779854000922,Enrique Quintana,Enrique Quintana,7452,2
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,6977,1
107219538263173,Municipalidad de Hernandarias,Municipalidad de Hernandarias,6845,3
101209788723937,Dr. Omar Gonzalez,Dr. Omar Gonzalez,2361,1
106438588789107,Luis Palacios Intendente,Luis Palacios Intendente,1630,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
106751650889336,GeekProxy01,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
114773011678194,Hohioes,These ads ran without a disclaimer,≤100,1
107045848966758,Balsam APP,These ads ran without a disclaimer,≤100,1
106375945766381,Los amo a todos.KK,These ads ran without a disclaimer,≤100,1
