Location name,Amount spent (EUR)
Burgenland,363
Carinthia,744
Lower Austria,5636
Salzburg,634
Styria,1578
Tyrol,688
Unknown,≤100
Upper Austria,1595
Vienna,2430
Vorarlberg,566
