Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,456886,6
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,110194,15
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,68698,8
106961441665136,DAW EMPIRE,GRV Lagos,46627,2
211082306470490,Klick Media NG,Klick Media NG,45984,7
355399445235927,WE Accord,WE Accord,25849,9
2162773263850270,Khalil Network,Khalil Network,19669,4
102908838246744,Enugu Think Outside The Box,Bolaji Adedotun Adeshokan,18553,4
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,12520,3
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,12331,3
103982044578001,nnamsobomb,nnamsobomb,11792,3
107067182263965,KAURA RAPID RESPONSE TEAM,KAURA RAPID RESPONSE TEAM,11531,4
102169824695398,Rero TV,Rero TV,9946,20
117845884581169,Oladipupo Adebutu For Governor,Sparkconect Solutions,9829,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,9756,3
111962747055148,WaliDambatta2023,WaliDambatta2023,8964,6
102395884844650,CAPPA,Corporate Accountability and Public Participation Africa,8760,1
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,6863,1
294587734226015,Hon. Amb. Sobomabo Jackrich - Egberipapa,Hon. Amb. Sobomabo Jackrich - Egberipapa,6530,5
110808857137968,Marilyn Okowa-Daramola,Marilyn Okowa-Daramola,5994,1
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,5624,2
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,5569,2
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,4150,3
100202924924063,Page 36,Page 36,4089,17
2038873953057925,Nigerlite Times,Nigerlite Times,3854,5
474949016032212,Akin Fadeyi Foundation,Akin Fadeyi Foundation,3703,3
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,3457,3
109657551932735,Lagos Today,Lagos Today,3407,4
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,2974,5
823788047675556,Call of War,These ads ran without a disclaimer,2933,1
109442808414602,Azzembl,Electric Avenue Technologies,2916,2
102461042764515,"Directorate of New Media & Strategic Publicity, APC-Badagry Federation",Adeosun Abdulwahab Adebowale,2743,4
257077681149008,Stanley Nsemo-Livingstone,Stanley Nsemo-Livingstone,2735,5
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,2615,6
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2305,1
102026898844928,Brodamike fan,These ads ran without a disclaimer,2256,1
116248814706806,Vote4climateng,Adebiyi Agnes,2235,3
104180761873736,Massive Entertainment.ng,Massive Entertainment,1781,4
111695407827510,Barr Edafe Emakpor,Peace Udoka Ndobu,1780,6
115798340116713,Ogouniquetv,Ogouniquetv,1612,3
110043258402172,Hon. Habibu Abubakar Sambo -Imamu,Habibu Sambo Abubakar,1588,2
1483156181977342,Precious Eze's Blog,Precious Eze's Blog,1516,4
108820175107975,Barr. Peremobowei Gita Campaign Organization,Moses Oyinkuro,1452,3
115556161158674,Legborsi Yamaabana 4 House of Reps 2023,Legborsi Yamaabana 4 House of Reps 2023,1383,1
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,1336,1
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,1253,4
107547731877963,NNPP Worldwide Platform,NNPP Worldwide Platform,1185,1
104009615779917,Engineer Jeremiah Abiola Awoyeye,Olayemi Olamide Awoyemi,1105,1
100383154696053,Lukaconfu vocal,Lukaconfu vocal,1083,3
606800679765375,Voice2RepNg,Accountability Lab Nigeria,989,1
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,987,1
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,909,1
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,819,3
1617885935139653,The Liberator,The Liberator,816,1
190126634445277,Africa Defense Forum ADF Magazine,These ads ran without a disclaimer,779,1
581327535671884,MAAI,MAAI,769,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,760,1
102022562383716,"Efiom ""Papa"" Okokon","Efiom ""Papa"" Okokon",742,2
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,701,3
110688948350356,Olalere Odusote,These ads ran without a disclaimer,689,1
526079487415848,XCMG Group,These ads ran without a disclaimer,646,2
108594858031842,UrahTv,UrahTv,598,1
111561881485997,Valington Homes and Properties LTD,These ads ran without a disclaimer,567,1
101473435929832,Fr. Alia New Media Centre,Fr. Alia New Media Centre,535,1
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,529,1
104301685797883,New sokoto with Ahmad Aliyu FCNA,New sokoto with Ahmad Aliyu FCNA,501,1
114412254925040,Uba Sani Online,Mj Usman,476,1
