Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
290481071013525,Pere López Agràs,Partit Socialdemòcrata d'Andorra,≤100,1
184344791588436,Partit Socialdemòcrata d'Andorra,Grup parlamentari socialdemòcrata,≤100,1
430374277000520,Govern d'Andorra,Govern d'Andorra,≤100,1
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,1
267264199961398,Change the World Model United Nations,These ads ran without a disclaimer,≤100,1
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100,1
112671178768918,German Design Council,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,2
155438574470276,DW українською,These ads ran without a disclaimer,≤100,3
106770895646817,daniel.hrts,These ads ran without a disclaimer,≤100,1
1809714036021581,ProVeg International,These ads ran without a disclaimer,≤100,1
103486405407498,Visit Danzhou,These ads ran without a disclaimer,≤100,1
1386091578286558,ARX,These ads ran without a disclaimer,≤100,2
