Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,219
Guria,≤100
Imereti,258
Kakheti,≤100
Kvemo Kartli,141
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,153
Samtskhe-Javakheti,≤100
Shida Kartli,113
Tbilisi,1410
Unknown,≤100
