Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,36380357,5
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,6586140,43
54779960819,United Nations,United Nations with Facebook Ad Credits,5767716,3
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,5438498,87
197545083607941,Harian Kompas,Harian Kompas,2642466,95
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2544332,2
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2316118,17
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1490206,20
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,1157791,5
101960622677350,E-KTA Partai Golkar,Yayasan Golkar Institute SPKP,1153807,11
102262302515901,Henry Indraguna,Ananda Puja Wandra,1057483,4
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,1008969,6
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,791315,2
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,629277,42
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,622604,3
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,577108,2
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,409208,27
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,380565,2
100395159482292,Bizhare Securities Crowdfunding,These ads ran without a disclaimer,346794,1
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,344110,4
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,319039,14
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,305534,5
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,264208,5
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,254434,3
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,247985,7
173776079818775,Saiful Mujani,Saidiman,238611,1
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,222250,2
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,215008,8
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,213086,6
102981496004696,Relawan Sedulur Nafa Urbach,Siti Rospeni,197208,15
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,194966,4
107087892161368,G24 Golkar Sulut,Yayasan Golkar Institute SPKP,192414,3
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,188985,5
106074385580593,G24 Golkar Banten,Yayasan Golkar Institut SPKP,178859,5
104830667806476,Melihat Indonesia,Melihat Indonesia,171125,2
102551632634848,G24 Golkar Papua,Yayasan Golkar Institute SPKP,164282,4
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,159875,2
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,159560,4
103581752405141,Sobar Harahap,Juniar Dwi Harianto,158104,2
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,156470,9
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,154055,16
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,148689,5
144214102401186,Maman Abdurrahman,Maman Abdurrahman,148077,1
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,144881,14
102099256044892,G24 Golkar DKI,Yayasan Golkar Institute SPKP,136672,3
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,131317,2
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,129865,5
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,129603,5
102766839263043,G24 Golkar Kaltim,Yayasan Golkar Institut SPKP,125962,10
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,125636,12
116705041036588,Francine Widjojo,Francine Widjojo,125450,1
102331445974678,G24 Golkar Kalbar,Yayasan Golkar Institut SPKP,121770,6
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,119939,6
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,117609,4
397612604060624,ilham mendrofa,ilham mendrofa,113250,3
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,112890,5
111431385073299,G24 Golkar Bengkulu,Yayasan Golkar Institute SPKP,110121,9
104275935775351,G24 Golkar Kalteng,Yayasan Golkar Institut SPKP,108641,5
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,108233,10
106584595452427,Rumah GP Pantura,Ganjar Nusantara Indonesia,107047,6
100602629497814,G24 Golkar Maluku,Yayasan Golkar Institut SPKP,105355,9
102608695949373,G24 Golkar Gorontalo,Yayasan Golkar Institut SPKP,104433,5
110897011635842,Ganjar Jabar,Ganjar Nusantara Indonesia,103582,5
102477679297861,G24 Golkar Sumbar,Yayasan Golkar Institute SPKP,103015,3
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,100987,9
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,100980,4
100226362848619,G24 Golkar Kalsel,Golkar Institute SPKP,99244,10
107705162204156,Komisi Pemilihan Umum Kabupaten Kutai Kartanegara,Ria Rosianna Simbolon,97436,1
101218402657205,GP Aceh,Ganjar Nusantara Indonesia,97101,3
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,96864,5
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,93776,5
104643952408585,G24 Golkar Sulbar,Yayasan Golkar Institut SPKP,92558,3
110608611801801,G24 Golkar Malut,Yayasan Golkar Institut SPKP,88967,9
101220845990276,GP Bengkulu,Ganjar Nusantara Indonesia,87178,4
104278069107924,G24 Golkar NTB,Yayasan Golkar Institute SPKP,85611,1
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,83760,2
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,83735,2
101901612703421,G24 Golkar Sultra,Yayasan Golkar Institute SPKP,83643,3
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,81357,4
240326642745935,Change.org,Change.org Indonesia,79305,1
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,79301,5
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,78841,4
107318141100190,Semarang Raya Terkini,Ganjar Nusantara Indonesia,76640,3
100398849135155,Sandiku Sayang,Iwan Hardiansyah,74507,8
112570091503539,GP Papua,Ganjar Nusantara Indonesia,74141,5
103306192050768,"Drs. Roem Kono, M.Ipol","Ryan Fahrichsan Kono, B.Com",72588,2
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,67419,10
103411659195911,JIMAT,Arik Luviani Putri Yasa,66489,4
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,65215,4
101851468280755,RUMAH KITA Lamongan,Ganjar Nusantara Indonesia,61111,4
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,60793,4
116357131050852,Rumah Kita jambi,Ganjar Nusantara Indonesia,60724,4
104985064840959,politician_academy,Rizky Suhandi,59578,2
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,59443,3
102273039070802,Info Terkini,Muhammad Miftakhunnaim,58918,4
113940211319517,Unpacking.id,Unpacking.id,58876,1
975393075954579,Syahrul Yasin Limpo,Ideabuzz ID,58851,1
105156635699051,G24 Golkar Bali,Golkar Institute SPKP,56612,4
