Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,90022,18
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,23065,2
101704896170189,Lagos Labour Support Group,Oluseyi Adesanya,13117,4
103018869332378,BantuPage,Ikechukwu Orji,11258,13
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,10112,7
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,7442,4
661879807208966,ATIN - Atiku Transformation Initiative For Nigeria,ATIN - Atiku Transformation Initiative For Nigeria,6744,2
171885956874687,Because Of Our Tomorrow,BOOT Party,6516,2
1598205703573433,Senator Uba Sani,Uba Sani Media,6242,6
102823605038626,Phoenix Relations,These ads ran without a disclaimer,6218,1
110635338055920,Cedanac Resources,Cedanac Resources,5336,1
169876108479467,Biyi Otegbeye Campaign Organization,Biyi Otegbeye Campaign Organization,4985,4
102835755970763,NN19,NN19,4738,2
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4716,2
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,4439,2
117014670139291,No Negative Vibe,Chiedozie Abarikwu,4262,1
163781703715266,Pulse Nigeria,Pulse Nigeria,4026,1
345763855563592,Savdfutur,Savdfutur,3766,3
2162773263850270,Khalil Network,Khalil Network,3700,1
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,3690,3
2062465467334024,Barr. Biyi Otegbeye,Barr. Biyi Otegbeye,3383,3
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,3178,3
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,3024,1
744766039058747,Inside Kaduna,Inside Kaduna Media,2998,3
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,2557,3
100202924924063,Page 36,Page 36,2545,11
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,2454,10
948223658602676,Avante Creatives,Avante Creatives,2399,1
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,2349,5
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2320,1
103534109311151,IDA OBOLO SIM For Governor Rivers State,"ESUUK, THANKGOD BIOTU",2306,3
120346118099706,BrandPower,BrandPower,2306,1
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,2052,4
215863191948778,Frank Nweke Jr,Frank Nweke Ii,1934,2
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,1908,1
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1876,4
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,1874,3
110720301643921,Omatseye Nesiama Campaign Organisation,Gbone Nesiama,1845,1
101669621264320,Lawrence B. Tamunokiri,Tamunokiri Biebele Lawrence,1820,8
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,1797,1
100383154696053,Lukaconfu vocal,Lukaconfu vocal,1665,3
100519749481655,Labour Party Ogun State,Ajibola Adeboye,1634,1
100595249525719,Benjamin Kayode Adereti Support Group,Benjamin Kayode Adereti Support Group,1601,3
101018389512733,Ghali Mustapha,Ahmad Muazu,1561,1
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,1497,1
