Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
107739801980383,Karachi Stories,Karachi Stories,595961,4
111320974880220,The Solution,Taha Bin Muhammad,12728,13
108032181861181,SUNO TV,These ads ran without a disclaimer,11559,1
110657041281786,South Today,South Today,10541,3
219888321707662,Gohar Publications,These ads ran without a disclaimer,3693,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,2991,3
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,2635,1
109493084543028,Four Corners with Tarar,NEXT TV,2493,1
103161792280179,Kuch To Hay Na,Taha Bin Muhammad,1994,2
543755195637715,Mian Aslam,Mian Aslam,1794,1
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1632,2
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,1500,2
100985089430508,Ch Mumtaz Akhtar kahloon,Ch Mumtaz Akhtar kahloon,1379,3
107801948674316,BBU News WORLD,BBU NEWS WORLD,1243,2
103709565756635,Election UC5 Gazdarabad Marwari Ranchore Line Saddar Town Karachi,These ads ran without a disclaimer,1095,1
133648753466105,Group Development Pakistan,Group Development Pakistan,960,3
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,858,3
102690905990373,Mian Zeeshan Rafique PMLN,SWIFT CARGO SERVICES,764,1
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,754,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,727,3
107688494708255,Humaniti,These ads ran without a disclaimer,670,3
283914232234200,Farooq Siddiqi,These ads ran without a disclaimer,670,2
1195191507161580,Senator Seemi Ezdi,Hamza Shahid,653,1
114763757787108,Khanewal public school and college,Khanewal public school and college,533,1
234578749895304,Relief Foundation International,Relief Foundation International,472,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,453,1
107954840981841,PNN,These ads ran without a disclaimer,447,1
105396082410434,Pakistan News,Osama Rehman Butt,388,2
345648285454955,PNN News Hd,These ads ran without a disclaimer,374,1
100297025991496,NA Yazman,NA Yazman,308,1
109731345084575,PMLN Media Zone Attock,PMLN Media Zone Attock,307,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,288,1
111364884046809,Sargodha Palace,Sargodha Palace,284,1
101363115402866,Malik Danyal Khan Assistant Attorney General,These ads ran without a disclaimer,274,1
104510742111214,Zeeshan Mahmood,These ads ran without a disclaimer,247,1
109943027544114,Muhammad Yousuf,Muhammad Yousuf,236,1
108731623986929,Voice of Sindh,Voice of Sindh,232,2
158714780827513,UNFPA,These ads ran without a disclaimer,227,1
2107858016193986,Voice of Sindh,Voice of Sindh,206,4
791511734372615,Accountability Lab Pakistan,These ads ran without a disclaimer,186,2
2212487818997338,Fakhar Azam Wazir,Naveed Khan,182,1
103832481522086,NH TV,Osama Rehman Butt,161,1
589408861751444,UNEP International Environmental Technology Centre,These ads ran without a disclaimer,139,1
100833042906929,News Morning,These ads ran without a disclaimer,137,2
101407829208754,Chinar Kashmir News,Chinar Kashmir News,130,1
1531460407130144,Team Mian Faheem Altaf Advocate,These ads ran without a disclaimer,126,1
113578877760214,Shahid Khan,Shahid Khan,123,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,116,1
108430245385929,Movement IPS Pakistan,Muhammad Shahid Imran,≤100,1
187258925420723,Leading Lawyers,Leading Lawyers,≤100,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,≤100,1
100839929505331,Noor Ul Amin Wattoo,These ads ran without a disclaimer,≤100,1
100800439394003,callme.emaanx,These ads ran without a disclaimer,≤100,1
500259383489171,Guidable,These ads ran without a disclaimer,≤100,1
1877361012493253,China Mosaic,These ads ran without a disclaimer,≤100,1
1663305917241505,Khalil Ahmad Bajwa,These ads ran without a disclaimer,≤100,1
107996315091233,月旦港事,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,2
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,1
190145651422838,Ambassador Ismail Patel,These ads ran without a disclaimer,≤100,1
106667936045610,VOA Urdu,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
107190881914172,China Nonferrous Metal Mining,These ads ran without a disclaimer,≤100,1
106386888743470,Ordinarilyla.com,These ads ran without a disclaimer,≤100,2
19740928752,World Animal Protection,These ads ran without a disclaimer,≤100,1
100636899712,Uusi Suomi,These ads ran without a disclaimer,≤100,1
101685991580805,World Utilities Congress,These ads ran without a disclaimer,≤100,2
