Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
122074554119,EU Social,EU Social,13351,8
118719801252410,Národní plán obnovy,Národní plán obnovy,9632,21
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,9319,3
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",9208,6
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",8779,12
120343698070515,Liberální institut,Liberální institut,8628,8
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,8570,18
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,6494,33
120461304659141,O2 CZ,O2 Czech republic,3594,2
178362315106,European Parliament,European Parliament,3200,8
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2604,9
137301989386,Aktuálně.cz,Aktuálně.cz,2193,7
197010357446014,Ondřej Prokop,Ondrej Prokop,1744,4
55408246161,Amnesty International ČR,Amnesty International ČR,1396,2
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,1246,1
1956144064659620,BlueTV,Aliance pro budoucnost,1055,4
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,1021,1
1075381212481051,Nikal - Cestovní kancelář,These ads ran without a disclaimer,1003,1
251656685576,KDU-ČSL,KDU-ČSL,779,3
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",760,39
111041662264882,Sociální demokracie,ČSSD,662,7
257529307701966,Jiří Pospíšil,TOP 09,608,4
693725074166331,Naše zdravotnictví,Naše zdravotnictví,607,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,599,4
287724754662359,HateFree Culture,HateFree Culture,578,1
424114981002397,Český rozhlas Plus,Český rozhlas,569,31
117823623864,Transparency International ČR,Transparency International ČR,565,8
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,548,2
115106741622257,Roman Ďurčo,Roman Ďurčo,548,3
106008800769282,KHNP,Bistro Social s.r.o.,535,3
109323929038,Česká pirátská strana,Česká pirátská strana,498,2
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",477,5
495496033796328,Stanislav Blaha,Stanislav Blaha,392,7
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,379,4
424700165133,Diakonie ČCE,Diakonie ČCE,372,12
1469427909957890,Reportér magazín,Reportér magazín,366,1
139768309509688,Liberecký kraj,Liberecký kraj,357,2
100609955039699,Corrency,Corrency,354,5
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,349,7
733410133337387,Michaela Šojdrová,Michaela Šojdrová,343,10
146599018696771,NATO,NATO,334,1
356451014434612,Marian Jurečka,KDU-ČSL,329,2
214827221987263,Andrej Babiš,Andrej Babiš,328,1
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,314,5
139379141293,Paměť národa,"Post Bellum, z.ú.",310,6
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,308,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",276,4
137778619615350,Voyo.cz,TV Nova s. r. o.,271,1
711658465662315,XTV,XTV,262,11
52479821102,Týdeník Respekt,Týdeník Respekt,255,2
90002267161,TOP 09,TOP 09,252,8
532219183564760,Stanislav Polčák,Stanislav Polčák,249,3
191727927231,Ekologický institut Veronica,ZO ČSOP Veronica,242,3
252673128998993,Daniela Ostrá • Sociální demokracie,Sociální demokracie,232,2
996724667073669,Piráti Ostrava,Piráti Ostrava,229,4
114723720265985,Pavel Staněk - poslanec,Pavel Staněk,214,2
1815379688541829,Jiří Nedvěd - zastupitel,Jiří Nedvěd - zastupitel,206,1
748102388688733,Gastrofestival Frýdek≈Místek plný chutí,These ads ran without a disclaimer,206,1
133030253410089,Jan Šafařík,Jan Šafařík,205,2
952005618247538,Martin Červíček,Martin Červíček,203,2
123858471641,iROZHLAS.cz,Český rozhlas,203,2
2242877092705890,Adam Zábranský - pražský radní,Česká pirátská strana - Praha,197,1
103567498863549,Ecoista,Ecoista,183,2
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",183,7
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,181,8
284944781875,EURACTIV.cz,EURACTIV.cz,171,7
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,171,1
110945610569821,Odchod.eu,Hnutí Odchod,167,8
125830487980906,Solární asociace,Solární asociace,165,1
378827025796132,Peak.cz,Peak.cz,164,8
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,161,1
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,158,1
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,157,1
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,156,5
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,148,4
215661292342258,Praha - město pro život,Praha - město pro život,147,1
