Location name,Amount spent (EUR)
Abruzzo,860
Aosta Valley,≤100
Basilicata,427
Calabria,1106
Campania,3686
Emilia-Romagna,3507
Friuli-Venezia Giulia,827
Lazio,6320
Liguria,1503
Lombardia,7461
Marche,962
Molise,185
Piedmont,3066
Puglia,2614
Sardinia,1125
Sicilia,2933
Trentino-Alto Adige,588
Tuscany,2533
Umbria,597
Unknown,≤100
Veneto,2966
