Page ID,Page name,Disclaimer,Amount spent (FJD),Number of ads in Library
1452232881531908,UNICEF East Asia & Pacific,These ads ran without a disclaimer,≤100,3
211278712925199,Amnesty International,These ads ran without a disclaimer,≤100,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
712936602124528,"Pacific Theological College, Suva, Fiji Islands",These ads ran without a disclaimer,≤100,1
294028895335,The Ehlers-Danlos Society,These ads ran without a disclaimer,≤100,1
95775573753,Frontiers,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
