Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
958104594263358,Alcaldía Cuajimalpa de Morelos,Alcaldía Cuajimalpa de Morelos,92857,63
384214801745089,Samuel García,Samuel García,41925,13
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,28157,5
1613868898897076,Waldo Fernández González,Waldo Fernández González,20874,3
162949857103721,Gobierno Colima,Gobierno Colima,16368,29
923633637651202,Morena Sí,Morena Sí,16297,92
449095701815347,Salvador Zamora,Salvador Zamora,16111,9
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,15784,6
292073374782474,Gobierno de Tlalnepantla de Baz,Municipio de Tlalnepantla,14811,13
186073704903313,México elige,México Elige,14262,30
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,12921,5
285058928236909,Mauricio Vila,Mauricio Vila,12521,31
106620807391911,Roche,These ads ran without a disclaimer,12283,3
104680124489636,Demoscopia Digital,Demoscopia Digital,12059,15
122166991148783,ICV-NL,ICVNL,11972,4
229422400424478,Julieta Mejía,Julieta Mejía,11508,3
100557755099985,Convocatorias 2023,Convocatorias 2023,11138,32
105097171575007,La LOCAL Mx,La LOCAL Mx,10022,4
493453457351145,Coparmex Nacional,Coparmex Nacional,9117,29
109634395756375,Save the Children México,Save the Children México,9051,16
103451872329701,Salvemos Miles de Vidas México,Juan Antonio Loredo Velasco,7685,15
68793499001,UNICEF,UNICEF with Facebook Ad Credits,7630,8
56713285274,Greenpeace México,Greenpeace México,7544,18
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,5972,10
106159885479677,Las Noticias México,Las Noticias México,5907,2
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano Nuevo León,5883,7
505132912869455,Instituto Guanajuatense para las Personas con Discapacidad,Ads Project Media,5874,41
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,5785,2
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,5655,15
101435299357501,Con Adán Sí,Con Adan Si,5232,9
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,5124,8
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,4787,8
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,4440,2
100320426220425,Colima con C de Claudia,Colima con C de Claudia S.A DE C.V,4406,31
254852601222832,CEMEX México,CEMEX México,4172,28
309520537353,Fondo Semillas,Fondo Semillas,4111,33
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,3987,5
182127647235802,Con Morena Sí,Con Morena Si,3714,4
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,3632,5
469246976533189,Santiago Creel,SantiagoCreelM,3563,4
475040405910613,Lenin Perez Rivera,Evaristo Lenin Perez Rivera,3559,1
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,3514,2
412632615830986,Sasil de León,Los Strategas,3377,12
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,3210,4
114608845267298,Ciudad Juárez,Municipio de Juárez,3145,6
105267627646562,Zaira Fernandez M,Zaira Fernandez Morales,3060,2
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,3014,26
293306651053736,TU Prensa,These ads ran without a disclaimer,2971,1
213054628856737,Movimiento Ciudadano Ciudad de México,Movimiento Ciudadano,2698,2
122404620204,Oxfam México,OXFAM MEXICO AC,2521,1
192680674189566,El Respetable,Bruno Agustin López Arguelles,2503,11
695113350546657,Promoción Ciudad de México,SOME MARKETING,2471,11
1511931155769587,Horacio Tijerina,Horacio Tijerina,2470,4
111016235050841,Revuelta,Revuelta Mx,2444,23
120544204635995,Gobierno de Baja California,Gobierno de Baja California,2423,5
220429278974,Gobierno de Hermosillo,Gobierno de Hermosillo,2405,3
100479802104760,El Faro del Norte,El Faro del Norte,2364,2
208742852603725,Secretaría de la Transparencia y Rendición de Cuentas,Ads Project Media,2350,4
151179508344862,Toño Ixtláhuac,Toño Ixtláhuac,2327,4
458859544909547,DICES,DICES,2321,30
174921316719276,Alcaldía Gustavo A. Madero,Alcaldía Gustavo A. Madero,2309,6
170612978451,Manuel Añorve Baños,Manuel Añorve Baños,2294,13
1452189031676518,Hyundai México,HYUNDAI MEXICO,2142,2
451767422287273,El Zócalo,El Zócalo,2072,1
640697589424301,Víctor Fuentes Solís,EnRed&Medios,2003,20
1327748667304965,Carlos Peña Ortiz,Carlos Peña Ortiz,1982,11
105643945588845,Contraste Noticias,Contraste Noticias,1954,2
108471668438894,Revolucion San Luis,DEGI,1949,34
822100507825923,Secretaría de Turismo de Baja California,Secretaría de Turismo de Baja California,1934,2
312685741710,H. Ayuntamiento de Puebla,Ayuntamiento de Puebla,1855,18
106188791314493,Diario Alebrije,Diario Alebrije,1809,1
387796290649,GNP Seguros,GNP Seguros,1798,13
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,1778,3
103175174912011,Diario de Café,Diario de Cafe,1739,1
102341495894882,Gestoría Social Para El Bienestar Región SurEste B2,Luis Felipe Benitez Gomez,1734,1
105613505562379,Gestoría Social Para El Bienestar Michoacán,Luis Felipe Benitez Gomez,1726,1
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,1724,19
270919281867,Iplaneg,Gobierno del Estado de Guanajuato,1723,8
100669948503285,Botanero Express,Botanero Express,1704,1
101683735119994,El Reportero,El Reportero,1704,1
261548570655865,Juan Angel Flores Bustamante,Juan Ángel Flores Bustamante,1700,1
803041666459797,Enrique de la Madrid,Enrique de la Madrid,1684,3
107513668696274,Gestoría Social Para El Bienestar 12,Luis Felipe Benitez Gomez,1683,1
108488778457755,Gestoría Social Para El Bienestar 2,Luis Felipe Benitez Gomez,1643,1
751269661657206,Bayer Crop Science México,Bayer de México S.A de C.V,1643,18
101090286010719,Gestoría Social Para el Bienestar Baja California Sur,Luis Felipe Benitez Gomez,1637,1
107569015351640,Gestoría Social Para El Bienestar 7,Luis Felipe Benitez Gomez,1577,1
306572586738125,H. Ayuntamiento de Manzanillo,H. Ayuntamiento de Manzanillo,1558,9
279469625434543,Paco Cienfuegos,Paco Cienfuegos,1554,12
605875296741567,Movimiento Ciudadano Campeche Estatal,Azul Consultores,1548,10
102165251230435,Mi Veracruz,Armando Adan Morales Mares,1527,3
1565664910411960,Paulo Martinez,Paulo Martinez Lopez,1511,1
105787218926256,Resistencia Obradorista - Lucha y Patria,Resistencia Obradorista - Lucha y Patria,1499,2
106068588931889,El Mirador News,El Mirador News,1493,1
100215376197287,Guerreros del voto,Guerreros del Voto,1471,5
239726076054918,Partido del Trabajo México,Partido del Trabajo México,1465,4
1870998949839678,El Siglo de México,El Siglo de México,1462,1
110841274807666,Instituto Municipal de la Juventud,Municipio de Tlalnepantla,1457,3
460436987319985,Diputados Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en la Cámara de Diputados,1445,2
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,1381,2
196705420663884,Código Magenta,Código Magenta,1380,6
233652128065243,Goberna México,Goberna,1324,9
377671629054421,Polemon,Polemon,1319,3
156562731088277,"Equidad de Género, Ciudadanía, Trabajo y Familia","Equidad de Género, Ciudadanía, Trabajo y Familia",1289,14
359377594558289,Prensa Asociada,Prensa Asociada,1277,5
283653271758441,24 Morelos,24 CDMX,1235,4
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",1199,7
236254476579304,Enrique Vargas Del V.,Enrique Vargas Del V.,1190,27
380095382467990,Sabemos Chihuahua,Sabemos Chihuahua,1189,6
479751765559726,Manuel Hernández Badillo,Manuel Hernández Badillo,1177,23
105624182802445,NMás,Monserrat García Romero,1176,1
163411220385285,PAN Guanajuato,PAN Guanajuato,1172,2
881256821943743,Armando Ayala Robles,COMUNICACIÓN DIGITAL,1148,4
421877377878288,Municipio de Querétaro,Municipio de Querétaro,1145,4
100186055860121,Proceso,Proceso,1103,3
203709812204,José Ramón Gómez Leal JR,Jose Ramon Gomez Leal,1100,1
113573477135935,Servicio de Administración Tributaria del Estado de Guanajuato,Servicio de Administración Tributaria del Estado de Guanajuato,1099,8
105848177845789,All Out en español,All Out,1090,34
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,1082,2
105041851050104,Gildardo Leyva,Gildardo Leyva Ortega,1080,2
269877666449337,Movimiento Ciudadano Jalisco,Movimiento Ciudadano,1073,1
115686466472318,WeRoad ES,These ads ran without a disclaimer,1040,1
112806673771498,Andrea Chávez,Andrea Chavez Treviño,1026,8
670501623092621,Miguel Angel Almaraz  Maldonado,Miguel Almaraz,1002,3
109228437096500,Gabriel García Hernández,Gabriel García Hernandez,998,1
107708095512204,"Abramos los ojos, con Marybel",Daniel Enrique Chimal Ojeda,994,2
103436538894727,Dirección Jurídica Tlalnepantla,Municipio de Tlalnepantla,978,2
206604539439888,Luis Nava,Luis Nava,972,9
110046841554967,Dirección de Desarrollo Urbano Tlalnepantla,Municipio de Tlalnepantla,971,2
390528021812774,Jorge Luis Llaven Abarca,Jorge Llaven,971,4
1422169704755958,Alfredo Ramírez Bedolla,Alfredo Ramírez Bedolla,966,4
1812297282329742,Jorge Triana,Jorge Triana Tena,965,8
113138624929264,Alza La Voz,Alza La Voz,929,4
106104551569591,Giovani Gutiérrez,GIOVANI GUTIERREZ,917,6
104795801401301,Sonora Sustentable,PULSO Agency,913,6
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,909,5
52061777022,Querétaro.Travel,SOME MARKETING,909,10
1124749004318339,Biby Rabelo,Biby Rabelo,900,1
100950931706263,Poder Digital,Poder Digital México,887,4
101534482461321,VAMOS,Vamos Sonora,886,4
192366194179807,León Municipio,Hot Marketing,884,3
237316300021978,Erandi Bermúdez,Erandi Bermúdez,879,1
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,877,3
208889643060921,Krishna Romero,Romero Krishna,873,5
427137767353498,Clemente Castañeda,Clemente Castañeda H,869,2
108672891272896,Al Día con México,Al Día con México,853,3
114024430364416,YoXmx,Yoxmex,851,13
727958977345076,A lo tabasqueño,A Lo Tabasqueño,833,4
105922448818613,Mario Peraza,Mario Xavier Peraza Ramírez,810,11
338174139686776,Mauricio Kuri,Mauricio Kuri,802,7
633007690102039,Gustavo de Hoyos Walther,Gustavo de Hoyos Walther,797,11
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,783,3
250059078422159,Kiko Munro,KIKO MUNRO,781,1
130352294189330,Adrián Oseguera,Adrián Oseguera,780,1
251441461671918,Igualdad Animal México,Respeto e Igualdad Animal A.C.,773,19
139551722754346,Asomarte,SOME CONTENT MARKETING,768,10
105153944962600,El Plural de México,El Plural de México,762,5
155905091696219,La Revelación,La Revelación,762,4
104805888231365,Mexicano,"Editorial Kino, S.A. de C.V.",737,17
105365692831060,Instituto de Elecciones y Participación Ciudadana Chiapas,Adriana Bravo,736,1
101916295196074,Juan José Martin,Redes Sociales,735,1
101256961352236,"CEDET ""San Nicolas""",Jona Reyes Caballero,719,1
171494803269262,Noticias México,euthenics,717,6
106865972279596,Por amor a México,Por Amor A Mexico,717,3
173227873302957,Prensa del Norte,Prensa del Norte,705,2
371264396679789,Juntos Haremos Historia,Maria De La Luz Roque Maldonado,703,2
100802831514881,Claudia Rodríguez,Christian Alejandro Cervantes Rodriguez,693,2
111554837647079,El Mundo Virtual,El Mundo Virtual,692,3
157285634736770,Marco Bonilla,MARCO ANTONIO BONILLA MENDOZA,680,7
170761873343298,Tecutli Gómez,Tecutli Gomez,670,4
322632628342690,Secretaría de Turismo del Estado de Querétaro,SOME MARKETING,668,10
952701658121166,Juan José Frangie,Juan José Frangie,660,4
124631600949535,Yo Influyo,Yoxmex,655,23
224725504745481,Sí en Querétaro,SOME CONTENT MARKETING,654,10
104544534936318,Educación a distancia,Educación a distancia,652,4
107509487815279,Dedogmasyrenuncias,DE DOGMAS Y RENUNCIAS,651,3
257333027729841,Julieta Ramírez,Julieta Ramirez,648,1
110760721436942,El Heraldo,El Heraldo,644,2
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,637,6
106337415222005,Tribuna,Tribuna,634,2
294591180601746,Dr. Carlos Lomelí Bolaños,Dr. Carlos Lomelí Bolaños,626,2
105624182802445,NMás,Martha Lucia Simone Ramirez,624,1
373662519336067,Ruben Guajardo Barrera,Rubén Guajardo Barrera,623,1
102068568784360,La Noticia Media,La Noticia Media,622,1
112507801521278,VEMO,VEMO,605,17
102864378311529,Hoy en México,Hoy En México,604,1
893730880832707,CEDET,Jona Reyes Caballero,603,1
109854164270687,México Noticias,México Noticias,596,1
159970704486664,Focos Mx,"Equidad de Género, Ciudadanía, Trabajo y Familia",594,4
100921228946492,Cesar Gonzalez,César González,593,1
1528235827246797,Yucatán al Momento,Yucatán Al Momento,591,6
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,585,8
107656576071553,Central Municipal,Central Municipal,581,1
103599355021002,Norma Treviño,Rogelio Jesus Lopez Martinez,579,4
101461686043880,Centro Certificador de Estudios Especializados.,Abel Ivan Aragon Maldonado,575,2
176047519101203,Códice Informativo,Códice Informativo,571,20
101838023248031,Pulso Sur Noticias,Pulso Sur Noticias,560,10
961693327322564,Miguel Pérez,Miguel Pérez Vásquez,549,5
102542454680516,Lupita Oyervides,Maria Oyervides Valdez,542,1
2059420467624770,El Tecolote Diario,El Tecolote Diario,534,1
101128435630238,Química y Formulación,Química y Formulación,534,8
495055010599404,Alberto Granados,Jose Alberto Granados Favila,527,1
112416268021531,Alberto Hurtado,Alberto Hurtado,522,1
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,521,19
48966795116,Amnistía Internacional México,Amnistía Internacional México,520,4
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,504,2
583723315168183,El Jaguar,La Agencia de la ONU para los Refugiados (ACNUR) México,503,11
104423741378022,Ocupa MX,Ocupa MX,499,11
107039391744178,"Ayuntamiento de Balancán, 2021-2024",Ayuntamiento de Balancán,498,24
109411350474516,plai.mx,Alicia Global,498,8
277380886249639,ExxonMobil México,"ExxonMobil México, S. A. de C. V.",498,15
1444189109132895,Rigo Mares,Jr. Mares,497,2
281188282215551,José Medina Mora Icaza,José Medina Mora Icaza,494,4
112882117843391,Morena Estado de México,morenaedomex.si,494,10
110902534801030,Dirección de Movilidad Tlalnepantla,Municipio de Tlalnepantla,490,1
108846835200933,Nacion24,Nacion24,484,10
106809387739556,Calkinoticias,Calkini,483,4
106151448516201,Líder Observador,Líder Observador,483,2
1523140624565532,Luis Susarrey,Luis Susarrey,480,1
186902431388373,Homero Niño de Rivera,Homero Niño de Rivera,476,4
572887279531469,Román Alberto Cepeda,Román Alberto Cepeda,472,2
101171882824621,Ayudando con decisión,Oscar Calderon Pastrana,472,2
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,471,1
105533795460071,Norte Monrealista,Norte Monrealista,470,2
350508488860,Renán Barrera,Renán Barrera,469,2
1183421698366005,Citlalli Amaya,Citlalli Amaya,465,4
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,463,5
