Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,18442694,8
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,13007838,14
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,4053861,7
110647840532680,Merge Mayor,These ads ran without a disclaimer,3570363,1
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2043171,13
102262302515901,Henry Indraguna,Ananda Puja Wandra,1634867,4
104830667806476,Melihat Indonesia,Septian Raharjo,976953,22
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,956864,24
104427162506872,Fakta Anies,Fakta Anies,939470,24
882638978454921,Raja Juli Antoni,Raja Juli Antoni,816393,3
1357693677594211,A Muhaimin Iskandar,Media Center PKB,741615,1
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,684582,35
112121101796090,Opini 2024,Juniar Dwi Harianto,621964,21
292939164731691,Relawan Herviano,Relawan Herviano,562882,12
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,495138,4
522550394872544,"M Sarmuji, SE., MSi.",Muhammad Sarmuji,453397,1
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,426742,3
111864151754055,Esensi TV,Esensi Tv,404272,9
103330922061407,Anonim,Anonim,368100,3
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,342258,9
397612604060624,ilham mendrofa,ilham mendrofa,339367,3
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,315860,9
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,295631,2
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,295176,3
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,278815,6
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,276395,8
102176125918052,Sahabat Jane,Sahabat Jane,271808,4
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,266098,136
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,233663,21
335546226915564,Generasi Melek Politik,Generasi Melek Politik,210903,2
379553355510209,"Juprizal,S.Th.I,MH Calon DPD","Juprizal,S.Th.I,MH Calon DPD",205998,2
1419236281714929,Andrei Angouw,Bryan Sumilat,186568,5
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,169593,15
318316705029207,Jefirstson R Riwu Kore,Jefirstson R Riwu Kore,162499,4
104551891580390,Fahira Idris,Nurazmi Batubara,147203,1
103013484811323,Jangan Lupa Sejarah,John Kamnahas,140832,5
113573424921049,Kokok Dirgantoro,Partai Solidaritas Indonesia,133411,1
106883058905796,Tanda Seru,Tanda Seru,129839,3
111683954970349,News News News,News News News,124320,1
104622532469179,Populis,Populis,122427,3
101428652793656,Readktif,Readktif,121848,3
110897011635842,Ganjar Jabar,Ganjar Nusantara Indonesia,118589,3
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,116799,3
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,116471,11
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,112799,3
116472660226900,putriabner,Partai Solidaritas Indonesia,105165,1
113441885019936,Kawan Sigit Raditya,Muhamad Rizqy Mubaroq,104886,1
100776135899424,Dr. H. Syamsurizal SE MM,Dr. H. Syamsurizal SE MM,104157,2
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,103951,3
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,101541,3
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,97428,3
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,97213,3
111090608323091,GP Kalimantan Selatan,Ganjar Nusantara Indonesia,97117,3
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,96083,3
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,94492,10
112121504882485,GP Bali,Ganjar Nusantara Indonesia,93577,3
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,93295,3
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,91948,1
103117879108618,Jatim Untuk Ganjar,Ganjar Nusantara Indonesia,91147,3
188027331578313,Andre Lukman,Andre Lukman,88750,1
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,85865,7
101053572540830,Sahabat Inspirasi,Ganjar Nusantara Indonesia,84319,2
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,84154,3
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,82969,2
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,81766,2
213134478724731,DANIEL JOHAN,Daniel Johan,80033,1
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,79425,2
101629779030791,Ahmad Abdy Baramuli,Efendi Syafruddin,78430,1
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,77670,2
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,75031,3
107161484460730,Sobat Erick 2024,Mohammad Izur Islami,74170,4
173776079818775,Saiful Mujani,Saidiman,72665,1
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,72133,2
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,71927,2
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,70369,2
106256777922958,SEA Today News,These ads ran without a disclaimer,69030,2
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,68544,2
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,66842,2
102273039070802,Info Terkini,Muhammad Miftakhunnaim,63908,6
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,62971,2
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,62385,2
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,62090,5
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,61698,2
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,60637,2
198636863575407,"Uki Kifli, M.A.",Uki Kifli,53626,2
104833558441041,LAZ Baitul Maal Hidayatullah - Sulsel,LAZ Baitul Maal Hidayatullah - Sulsel,52793,3
