Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
251292808253299,Canadian College,Canadian College,606325,14
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,357722,6
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,357350,5
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,259890,2
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,230739,22
643513979193133,Unidos por Beatriz,Neuma,178616,6
101071764864119,Dulce Veneno,Dulce Veneno,163458,12
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,140880,14
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,128719,2
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,111220,1
417060811811167,Juan David Duque García,Juan David Duque Garcia,89269,9
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,78840,1
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,77610,3
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,74265,4
101769386141297,Congreso Nacional de Actualización Tributaria y Laboral,Julian Chuchoque,72327,2
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,66476,1
104969865721375,Profes.movimientociudadano,John Bazurto,65694,5
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,60152,3
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,58356,1
108946084100541,Alcaldía Cartagena Del Chairá,Tuto Gonzalez,55955,4
1823807254333065,Soy Más País,Soy Mas Pais,49833,10
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,48506,4
201504926957834,Luis M. Carvajalino,Luis Manuel Carvajalino Quin,42028,3
1622001728047397,Harman Alcalde,Harman Alcalde,41194,6
1147318942107929,Todos Somos Una,DEBRAIN LLC,41190,2
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,40883,1
796134277395174,Luis Francisco Ruiz Aguilar,Luis Francisco Ruiz Aguilar,40505,3
141361183156268,Juan Carlos Upegui,These ads ran without a disclaimer,36375,3
252640334936797,Skandia Colombia,Kelly Vanessa Cuellar Garces,35520,1
915743661945208,Alejandro Eder,Alejandro Eder,34224,2
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,31940,2
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,31818,6
107096255516225,Juan Pablo Cano P,Juan Pablo Cano Pulgarin,30000,2
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,29185,1
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,29032,1
437833369757523,DB MEDIA,Diana Paola Bernal Rodriguez,28761,1
102106249390475,Firmeza,Firmeza,26730,2
100383352725236,Presentes,These ads ran without a disclaimer,25394,1
787232315012598,Cristian Barragán Correcha - Tol,Cristhian Andres Barragán Correcha,24348,2
109244682035411,Primero el empleo,Camilo Alfredo Vieco Merlano,23754,2
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,21190,16
813793875378684,Bambalinas Co,Bambalinas Co,21083,2
196429217971015,Wilmar Cristancho,Wilmar Cristancho,20884,1
280796045975298,UniFinanzas S.A.S,Wilmer Arley Céspedes,20737,1
108875804858437,Antimilitantes,Antimilitantes,20703,6
85147586731,Julio César Triana,Julio César Triana,20082,2
108459260282,Universidad La Gran Colombia,Universidad La Gran Colombia,18516,2
765302097170348,Línea Cero,Linea Cero,18255,6
100537461368132,Elkin Zapata Valencia Concejal,Jeferson Morales,17737,1
107787104895388,La Ópttica Popayán,La Óptica Popayán,16537,2
1670178443243805,Soluciones Educativas P&G,Soluciones Educativas P&G,15908,1
179003239458192,Jorge Humberto Rangel,Jorge Rangel,13863,2
398583357661790,Papo Amín,Papo Amín,13787,2
468683789980124,Joao Herrera,José Joao Herrera Iranzo,13354,1
237316706446146,Alianza Francesa de Pereira,Alianza Francesa de Pereira,11568,2
109810958651903,Daniel Duarte Pabón candidato a Representante de los Egresados UIS 2023,Daniel F Duarte Pabón,11081,1
131161704260384,Carlos Ardila,Hugo Andrés Galindo Palacio,10710,1
104542552452795,Shirley Charris,Shirley Patricia Charris Lopez,10350,1
1988052664633312,Maria Fernanda Hidalgo,Edwin Narváez Suarez,10244,1
1119413181474050,El Avispero Mov,Movilizatorio,9988,1
987563698019371,Duván Murillo Diputado,Duvan Murillo,9701,1
1548934708483807,Didier Lobo,Didier Lobo,9214,1
507379196275144,Robert Sanchez,Andres Felipe Lopez Borja,9156,1
108388131575777,Fresia Agudelo,These ads ran without a disclaimer,8974,1
1400280116941194,Fabian Diaz,Fabian Diaz,8447,2
106592632188718,Yolanda Rivera Bravo,Yolanda Rivera Bravo,7941,2
104237548662249,Centro de Emprendimiento Impúlsate,Sebastian Galeano,7831,1
138634813014016,"Alvaro Múnera, grupo de amigos del Diputado Animalista",Alvaro Munera Builes,7694,2
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,7517,1
101772341304724,HUILA Digital,Jose Ricardo Parra Londoño,6839,1
100481338357144,Comunas de Medellin,Comunas de Medellin,6559,3
835710939898329,Paulina Aguinaga,Paulina Aguinaga,6342,1
273140600265429,Ing. Ronald Mauricio Ortiz Bahamon,Ronald Mauricio Ortiz Bahamon,6319,1
204435366254477,IETA - Instituto de Estudios Técnicos Aeronáuticos,William Guillermo Delgado Lopez,6082,1
105459022029789,Luis Gregorio Moreno Mosquera,Luis Gregorio Moreno Mosquera,6039,1
307952930086094,Boyacá Visible,Comunitic sas,5282,1
1448426092057311,El PIBE Sabaneta Concejal,El PIBE Sabaneta Concejal,5268,1
1319410371405224,Marketing Político,Mauricio Florez-Morris,5147,1
103814531988177,Daniel Vergara,Daniel Alcides Vergara Tobon,5140,1
1314470175266037,Liderazgo politico,Mauricio Florez-Morris,5049,1
2279264422124393,Vibra Latina Houston,These ads ran without a disclaimer,4414,1
101736596126028,kateryna_palanska,These ads ran without a disclaimer,3995,1
100193705936713,Isaias conecta,These ads ran without a disclaimer,3589,1
106384851105766,Partido Nuevo Liberalismo Huila,Juan Camilo Morales Conde,3091,2
100234649131971,Yo soy,Juan Carlos Muñoz Diaz,2776,1
114317847146525,Alvaro Arias Velez,TORO DIGITAL,2134,3
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,2021,1
108489893822657,Alcaldía De Guasca 2020-2023.,Alcaldía De Guasca 2020-2023.,1749,1
105788042199348,James Urrego,Tuto Gonzalez,1627,1
295277256700,Concejal María Victoria Vargas Silva,Carmen Pumarejo,1460,1
743132506065170,Descolonialidad del Poder y Autogobierno social,These ads ran without a disclaimer,1273,1
101361739432825,0.618033988749,These ads ran without a disclaimer,957,1
