Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,40684,185
693907914395620,良杯製所 Oolab,良杯製所 Oolab,27043,11
100931462920625,Nxhbnd,These ads ran without a disclaimer,12485,2
286487218798,遠見雜誌,遠見雜誌,12281,16
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,8401,3
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,7911,4
136185963597716,Cheap,Cheap,6806,11
106801464127093,目目非營利 MUVE NPO,目目非營利,5178,5
177161918975981,基督教芥菜種會,基督教芥菜種會,4147,17
219315794887869,聯合報,聯合報股份有限公司,3670,33
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,3668,2
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,3137,6
122825514432837,黃健豪-北屯漸好,健豪 黃,3024,3
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,2964,3
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2941,61
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,2690,15
189061482332,張嘉郡,嘉郡張,2672,3
735700159915135,健保署,These ads ran without a disclaimer,2378,1
1537741526464370,桃園市議長邱奕勝,奕勝 邱,2369,4
211730475524462,大陸委員會,大陸委員會,2266,4
547129002067069,杜文中,文中 杜,2243,28
101662265434180,消防安全有法可管,消防安全有法可管,1825,11
101643786051216,楊昌德 新竹縣議員,Maggie Chen,1791,1
104624290080479,張育美,翊斌黃,1723,5
233140110222019,簡榮宗,艾普特媒體有限公司,1722,5
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,1709,2
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,1622,1
439632663513867,Mapless Vision 新趨勢影視產業報,Mapless Vision 新趨勢影視產業報,1475,4
1855418728011324,鏡週刊,鏡週刊,1380,1
1212271885604995,社團法人愛的延續公益協會,庭 溢 張,1317,1
215213505975,FUNDAY英語教育,FUNDAY英語教育,1299,1
401843085061,台電電力粉絲團,台電,1257,2
158025223269,今周刊,今周刊,1215,9
436843193180529,Unipapa,Unipapa,1175,38
246324992373019,傅崐萁,Evonne Hu,1128,3
327941870899267,元智大學 i Life,元智大學 i Life,1106,4
390569611008641,願景工程基金會 Vision Project,願景工程基金會,1085,32
231202420952272,新北市議員 廖先翔,先翔 廖,1069,1
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1034,15
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1018,2
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,988,26
1587628301470657,林沛祥,沛祥林,982,4
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,982,2
103469901828540,挖貝 WaBay,挖貝 WaBay,979,3
127628276929,天下雜誌,天下雜誌,978,8
117249274645993,必勝！最強補習班,These ads ran without a disclaimer,969,2
104690535860982,楊永明,永明楊,959,3
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,911,2
317996258579415,黃家齊,黃家齊,908,1
195094157238158,好立委 楊瓊瓔,宛儀林,862,6
164872546882726,羅智強,鴻慶 練,806,3
1649151078446134,卓冠廷,冠廷卓,793,21
353801478448258,Ørsted 沃旭能源,These ads ran without a disclaimer,765,1
191690867518507,江啟臣,江啟臣,721,2
596023980420209,來趣新北金發局,These ads ran without a disclaimer,717,1
628977937601680,Ｗetalk高雄,郁琪廖,716,3
791870507594526,利樂創新界,利樂創新界,658,13
285691048228640,新北市議員 劉哲彰,怡文 王,649,1
235679595900,民視新聞,民視新聞,623,5
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,607,6
858658794477819,奶與蜜莊園 x 英短英長貓舍 Promised Land Cattery,These ads ran without a disclaimer,591,1
743100072477291,台中市議員何文海,文海 何,590,5
188014637904753,行政院環境保護署,行政院環境保護署,578,2
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,575,3
664175463714845,50+：用新的方法，創造自己的理想老後,50＋好好：用新的方法，創造自己的理想老後,567,1
2505711192835704,安心貸-貸款理財專家,黃詩凭,565,1
113761234998842,温宗諭,博盛侯,553,2
449156429152075,麻吉理財顧問公司,黃詩凭,540,1
104193848228778,PointLife點生活,PointLife點生活,529,1
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,527,4
188358792124,聯經出版,聯經出版,516,1
101297638763256,識媒體,識媒體,485,5
119282744754924,台灣人權促進會 Taiwan Association for Human Rights,台灣人權促進會 Taiwan Association for Human Rights,478,3
814142741942881,陳若翠-微笑加油讚,郁琪廖,473,8
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,455,7
1629474157289221,小牛頓,小牛頓科學教育有限公司,453,8
113604631699416,王三郎嚴選,These ads ran without a disclaimer,440,1
640060652802210,朝陽科技大學招生服務中心,Arex Lee,438,1
1621835121361449,陳超明-阿明哥粉絲團,超明 陳,434,2
796994720374176,鳴人堂,鳴人堂,423,2
100900089572253,賤民賤解,賤民賤解,422,2
569626243213799,生鮮時書,生鮮時書,413,4
157825744293951,The Garden of Hope Foundation- International Affairs 勵馨基金會國際事務,The Garden of Hope Foundation- International Affairs 勵馨基金會國際事務,369,1
110699089014688,三立新聞,三立新聞,345,1
100269158455411,Wh偉鴻金融貸款中心,傢宇 吳,345,1
938117856232411,康寧大學,惠玲高,332,1
1535242033367738,台灣知識種子計畫,台灣知識種子計畫,314,2
132727540081371,立法委員賴惠員,立法委員賴惠員,312,1
226660410787355,民視體育新聞,民視新聞,311,5
679518422104905,民視全球新聞,民視新聞,308,2
354149841356884,哈本咖啡 Happen Coffee,林奕丞,308,9
239512030682497,第一手星聞,民視新聞,308,3
2290806454495023,Mangodan芒菓丹,澤嵐 林,307,1
103141681121150,城市學,遠見雜誌,306,1
110125264121324,自由路上藝術節,林冠億,298,2
105490091427483,新北市青年公共事務協會,蕭任佑,296,2
1610174722594689,鍾易仲  高雄市議員,鍾易仲,292,4
784013591704650,彰化市公所,彰化市公所,279,1
100542399525802,生寶國際,These ads ran without a disclaimer,265,1
276861822357066,高金素梅(吉娃斯．阿麗),智葟 陳,254,2
103543475432082,森原樹𝟐,These ads ran without a disclaimer,247,1
111334712256714,勇媽阿惠 - 黃敏惠,勇媽阿惠 - 黃敏惠,246,1
2142074882525226,張智倫,張智倫,224,1
100216765069813,唐平榮 執行長的人生甘味廚房,唐平榮 執行長的人生甘味廚房,223,1
129452013855801,RITE,RITE,209,1
102429412411676,桃園市新住民培力中心,桃園市新住民培力中心,207,1
106118168971467,債務人權益協會 扣薪 協商 更生 清算,傢宇 吳,202,1
2199675410320212,台灣制憲基金會 TNC,台灣制憲基金會 TNC,202,2
112571907179969,玩霸教育,思揚 蘇,201,1
101167718281657,徐勝凌,勝凌徐,191,1
104640252092334,許瑞宏  宏觀思維,許瑞宏,186,2
105742975534267,吳明宜,吳明宜,186,7
481065478629613,The News Lens 關鍵評論網,The News Lens 關鍵評論網,183,1
175547086475118,小港宏武跆拳道館,于雋 陳,174,1
2007669522817003,達摩跆拳道館-楠梓右昌館,于雋 陳,170,1
1503745219913314,"孫大千Sun, Ta-Chien","孫大千Sun, Ta-Chien",166,1
241403045973,IC 之音 FM97.5,IC 之音 FM97.5,157,1
1398002093793689,BNI 高屏區,BNI 高屏區,155,3
101576862144790,工程師看政治,玄超 黃,151,3
1549881451947136,林筱淇,筱淇 林,147,1
111048064504149,珊騰天下 姜百珊律師,易宏謝,145,1
104303444906468,Haier海爾全球廚衛家電專家,Haier海爾全球廚衛家電專家,139,1
376687563131189,謝衣鳯,衣鳯謝,137,1
100919304770294,開根好 SquareGood,妍孜 陳,136,4
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,128,3
791039751042770,好民文化行動,好民文化行動,121,1
101718182459153,天秤座戰士,Companionship Digital,121,2
810120492410745,全國教育產業總工會,全國教育產業總工會,117,2
105692292105892,黃士修,Shih-Hsiu Huang,116,1
725501890978632,游淑慧 台北市議員,游淑慧,114,1
1141695282670470,張博洋,張博洋,114,1
100506478473780,公視主題之夜 SHOW,公視主題之夜SHOW,112,2
1539555259465968,陳賢蔚,賢蔚 陳,110,1
593374924100942,經濟民主連合,社團法人經濟民主連合,109,1
1270267469761308,天平共筆,Cheng-Chieh Chen,109,1
125534862174582,法律萬狀通-書狀生成,法律萬狀通-書狀生成,109,1
107079701135729,樂洋地產 x 樂于創藝 Leyang & You,緻霖高,104,2
244095159599282,Cloud Ace Taiwan,These ads ran without a disclaimer,104,1
112570843421623,社團法人台灣你不是一個人實踐協會,柏岑 葉,≤100,2
107162861090654,法律協會-前置協商  更生 清算  免費諮詢,Yaya Lin,≤100,1
673035569401167,育田基金會 Mercyland,財團法人育田社會福利慈善基金會,≤100,2
103032645529885,菱傳媒,菱傳媒,≤100,1
103377904599065,E.政策網：約博打權,昇德翁,≤100,1
218229778615150,朱珍瑤,珍瑤朱,≤100,2
