Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
141870402543282,AK Parti,Ak Parti,250049,18
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,50649,32
76599755300,Kemal Kılıçdaroğlu,Kemal Kılıçdaroğlu,38599,34
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,36911,26
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),25648,55
373938392217,AK PARTİ ANKARA İL BAŞKANLIĞI,AK PARTİ ANKARA İL BAŞKANLIĞI,21161,2
176338225842984,Yeşil Sol Parti,Yeşil Sol Parti,19288,41
1930475813747433,Anket Araştırma Merkezi,Rukiye Şeyma Aydın,17399,33
107621395263001,Bilge Yılmaz,Bilge Yılmaz,16377,1
510344522371733,Oy ve Ötesi,Oy ve Ötesi,15854,20
102095934751904,Deva Partisi,Deva Partisi,10936,4
462963834529864,Levent Uysal,Levent Uysal,9960,6
877839188967827,Büyük Türkiye,Adem Demirkol,8784,19
338192240782851,Davut Gürkan,Davut Gürkan,7969,1
106257739113036,Yudum Kaşıkçı,Yudum Kaşıkçı,6735,30
294889615437,Sinan Oğan,Sinan Oğan,6723,1
215158578510066,Ümit Özdağ,Mehmet Emin Özbey,4966,10
255216477892758,CHP Ankara İl Başkanlığı,Anıl Can Arslan,4687,13
804210899660885,Ahmet Katar,Ahmet Katar,4629,15
115775001476010,Bilal Saygılı,Muhammet Bilal Saygılı,4519,10
1414815935509791,MHP Kayseri Milletvekili Baki Ersoy,Latif Ersoy,4266,19
1998130653848755,Ramazan Kaşlı  MHP Aksaray Milletvekili,Ramazan Kaşlı  MHP Aksaray Milletvekili,3902,65
108107585034488,Bahadır Erdem,Bahadır Erdem,3343,6
1444447882504938,Ak Parti Kayseri İl Başkanlığı,Ak Parti Kayseri İl Başkanlığı,3292,10
772187612859346,Erkan Haberal,Erkan Haberal,3123,3
111743906915630,Ekrem Gökay Yüksel,Ekrem Gökay Yüksel,2254,13
209175722605698,Saffet Sancaklı,Saffet Sancaklı,2182,6
498108350567415,Nilüfer Deveci,Nilufer Deveci,2157,10
851556338241562,Ayşen Kurt,Ayşen Kurt,2100,7
117838861275362,Fahrettin Tuğrul,Fahrettin Tuğrul,2033,12
1807684336017268,Rıdvan Eşin,Gökhan Öztürk,2016,8
674523449330207,Yavuz Aydın,Yavuz Aydin,1963,9
105051945092974,Memleket Partisi,Mustafa Çağlayan,1896,12
105797409159485,Sururi Çorabatır,Idecon Etkinlik Yönetimi Reklam Medya İletişimi ve Danışmanlık Tic. Ltd. Şti,1729,14
326363220894548,Nail Çiler,Nail Çiler,1615,20
103728271055286,Selçuk Kılıçaslan,Selcuk Kilicaslan,1582,3
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1494,16
1631624877069673,Selim Çakır,Selim Çakır,1410,6
466041427161963,ERSİN BEYAZ,Ersin Beyaz,1342,2
101316846258251,İbrahim Şenel,Ibrahim Şenel,1287,7
191902777500324,OTAG TV,Levent Açıkgöz,1281,1
2038469613118937,Mustafa Zavlak,Mustafa Zavlak,1262,36
813910878738510,CHP Gaziantep İl Başkanlığı,Servet Törer,1194,12
425757864244456,Süleyman Karaman,Ali Umar,1188,5
111751313846537,Hülya Erdem,Hülya Erdem,1173,12
467398480038872,Dursun ATAŞ İYİ PARTİ Kayseri Milletvekili,Dursun ATAŞ İYİ PARTİ Kayseri Milletvekili,1141,3
111887268543713,Fatih Meşe,Abdürrahim Kır,1110,3
528071707564813,Uğurhan Tiryaki,Uğurhan Tiryaki,1103,2
426324184162531,Halil Aydoğdu,These ads ran without a disclaimer,1094,2
111452065252314,m.tamer.cantekin,M Tamer Cantekin,1012,26
378633122196492,Lutfullah Kayalar,Serhan Kayalar,987,15
636254673172634,Serkan Kalmaz,Serkan Kalmaz,976,2
842962915908391,Seçim Oyunu,Mustafa Mete Fisunoglu,976,1
439268549551900,Ulaş Karasu,Ulaş Karasu,975,26
104606505943488,Bilal Bilici,Bilal Bilici,975,3
1474211066185659,Mustafa Hamarat,Mustafa Hamarat,975,7
122362084136699,evrimbalbaloglu,Evrim Balbaloglu,975,2
102759276133977,Sema Silkin Ün,Sema Silkin Ün,975,4
921794431315874,Berna SUKAS,Berna Sukas,975,4
