Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
11449543593,Carlos Ocariz,an advertiser in Venezuela,27490111,109
108236238428619,Concejo Municipal de Maracaibo,an advertiser in Venezuela,24015097,3
116093674518,César Pérez Vivas,an advertiser in Venezuela,3770015,7
333721726763601,Darwin Gonzalez,an advertiser in Venezuela,3550014,2
342910153967,Upata al Día TV,an advertiser in Venezuela,250000,1
1623035814584075,Eppendorf do Brasil,These ads ran without a disclaimer,194347,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,170189,1
101801685891012,Revista Knowable,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,2
637770583015153,BriCole,These ads ran without a disclaimer,≤100,1
102784439372123,Planet Fights,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
218798922334223,COFCO,These ads ran without a disclaimer,≤100,1
102916809366515,Rosito Dinero Music,These ads ran without a disclaimer,≤100,1
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,4
