Location name,Amount spent (USD)
Boulgou,≤100
Boulkiemde,≤100
Gourma,≤100
Houet,≤100
Ioba,≤100
Kadiogo,≤100
Kouritenga,≤100
Mouhoun,≤100
Nayala,≤100
