Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,2215188,84
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,1650863,65
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,375898,27
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,213255,13
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,177120,9
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,157727,64
231635610267892,Policía de la Ciudad,Gobierno de la Ciudad de Buenos Aires,133939,15
680986725302906,Roberto Mirabella,Hacemos Santa Fe,131162,26
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,82161,17
363825283650115,Vicente López,Vicente López,67264,17
327490147360219,Martín Berhongaray,Martín Berhongaray,64492,76
103088924366000,Noticias d,Noticias d,59366,143
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,48099,33
104195999244021,Primero La Pampa,Primero La Pampa,39757,29
101185599412309,Marcos para Neuquén,Marcos para Neuquen,37090,12
105933872199149,Mística,Mística,31836,2
102436695787908,Chubut por el Cambio,Juntos por Chubut,28673,16
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,27999,7
109977027273576,Luis Rubeo,Luis Daniel Rubeo,26795,24
141472172555994,Sole Martinez,Vicente López,25425,5
1662250880709156,Lanús Municipio,Lanús Municipio,24589,4
1728738977359845,CPC San Vicente MuniCba,municipalidad de córdoba,24521,4
1188673574495575,Laura Stratta,Laura Stratta,19727,9
103729412624985,Nueva Pampa,Nueva Pampa,19054,13
101996084777901,Mariela Belski,Mariela Belski,18230,17
110109550760148,Moreno Primero,Moreno Primero,18176,4
107133328949122,100KM x El Futuro,100KM x El Futuro,18122,4
113138195384719,Nestor Grindetti,Nestor Grindetti,16820,5
896073793900056,Lalo Creus,Diego Gianutti,16743,4
100817752847549,Noticias Neuquén,Noticias Neuquen,15961,3
155326881225340,Cristian Ritondo,Hablen de a uno,15918,4
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,15489,9
227513130941976,Ignacio Torres,Pro Chubut,15030,8
171330806277312,Diego Santilli,Instituto República,14337,32
102305658071845,Uthgra Córdoba,Julian Rousselot,13945,6
104365527708467,Pilar Municipalidad,Pilar Municipalidad,13530,2
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,13091,7
103740369249125,El Provinciano,El Provinciano,12872,6
442074085928723,Raúl Jalil,Raúl Jalil,12763,4
104455719146837,El Meridiano,El Meridiano Noticias,12405,6
652162468224695,Juan Negri,Juan Negri,12374,9
101321286190410,Avancemos Salta,Avancemos Salta,11969,13
352615254878672,Fabián Soria,Walter Fabián Soria,11851,2
138406616275954,Marcelo Orrego,Producción y Trabajo,11734,5
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,11651,18
108005414995696,Ambito Catamarca,Ambito Catamarca,11543,10
947520791967929,Claudio Poggi,Claudio Javier Poggi,11503,2
108999798363368,Primicias Neuquinas,Primicias Neuquinas,11227,3
628498977777284,El Continental,Periodico El Continental,11136,10
362204533804292,Municipio de Río Grande,Municipio de Río Grande,10662,8
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,10271,33
811490865528770,Guillermo Viñuales,Guillermo Viñuales,10268,11
587918571392007,Lucas Figueras,Fundación Pensar Chaco Desarrollo,10249,7
81460078787,Eduardo Accastello,Eduardo Luis Accastello,10089,6
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,9804,7
238778949515431,El Cronista,El Cronista,9455,2
194377447332998,Municipalidad de Villa Carlos Paz,Municipalidad de Villa Carlos Paz,9241,20
107631983989726,Argentina Federal,Argentina Federal,9217,8
110039918575012,Noticias Express,Noticias Express,9130,8
369181306485506,Patricia Cubria,showercomunicacion,8803,6
105716442346264,Conurnarnia,Conurnarnia,8778,6
103846469204203,La Ola Noticias,La Ola Noticias,8770,6
451835641522345,Marcelo Rodio,Marcelo Rodio,8591,5
109287948479430,Diario 9️⃣,diario 9,8476,51
102534516011045,La Gloria Noticias,La Gloria Noticias,8301,3
141882839166950,Tres Lineas,Tres Lineas,8137,3
168941069944763,Martin Maquieyra,Pro La Pampa,8019,10
1639126129662368,La Nota Web,La Nota Web,7831,6
105455288953338,Esto es Boca,Esto es Boca,7803,4
113122186717848,Emiliano Estrada,Emiliano Estrada,7374,5
122008198196943,Revolución Popular,Revolución Popular,7292,5
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,7155,10
705172499580470,Gustavo Martinez,Gustavo Martinez,7005,17
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,6962,11
110806461830762,El Sol Web,El Sol Web,6930,9
113395874909201,Punto Noticias,Punto Noticias Web,6867,2
104521364508491,Juan Pablo Inglese,Juan Pablo Inglese,6834,2
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,6808,4
688001708286948,Juan Pablo Luque,Juan Pablo Luque,6716,9
427271967380241,Lucas Delfino,Juntos,6626,4
255392011709766,Gobierno de Formosa,Gobierno de Formosa,6550,13
386830351387514,InfoSanLuis.com,InfoSanLuis.com,6538,8
111064391804839,Argentina Productiva,Argentina Productiva,6471,5
103948405867129,El Confidencial Noticias,El Confidencial Noticias,6459,4
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,6455,1
1383234345334458,Ramiro Marra,Ramiro Marra,6344,4
672238573214250,Diego Arévalo,Diego Arévalo,6338,3
110276628358382,El Autónomo,El Autónomo,6276,5
259150698371428,Emanuel Coliñir,Emanuel Rene Coliñir,6264,10
106716278920168,Noticias Argentinas,Noticias Argentinas Web,6251,6
168606106578096,Municipio Ciudad de Arroyito,Norte Creative SRL,6220,6
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,6123,7
131381938371647,Corta La Bocha Noticias,Corta La Bocha,6110,6
1782770091995310,Mariano Castagnaro,Mariano Lucas Castagnaro,6007,1
109351389090584,Sergio Urribarri,Sergio Urribarri,5825,2
391699984932525,Pablo Cervi,Centro de Inversiones y Desarrollos Patagónicos,5823,4
643513979193133,Unidos por Beatriz,Neuma,5812,7
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,5775,6
118736245504093,TOTI  Intendente,TOTI  Intendente,5723,12
110890318187982,Escucharte Santa Fe,Darret,5677,1
187309835076743,NeuquénPost.com,Neuquen Post,5571,2
104733589113258,La Gaceta Nacional,La Gaceta Nacional,5468,4
289910177711776,Gobierno de Tucumán,Gobierno de Tucumán,5431,7
341449295874456,SEOhoy,Momentum SEO,5407,17
862393870465260,Fabian Martin,Fabian Martin Intendente,5401,1
296099692189532,Martin Menem,Martin Alexis Menem,5178,1
348209942315439,La Pampa 24,La Pampa 24,5157,9
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,5105,42
1086014428095834,Municipalidad de Paraná,Municipalidad de Paraná,5084,1
542137185925627,Atilio Basualdo Intendente,Victor Pablo Basualdo,4935,3
199078716794173,Nexofin,Nexofin,4928,1
106675428469248,Hoy Catamarca,Hoy Catamarca,4925,5
107590944370114,Voz de Santa Fe,www.vozdesantafe.com.ar,4909,7
105237068485789,La Prensa Energética,La Prensa Energetica,4877,4
113328424956836,Prensa Libre,Prensa Libre,4784,6
1605180749766737,Sergio Miodowsky,Sergio David Miodowsky,4704,1
782697941744883,Catamarca Capital,Catamarca Capital,4667,16
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,4649,7
101673378015007,Rio Segundo Municipalidad,Pia Caballero,4540,2
136275719722184,Diario El Litoral Santa Fe,El Litoral,4446,1
171330806277312,Diego Santilli,Diego Santilli,4358,3
605540860101596,Diario Criollo,Diario Criollo,4334,4
592558020802278,María Emilia Soria,María Emilia Soria,4324,6
103944978682114,Lado B Noticias,Lado B Noticias,4262,10
947697181983026,Ministerio De Salud La Pampa,Ministerio De Salud La Pampa,4258,6
256803881073240,Gobierno de Salta,Gobierno de Salta,4183,1
807113569309561,Miguel Siciliano,Miguel Angel Siciliano,4176,4
104358815744949,Hurlingham Post,Hurlingham Post,4154,2
1347237252022683,El Diario Norte,Noticias de mi barrio,4139,5
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,4116,12
105791202046721,Punto Ushuaia,Punto Ushuaia,4037,7
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,4025,3
543106696185653,Lucas Simoniello,Lucas Simoniello,3966,1
104549218292037,Urgente Hoy,Urgente Hoy,3881,10
106986760983071,Redacción Política,Baires News Group,3848,1
245081835610307,Gobierno De Río Cuarto,Gobierno De Río Cuarto,3842,5
452525851510103,Nicolás del Caño,Frente de Izquierda,3831,2
107796462136638,La República Noticias,La República Noticias,3827,2
125183747539071,Noticias Argentinas,Noticias Argentinas,3824,51
1170748123064391,Federico Frigerio,Federico Frigerio,3757,7
886667964679142,Fabián Gramajo,Fabián Gramajo,3749,8
335926266503071,7D,7D,3744,6
107756622140473,El Litoral Web,El Litoral Web,3733,2
