Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,3383,36
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2824,124
213476079972,Essential Workers Deserve Better,Mark Morey,1807,40
101589645013040,Thrive by Five,Thrive By Five,1572,29
682268945137255,Chris Minns,Chris Minns MP,1499,9
331204223675563,United Australia Party,United Australia Party,1455,3
107113675572590,Dirty Dozen,Solutions for Australia,1453,63
21145917717,Powerhouse Museum,Powerhouse Museum,1341,1
10113538711,WWF-Australia,WWF-Australia,1328,6
108695110952294,Greens MPs,Greens MPs,1247,18
1776727752614025,Glencore,Glencore Australia,1155,8
308746806571901,Advance Australia,Advance Australia,984,78
447447719391089,Health Care Providers Association,Health Care Providers Association,983,10
92824008332,Plan International Australia,Plan International Australia,978,14
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,923,12
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,889,16
146307378744087,The Victorian Electoral Commission,Victorian Electoral Commission,787,3
575557119153505,Department of Planning and Environment,"NSW Department of Planning, Industry and Environment",766,14
8422338499,The Wilderness Society,The Wilderness Society,762,219
182564410468,Australia for UNHCR,Australia for UNHCR,748,107
494820897261439,Bank Australia,Bank Australia,718,36
1462430057383170,GoodFish: Australia's Sustainable Seafood Guide,GoodFish: Australia's Sustainable Seafood Guide,610,3
345960425540557,The Climate Council,The Climate Council,494,48
102329728050606,From the Heart,Cape York Institute,482,9
100157751855023,Wayne Farnham,Wayne R Farnham,477,5
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,424,8
105931422364976,Jacqui Scruby,Jacqui Scruby,410,14
2080670615483977,Verve Super,Verve Super,385,3
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),381,12
101934832754638,Joeline Hackman,Joeline Pty Ltd,342,5
352953834815624,Jason Wood MP,Jason Wood MP,335,8
149648047339,Save the Children Australia,Save the Children Australia,325,12
103669462490977,Alyssa Weaver - Greens for Narracan,Victorian Greens,323,2
105140971475089,Chuffed.org - Australia,Chuffed.org,312,7
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,296,12
110078315248369,Tony Wolfe,Tony Wolfe,276,8
125812604095801,Invasive Species Council,Invasive Species Council,273,34
316480331783930,Australian Unions,Australian Unions,272,41
105193414903922,Australian Values,Department of Home Affairs,264,10
