Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
311627208673,WWF UK,WWF UK,11256,101
102639461303190,Fair Pay For All,Fair Pay For All,6879,195
100771226087265,Susie's Tips,Susie's Tips,6613,27
7715002593,UNICEF UK,Unicef UK,5528,101
6233536938,War Child UK,War Child UK,4528,9
9250349228,Greenpeace UK,Greenpeace UK,3149,68
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2624,26
7214031395,Oxfam Great Britain,Oxfam Great Britain,2527,56
841894835830532,Electoral Commission UK,Electoral Commission UK,1620,48
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1489,12
514212165305248,Leigh Day,Leigh Day,1365,50
25749647410,The Labour Party,The Labour Party,1303,476
799576543492660,The Week Junior,The Week Junior,1250,39
10677003998,Shelter,Shelter,1146,245
348366988862054,Oxfam Campaigns,Oxfam Great Britain,968,15
139695000173,Good Energy,Good Energy,849,23
7043497714,Christian Aid,Christian Aid,841,29
35671512696,World Animal Protection UK,World Animal Protection UK,816,41
103662352102391,Family Debt Help,Ian Keith Parsons,754,8
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,730,16
121936349543,World Vision UK,World Vision UK,725,66
46074836918,The Trussell Trust,Trussell Trust,711,10
18168505158,The Woodland Trust,Woodland Trust,669,25
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",662,10
10499876484,Compassion in World Farming,Compassion in World Farming,660,57
107310464728068,Britain Remade,BRM Futures Limited,650,32
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,644,17
200480966638039,Supremacy 1914,These ads ran without a disclaimer,593,2
101958682650112,ESG UK,Energy Saving Grants,588,110
59367068326,The Ramblers,The Ramblers,567,7
805056259512648,Transport for Greater Manchester,These ads ran without a disclaimer,528,4
401847960644025,Extinction Rebellion UK,Extinction Rebellion,523,42
40409120801,Refugee Council,Refugee Council,487,7
177855115588808,The Week UK,The Week UK,487,24
10114144851,NSPCC,NSPCC,480,7
13047522725,Crimestoppers,Crimestoppers,464,36
1660600037490738,Guardian Labs,Guardian Labs,461,25
47612991154,Dignity in Dying,Dignity in Dying,445,14
220543443746,International Rescue Committee - UK,International Rescue Committee UK,444,23
7527864602,WaterAid UK,WaterAid UK,436,39
34044296391,Surfers Against Sewage,Surfers Against Sewage,435,89
37981137361,The Children's Society,The Children's Society,422,35
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,409,5
117476785190,Save the Children UK,Save the Children UK,407,20
116625838402686,FareShare,FareShare,398,22
195754307110390,Right To Life UK,Right To Life UK,391,19
