Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,282
Guria,≤100
Imereti,290
Kakheti,≤100
Kvemo Kartli,126
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,177
Samtskhe-Javakheti,≤100
Shida Kartli,118
Tbilisi,1425
Unknown,≤100
