Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
348227052718193,Independientes,Independientes,2228790,3
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,1764342,3
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,1312380,5
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,1073337,9
109468905424655,José Fernando Sánchez,Digital Tech Ideas S.A.S,696306,2
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,538792,2
104472845840664,Juan Carlos Corrales,Juan Carlos Corrales,527293,10
251292808253299,Canadian College,Canadian College,499190,14
301364506594738,Cumbre Mundial de Comunicación Política,Cumbre Mundial de Comunicación Política,438136,28
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,419418,7
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,369297,2
114317847146525,Alvaro Arias Velez,Alvaro Arias Velez,268711,4
480612205430156,Deninson Mendoza,Deninson Mendoza Ramos,257775,2
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,256544,5
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,220740,6
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,202059,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,180065,3
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,178166,16
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,169022,4
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,162536,7
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,161411,9
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,157740,9
391099551688976,Manuel Correa,Manuel Correa,145960,12
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,139037,4
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,136698,5
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,133139,4
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,128298,6
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,124623,5
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,124185,3
103575326004904,German Pacheco Hawkins,German Pacheco Hawkins,124053,3
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,121460,2
108827338788235,Por la defensa de Cali,POR LA DEFENSA DE CALI,119925,1
378127682385944,Julián Peinado Ramírez,Julián Peinado,112044,1
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,105404,5
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,98198,15
102752811395566,Harvey Restrepo M,Harvey Restrepo Muñoz,96380,6
108123275106289,Politólogos Digitales Colombia,Marbel Dayanna Carvajalino O'meara,96198,1
2707937482763911,Erasmo Zuleta,Erasmo Zuleta,94944,5
1622001728047397,Harman Alcalde,Harman Alcalde,85777,13
184284351706738,Lotería de Bogotá,Lotería de Bogotá,83574,2
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,77296,1
1507873486127731,Guacari Diferente,Guacari Diferente,73678,3
812165288875574,Jaime Pumarejo,Toro Digital 1972,70207,4
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,69716,2
1119413181474050,El Avispero Mov,Movilizatorio,68719,4
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,65287,5
170459019785694,Secretaría de las Mujeres de Antioquia,Secretaría de las Mujeres de Antioquia,64352,5
706110372797389,El Irreverente Ibagué,Duberney Salazar Correa,63667,1
