Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,≤100
County Cork,374
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,125
County Mayo,≤100
County Meath,149
County Monaghan,≤100
County Offaly,≤100
County Tipperary,103
County Westmeath,≤100
Donegal,118
Dublin,1606
Galway,178
Kerry,110
Kildare,152
Kilkenny,≤100
Limerick,151
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,≤100
Wexford,118
Wicklow,122
