Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
106626487721376,Amazon Europe,Amazon Europe,7035,14
7715002593,UNICEF UK,Unicef UK,6242,38
9250349228,Greenpeace UK,Greenpeace UK,3750,62
311627208673,WWF UK,WWF UK,3740,62
13047522725,Crimestoppers,Crimestoppers,2874,58
345463602161853,bp,bp,2432,1
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1740,17
7043497714,Christian Aid,Christian Aid,1555,43
799576543492660,The Week Junior,The Week Junior,1383,38
35671512696,World Animal Protection UK,World Animal Protection UK,1281,71
177855115588808,The Week UK,The Week UK,926,44
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,920,16
105298484651843,SME Climate Hub,SME Climate Hub,881,65
112712550420527,Ekō UK,Ekō,868,4
10677003998,Shelter,Shelter,857,242
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,808,21
34044296391,Surfers Against Sewage,Surfers Against Sewage,794,101
569834799727730,National Grid UK,National Grid UK,734,52
101958682650112,ESG UK,Energy Saving Grants,721,72
113389667191398,ROOT ZERO,Puffin Produce,671,18
59367068326,The Ramblers,The Ramblers,663,7
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",636,13
25749647410,The Labour Party,The Labour Party,588,606
117476785190,Save the Children UK,Save the Children UK,573,24
18168505158,The Woodland Trust,Woodland Trust,562,19
186622728032,RSPB,RSPB,535,43
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,522,28
353224381469808,ifaw,IFAW,519,45
54605029793,British Medical Association,British Medical Association,515,4
490007667679401,Hugh James,Hugh James,499,3
403187191250,Soccer Aid,UNICEF UK,475,106
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,474,24
119085418114832,The Body Shop,The Body Shop,452,4
47612991154,Dignity in Dying,Dignity in Dying,442,40
7527864602,WaterAid UK,WaterAid UK,420,19
109088285010415,Bucovineanul-Voloșeniuc Ștefan,Jinesh Pravinchandra Shah,409,4
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,393,141
139695000173,Good Energy,Good Energy,390,105
246872175166,Action Against Hunger UK,Action Against Hunger UK,385,155
40952091012,Asthma + Lung UK,Asthma + Lung UK,382,9
121936349543,World Vision UK,World Vision UK,379,32
175338329150218,Help For Heroes,Help for Heroes,376,36
123311187737843,GSK,GSK,375,6
274651352565844,Oltco Ltd,Oltco Ltd,338,128
158077247591710,Refuge,Refuge,337,30
220543443746,International Rescue Committee - UK,International Rescue Committee UK,329,32
195754307110390,Right To Life UK,Right To Life UK,322,22
227427673437,Tree Aid,Tree Aid,318,19
