Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,61305041,207
23383061178,Prabowo Subianto,indonesia Adil makmur,26476694,13
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,21506957,82
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,9003993,47
108132042285089,Erwin Aksa,Yayasan Golkar Institute,8507346,118
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,3978784,15
102656349157647,Tugimanisme,Tugimanisme,2925125,36
111864151754055,Esensi TV,Esensi Tv,2667330,51
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,2652077,70
104830667806476,Melihat Indonesia,Melihat Indonesia,2131670,69
110419528729730,Golkar Makassar,Yayasan Golkar Institute,1946544,10
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,1465291,9
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,1259293,8
106690092440342,Pemilu KIT,PEMILU KIT,1109562,18
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,1090126,9
112121101796090,Opini 2024,Opini 2024,1042312,36
197545083607941,Harian Kompas,Harian Kompas,1027401,38
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,963517,8
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,909184,5
101804639078770,Unboxing Anies,Unboxing Anies,868459,10
1419236281714929,Andrei Angouw,Andrei Angouw,708537,2
349963858704476,Komit Digital,Komit Digital,615442,68
100634344801574,Gus Raharjo,Gus Raharjo,599874,34
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,543305,26
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,502720,7
1004727719661767,Rian Ernest,Yayasan Golkar Institute,487617,6
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,460831,10
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,442536,20
110547131467051,Ikfina Fahmawati,Ikfina Fahmawati,428950,16
164909433966316,Suara Anies,Suara Anies,405964,12
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,399605,7
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,386589,5
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,369561,7
197930674140927,Gerindra Jawa Tengah,Gerindra Jawa Tengah,368294,4
102141366190224,Saiful Halim,KBS,310786,3
39253583478,PDI Perjuangan,PDI Perjuangan,305373,35
