Location name,Amount spent (USD)
Bamako,≤100
Gao Region,≤100
Kayes Region,≤100
Kidal Region,≤100
Koulikoro Region,≤100
Mopti Region,≤100
Sikasso Region,≤100
Ségou Region,≤100
