Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
986478178136878,BJP Tripura,Bharatiya Janata Party,325090,55
953600271404690,BJP Meghalaya,Bharatiya Janata Party,217506,138
102377305543409,AITC Meghalaya,Indian Political Action Committee,89942,78
109141098395573,Inclusive Minds,Inclusive Minds,68813,2
426954117660096,Indian National Congress - Tripura,Indian National Congress - Tripura,58492,82
568928239883450,The Times Of A Better India,The Times Of A Better India,45212,2
326102339565,Oxfam India,Oxfam India,44277,33
652657388214939,BJP Nagaland,Bharatiya Janata Party (BJP),42427,72
110157505314549,Bhumireddy Ramagopal Reddy,Bhumireddy Ramagopal Reddy,35769,3
21169267101,Give,Give,31398,24
404746486258732,Project Nanhi Kali,Project Nanhi Kali,26864,31
107395897271506,Kutumb,Swatantra Verma,24100,29
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,17715,4
101512282514626,Pintu Sarkar,Pintu Sarkar,16152,23
797536650260281,कात्रज विकास आघाडी,Saksham Consultancy Services,14567,21
1947296068903392,Vinay Saxena,Manish Soni,14115,22
105671775473178,Jan Suraaj,Jan Suraaj,12723,53
113541631336757,Conman Conrad,Conman Conrad,11573,29
170484126349815,Indian Cancer Society,Indian Cancer Society,10407,4
270666596375251,Jhatkaa.org,Jhatkaa.org,10123,46
2108726996065900,Bhawani Singh Rundal,Pawan Kumar Sharma,10066,11
109986065209042,Mera Apna Rahul,MeraApnaRahul,9888,88
174283119250672,Save the Children India,Bal Raksha Bharat,9690,40
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,9580,40
30290552843,Greenpeace India,Greenpeace India Society,9450,43
106578740869914,Karnataka Skill Development Corporation,asthra digi tech - ADT,9363,4
109707661884154,Indian Compass,theindiancompass.com,9286,38
100204332997540,5 Star Meghalaya,Design Boxed,9122,15
547354238619670,Dr. Ashwath Narayan,Vijay S,8860,3
148200615837635,Malur ES EN Krisshnaiah Setty,Malur ES EN Krisshnaiah Setty,8319,17
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,8153,34
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,8109,26
295405070641302,Balraj Kundu,Pankaj Sharma,7944,28
102741892267001,Meghalaya Deserves Better,Meghalaya Deserves Better,7837,18
112982334954590,Inferno Analytics,Inferno Analytics,7345,16
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,7131,12
104516512296314,Kartikeya Sharma,Adv Tech,7069,28
108861325372008,Bharat Bhagya Vidhata,BharatBhagyaVidhata,6739,20
442710802417591,Baljeet Yadav,Baljeet Yadav,6328,4
251971332383556,Yashveer Shoora,Mukesh Kumar Yadav,6096,6
104136199047870,Bharat Todo Gang - भारत तोड़ो गैंग,Bharat Todo Gang - भारत तोड़ो गैंग,5842,9
574023586326385,"Abhijit Wanjarri, MLC",Zaid Ahmed Khan,5758,12
104000639186504,Vivek Subba Reddy for Jayanagara,Vivek Subba Reddy for Jayanagara,5737,2
100593012792684,Keerthan Kumar,Keerthan Kumar,5713,5
113364544766243,Congress Kallekai - ಕಾಂಗ್ರೆಸ್ ಕಳ್ಳೇಕಾಯ್,CongressKallekai.com,5667,3
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),5457,35
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,5379,16
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,5287,6
136970800182154,Indian National Congress - Meghalaya,Indian National Congress - Meghalaya,5150,14
105383818950504,T Thimmegowda,Vijay S,5093,1
105509495777453,సాలు దొర సెలవు దొర,selavudora.com,4983,70
1549125462051884,BQPrime,Bloomberg Quint,4966,1
1331545046906640,Gottumukkala Venkateshwara Rao,Venkateswar Rao Gottumukkala,4883,11
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,4837,18
192323624445832,Gillco Group,Gillco Group,4462,16
438039076647417,Dr. Anirban Ganguly,Dr. Anirban Ganguly,4394,11
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,4363,24
247698975430137,Basava Nadina Bhagiratha,Venkataramappa Ramesh,4152,5
113534787991473,তেইশে আবার বিজেপি সরকার,TeisheAbarBJPSarkaar.com,4144,10
2078242259060363,Kukufm,Mohana Saha,4108,22
121970731329322,Political Tamaasha,Ritesh Bhimrao Bhagat,4091,2
100560335965049,The Pamphlet,The Pamphlet,4081,4
479998865355592,Aditya Birla Group,Aditya Birla Group,4011,2
103549031161389,Honda India Power Products Limited,These ads ran without a disclaimer,4000,1
107395897271506,Kutumb,Kutumb App,3975,4
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,3946,8
634229723611650,Yuva Galam,Showtime Consulting,3845,8
102099855874205,40% Sarkara - 40% ಸರ್ಕಾರ,40percentsarkara,3813,46
296002831234834,Swapnil Kothari,Swapnil Kothari,3803,2
165714096933078,Piyush Goyal,Piyush Goyal,3709,2
113125761613615,Namma CM Bommai,Recro Media,3699,28
118651501493980,We Support Swapnil Kothari Sir,We Support Swapnil Kothari Sir,3684,3
118227367824577,Garuda Aerospace Agri drones,Garuda Aerospace Pvt Ltd,3661,3
285029500623,CARE India,CARE India,3660,21
474751009223949,Jaipur Literature Festival,Teamwork Arts Private Limited,3637,5
184278081698180,Ashok Gehlot,Ashok Gehlot,3588,1
109772347318584,Khotikarok Modi,Khotikarok Modi,3501,3
411129449009589,K.C. Venugopal,K.C.Venugopal,3465,9
100476749640269,Saurabh Goswami,nirvachanguru,3336,6
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,3308,2
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3210,2
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3166,5
111761291420680,Santosh Bilgundi,Santosh Bilgundi,3145,1
1437285613167585,Dr Sujay Vikhe Patil,Aniket Vijay Late,3124,6
365136584238569,Shiv Deswal Degana,Shiv Deswal Degana,3114,3
106567631300522,The Shinde Sena,Ritesh Bhimrao Bhagat,3079,1
1954072204870360,NEWJ,Anant Bhardwaj,3074,10
102781925497507,Karpagam Hospital,Karpagam hospital,3069,12
104052753400618,Union Bank of India,Goldmine Advertising Limited,3065,6
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,3048,21
468797023251148,Bhumireddy Rama Gopal Reddy,Sai Srinivas Reddy Bhumireddy,3004,7
270111243000982,Harsimrat Kaur Badal,Harsimrat Kaur Badal,3000,1
1438724319681116,DK Shivakumar,DesignBoxed,2990,6
206756829376811,BJP Delhi,BJP Delhi,2972,46
110762181824589,Janata Dal Secular Again,MG Digital Agency,2971,2
127511739040748,Babasaheb D Patil,Babasaheb D Patil,2925,1
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,2893,23
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,2876,3
106590262277076,"Chokho Kaam, Jaadugar Naam",Chokhokaam Jaadugarnaam,2865,53
106932525621052,T H Suresh Babu Followers,Bharath Raj,2859,3
104356724540453,Naga People's Front - NPF,Naga People's Front - NPF,2811,1
505327936635830,Ashok Chandak,Coceptual Media,2809,54
112786148339106,Superfast_CM,Superfast_CM,2808,4
1785302198354679,Dr. Somendra Tomar,Somendra Singh,2710,8
103251851710926,Akula Srivani,Anjan Kumar Akula,2709,3
1559211387686845,Log 9 Materials,Log 9 Materials Scientific Private Limited,2707,8
1826491730900559,Keshava Rajanna B,Abishek Nb,2693,12
109324341847519,Basavaraj Bommai Fans Club,Recro Media,2609,24
2131431707147401,AgriCentral,JIVA AGSERVICES PRIVATE LIMITED,2596,1
220763285057394,Upkar Singh Sandhu,Shiba Luthra,2585,4
225469604484322,"GI Tagged - Geographical Indications, India",GiTAGGED,2476,3
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),2415,4
114905439949088,Karuna Ashok Chandak,Coceptual Media,2398,25
112503028387913,Dr. Manik Saha Fan Club,www.maniksahafanclub.com,2384,5
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,2369,12
109485930750665,Agni Herbbals,C Rajivkannu,2356,7
102754365335887,Udhay Anna,Udhay Anna,2351,7
216506801885954,Pankaj Chaudhary,Yash Bagh,2337,7
108536391949423,जनसेवक मंच,Pankaj Sharma,2328,15
515733388449554,Sunil Parihar,Divyesh Parihar,2325,2
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,2312,32
110431218358189,Take Back Bengaluru,Take Back  Bengaluru,2290,9
103249462660090,TH Suresh Babu,Bharath Raj,2273,1
40775064593,Microsoft Cloud Partner Program,These ads ran without a disclaimer,2243,3
718602095652380,North East with NaMo,marvelousmanipur.com,2202,6
210251616112761,India Development Review,India Development Review,2201,14
33497111948,Child Rights and You,Child Rights and You,2183,21
462362870526149,Dr. Ashok Choudhary,Dr. Ashok Choudhary,2152,5
109354741887336,Udhay Anna - உதய் அண்ணா,Udhay Anna - உதய் அண்ணா,2110,7
100222156335753,Ater Mahotsav MP India,kommon School,2097,2
242854309081857,Hanuman Beniwal,Hanuman Beniwal,2093,2
100113008488735,Eknath Shinde FC,Future ready media,2034,2
1724487151134092,Vinod Patil,Vinod Patil,2032,4
108045421119762,Aam Aadmi Party- Ratnagiri,Jyotiprabha Prabhakar Patil,2000,1
999917373375145,VD Sharma,VD Sharma,2000,4
108698488368474,Shankar Jagtap,Nilesh Ramchandra Hadmode,2000,2
100735178208398,Udyami India,Samadhan Samiti,1996,2
122131984855152,Dr. Debraj Shome,Dr. Debraj Shome,1989,2
545168122343271,S Muniraju,S Sendil Kumar,1987,4
101031682657397,Koppula Mahesh Reddy,K Mahesh Reddy,1985,2
132689140088396,smilefoundation,Smile Foundation,1974,5
148931718592314,Tarun Chugh,Adv Tech,1968,2
108122750692155,Dhanpal Suryanarayana,Dhanpal Surya Narayana,1958,1
1571167366231304,Ramakant Bhargava,Saket Bhargava,1943,1
107022325270259,Rahul Jha,Rahul Jha,1925,1
102707496070849,ರಾಮಸಾಗರ ನಾರಾಯಣಪ್ಪ ಅಭಿಮಾನಿಗಳು,Bharath Raj,1909,1
2255012208062923,महाराष्ट्राचे राजनेते - Maharashtrache Raajnete,Ritesh Bhimrao Bhagat,1898,2
108923581963430,Nirmamata,nirmamata.com,1882,71
409749875780159,Sharad Vivek Sagar,The Dexterity Global Group,1872,1
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,1865,2
1056010911168792,Prahlad Pujar,Prahlad Pujar,1859,1
104908641373434,Anukriti Gusain Rawat,Anukriti Gusain,1852,2
102584546049699,Indira ka laal poore 5 saal,Indirakalaalpurepanchsaal,1851,67
106477475650941,Mulubhai Bera,Piyush Mantri,1848,5
101898869495185,Rajsingh - Amit Bhadana,Prettify Creative,1837,6
319646115419636,Arnold Massar,Arnold Massar,1793,9
103702839094687,Times Special,These ads ran without a disclaimer,1781,1
422436998199014,Ram Prasad Paul,Sourav Das,1751,2
2610079412396734,Amaresh Rai,Amaresh Kumar Rai,1745,4
1134675723239978,Shri Venkateshwara University,Shri Venkateshwara University,1739,1
100764935994274,Mukesh Sharma,Rupali Sharma,1732,11
55436896972,Sakal,Dinesh Krishnaji Oak,1712,13
101056732504706,Punjab BOLDA -Television,Gursharan Singh Sandhu,1707,7
